,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,2321,2547,4261,5316,5671,5103,4311,4276,4746,2944,Upgrade
1,Short-Term Investments,384.73,579.7,190.17,138.37,237.76,149.31,144.45,154.5,246.38,157.52,Upgrade
2,Cash & Short-Term Investments,2706,3127,4451,5454,5909,5252,4455,4430,4993,3101,Upgrade
3,Cash Growth,-39.21%,-42.67%,-24.68%,3.86%,32.64%,18.55%,-10.76%,42.85%,36.82%,-10.85%,Upgrade
4,Accounts Receivable,1722,1565,1569,2133,2573,2307,1340,1232,893.05,1231,Upgrade
5,Other Receivables,111.19,240.92,587.16,652.07,77.92,80.01,191.45,127.58,116.72,105.25,Upgrade
6,Receivables,1983,1805,2156,2785,2650,2387,1532,1360,1010,1336,Upgrade
7,Inventory,1726,2551,2654,2740,3255,3243,3296,3752,3928,3760,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,16.55,21.79,67.47,9.39,Upgrade
9,Other Current Assets,333.86,164.86,99.63,152.3,322.03,167.61,303.98,349.01,363.01,337.01,Upgrade
10,Total Current Assets,6749,7648,9360,11132,12137,11050,9603,9913,10361,8544,Upgrade
11,"Property, Plant & Equipment",12827,13060,12605,12455,10013,9136,6747,6184,5425,5299,Upgrade
12,Long-Term Investments,522.98,572.3,265.67,240.88,579.75,588.9,451.02,580.21,735.7,668.71,Upgrade
13,Goodwill,299.02,299.02,299.02,299.02,123.42,123.42,123.42,123.42,123.42,123.42,Upgrade
14,Other Intangible Assets,15.45,17.35,19.58,23.82,24.18,31.36,54.5,61.32,68.94,70.2,Upgrade
15,Long-Term Deferred Tax Assets,96.29,129.34,37.33,85.88,48.25,42.75,61.13,56.36,37.27,53.98,Upgrade
16,Other Long-Term Assets,282.66,222.72,712.48,409.03,862.45,628.4,821.1,203.68,241.61,172.03,Upgrade
17,Total Assets,20792,21949,23299,24645,23788,21601,17862,17122,16993,14931,Upgrade
18,Accounts Payable,1627,2159,2261,2612,2565,2588,2151,1962,1817,1661,Upgrade
19,Accrued Expenses,513.67,787.9,766.25,895.12,614.8,500.68,326.14,355.32,282.1,418.95,Upgrade
20,Current Portion of Long-Term Debt,-,-,-,-,258.3,268.6,861.76,1407,1121,510.6,Upgrade
21,Current Portion of Leases,4.7,5.2,6.97,4.89,5.16,4.98,4.86,4.83,5,4.8,Upgrade
22,Current Income Taxes Payable,207.55,11.45,97.78,75.17,248.01,229.28,145.04,47.04,2.62,87.4,Upgrade
23,Current Unearned Revenue,228.13,446.24,792.86,763.35,832.84,926.17,1215,1573,1405,960.64,Upgrade
24,Other Current Liabilities,990.21,1150,2003,1223,1731,729.52,668.33,382.93,736.41,542.51,Upgrade
25,Total Current Liabilities,3572,4560,5928,5573,6255,5247,5372,5731,5370,4186,Upgrade
26,Long-Term Debt,-,-,-,-,412.3,355.5,1138,497.9,1080,1421,Upgrade
