,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+1 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Market Capitalization,3881,3262,3249,2777,3944,5163,5232,6518,6448,6930,7123,10360,9295,12545,9738,9531,4197,-,-,-,-,Upgrade
1,Market Cap Growth,-36.82%,-36.82%,-37.89%,-57.40%,-38.84%,-25.49%,-26.55%,-37.08%,-30.63%,-44.76%,-26.86%,8.70%,121.50%,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,3925,3306,3289,2647,3679,4898,4966,6152,6103,6585,6790,9927,8854,12104,9298,9031,4168,-,-,-,-,Upgrade
3,Last Close Price,38.77,32.59,32.46,27.74,38.64,50.58,51.26,63.86,62.50,67.17,69.04,100.42,89.19,120.37,93.44,91.44,40.10,-,-,-,-,Upgrade
4,PE Ratio,36.92,30.98,34.95,27.15,34.67,38.91,35.66,44.52,45.66,47.64,45.40,58.68,48.97,69.82,60.59,70.55,35.88,-,-,-,-,Upgrade
5,Forward PE,20.73,12.10,13.18,12.13,17.28,18.14,18.03,23.92,23.41,22.55,24.88,36.49,35.70,55.62,47.77,-,-,-,-,-,-,Upgrade
6,PS Ratio,4.55,3.81,4.16,3.73,5.69,7.46,7.96,10.22,10.61,11.50,12.58,18.31,16.11,22.92,19.20,21.86,10.84,-,-,-,-,Upgrade
7,PB Ratio,3.97,3.19,3.18,2.78,3.96,5.33,5.61,7.22,6.92,7.76,8.31,12.61,10.60,15.06,12.57,13.13,5.88,-,-,-,-,Upgrade
8,P/TBV Ratio,3.58,3.58,3.57,3.14,4.12,5.54,5.82,7.50,7.17,8.05,8.62,13.09,10.98,15.61,13.05,13.67,6.12,-,-,-,-,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-133.66,-322.01,-,-,-860.08,11197.78,-,-,-872.68,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,-,-,-1136.05,127.99,-,73.66,53.63,-,52.41,81.03,66.32,116.27,-,93.53,93.15,81.38,54.49,-,-,-,-,Upgrade
11,EV/Sales Ratio,4.59,3.87,4.22,3.56,5.30,7.08,7.56,9.64,10.04,10.93,11.99,17.54,15.35,22.11,18.33,20.71,10.77,-,-,-,-,Upgrade
12,EV/EBITDA Ratio,29.22,24.40,29.79,22.39,28.77,32.55,30.44,39.28,41.43,43.73,42.16,52.65,42.87,61.46,52.03,59.07,30.94,-,-,-,-,Upgrade
13,EV/EBIT Ratio,35.35,29.78,38.27,27.61,34.21,37.04,33.78,43.45,45.52,47.57,45.28,55.65,44.86,64.16,54.26,61.94,32.50,-,-,-,-,Upgrade
14,EV/FCF Ratio,-,-,-,-,-,-126.80,-305.67,-,-,-817.27,10674.57,-,-,-841.98,-,-,-,-,-,-,-,Upgrade
15,Debt / Equity Ratio,0.15,0.15,0.15,0.09,0.05,0.06,0.04,0.04,0.06,0.06,0.06,0.03,0.04,0.04,0.04,0.02,0.03,0.09,0.11,0.10,0.06,Upgrade
16,Debt / EBITDA Ratio,1.17,0.68,1.46,0.76,0.57,0.42,0.25,0.26,0.28,0.29,0.47,0.21,0.17,0.15,0.15,0.07,0.13,0.14,0.18,0.14,0.48,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-1.46,-2.12,-,-,-6.52,82.80,-,-,-2.36,-,-,-,0.38,0.49,0.64,0.51,Upgrade
18,Asset Turnover,-,0.58,0.61,0.46,0.80,0.58,0.52,0.49,0.75,0.57,0.46,0.51,0.67,0.62,0.59,0.71,1.64,1.14,-,-,Upgrade,
19,Inventory Turnover,-,-,1.91,2.11,1.67,2.83,1.99,1.85,1.69,2.54,1.85,1.53,1.75,2.23,1.91,2.27,2.17,3.33,1.79,-,-,Upgrade
20,Quick Ratio,-,-,1.61,1.51,2.16,2.21,2.95,3.05,2.99,3.02,3.15,3.28,3.23,3.15,3.14,3.50,5.27,1.53,1.44,1.35,-,Upgrade
21,Current Ratio,-,-,2.50,2.36,3.20,3.00,4.17,4.18,3.94,3.95,4.36,4.60,4.20,3.98,3.97,4.43,6.25,2.29,2.52,2.46,-,Upgrade
22,Return on Equity (ROE),17.04%,8.04%,8.50%,8.27%,13.73%,13.19%,14.49%,17.05%,20.93%,14.03%,13.21%,20.32%,28.60%,26.15%,23.10%,28.47%,74.19%,53.72%,56.51%,0.73%,Upgrade,
