,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+1 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Operating Revenue,314.76,203.19,195.37,141.87,231.08,166.14,145.87,139.91,192.41,151.94,110.67,134.64,165.36,145.14,128.12,105.29,125.24,74.18,79.12,26.02,Upgrade
1,Other Revenue,-,-2.81,2.81,-,8.71,-1.89,1.89,-,12.79,-6.78,6.78,-,3.56,-0.32,0.32,-,3.34,-0.46,0.46,-,Upgrade
2,Revenue,314.76,200.38,198.18,141.87,239.79,164.24,147.76,139.91,205.2,145.16,117.45,134.64,168.92,144.82,128.44,105.29,128.58,73.72,79.57,26.02,Upgrade
3,Revenue Growth (YoY),31.27%,22.00%,34.12%,1.40%,16.86%,13.15%,25.81%,3.91%,21.48%,0.24%,-8.56%,27.88%,31.37%,96.43%,61.41%,304.58%,38.62%,-,-,-,Upgrade
4,Cost of Revenue,-316.41,116.12,117.63,82.66,134.7,93.38,81.47,74.97,118.25,87.51,66.59,69.57,83.96,68,67.79,51.74,71.19,35.68,42.79,16.96,Upgrade
5,Gross Profit,631.17,84.26,80.55,59.21,105.09,70.87,66.29,64.93,86.94,57.65,50.86,65.07,84.96,76.82,60.65,53.55,57.4,38.05,36.79,9.06,Upgrade
6,"Selling, General & Admin",-92.37,37.17,31.45,23.75,35.67,23.32,20.69,16.05,19.78,21.5,14.81,12.7,15.99,12.89,11.43,12.04,11.97,8.64,7.83,4.55,Upgrade
7,Research & Development,-77.9,30.47,27.09,20.34,33.87,18.85,15.73,13.79,18.58,13.52,12.44,11.76,16.94,10.34,9.57,6.68,5.98,6.39,5.09,2.43,Upgrade
8,Other Operating Expenses,754.38,-4.72,-1.32,-4.17,1.2,-2.61,-2.81,-6.93,3.76,-4.33,-1.05,-7.28,-2.2,-1.27,-4.06,-3.86,1.98,-5.28,-3.32,-1.01,Upgrade
9,Operating Expenses,579.64,63.29,60.07,41.17,78.65,39.96,34.14,22.18,45.72,32.19,26.22,17.95,32.21,22.93,17.05,15.12,21.96,9.72,10.75,5.25,Upgrade
10,Operating Income,51.53,20.97,20.48,18.05,26.44,30.91,32.15,42.75,41.22,25.46,24.64,47.12,52.75,53.89,43.6,38.43,35.44,28.33,26.04,3.81,Upgrade
11,Interest Expense,-7.4,-1.01,-0.71,-0.63,-0.01,-0.39,-0.55,-0.49,-0.1,-0.47,-0.4,-0.32,-,-0.17,-0.02,-0.23,-,-0.18,-0.13,-0.16,Upgrade
12,Interest & Investment Income,2.34,0.68,3.1,3.61,2.97,1.45,3.12,2.53,3.16,2.34,2.84,3.06,3.08,3.54,3.44,1.85,0.56,0.1,0.06,0.05,Upgrade
13,Currency Exchange Gain (Loss),-,-0.17,0.17,-,2.28,-2.63,2.63,-,7.34,-3.67,3.67,-,-1.45,0.49,-0.49,-,-1.11,-0.24,0.24,-,Upgrade
14,Other Non Operating Income (Expenses),1.6,1.02,-0.66,0.1,-3.82,3.3,0.57,-1.06,-9.06,8.84,0.37,-0.71,0.1,-0.29,-0.28,0.13,3.87,-0.27,-0.1,-3.62,Upgrade
15,EBT Excluding Unusual Items,48.07,21.5,22.38,21.14,27.86,32.63,37.92,43.73,42.56,32.5,31.12,49.15,54.47,57.46,46.26,40.17,38.75,27.74,26.11,0.09,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-,0.04,-0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-0.03,-0,0.03,-0,-0.11,0.13,0.02,-,-,0.05,-0.03,-,0.03,0.03,-0,0.01,-0.02,0.01,-0,-,Upgrade
18,Asset Writedown,0.06,-0.04,-0.68,0.66,-0.03,-0.07,-0.01,0.02,-0.13,-0.01,0.02,-0.02,2.74,-2.74,1.16,-1.16,1.11,-1.11,-,-,Upgrade
19,Other Unusual Items,-,-0.7,0.53,0.17,5.59,0.07,-0.07,-,6.17,0.02,-0.02,-,7.27,0.09,-0.09,-,4.13,-0.02,0.02,-,Upgrade
20,Pretax Income,48.1,20.76,22.26,21.96,33.34,32.74,37.85,43.75,48.61,32.57,31.1,49.13,64.51,54.83,47.33,39.03,43.97,26.62,26.13,0.09,Upgrade
21,Income Tax Expense,4.6,0.46,1.07,1.66,0.67,2.47,4.62,4.84,2.83,3.14,3.05,5.69,7.02,5.78,5.76,5.65,6.03,3.28,3.48,-0.2,Upgrade
22,Earnings From Continuing Operations,43.5,20.3,21.19,20.3,32.66,30.26,33.24,38.91,45.78,29.43,28.04,43.44,57.49,49.06,41.57,33.38,37.95,23.33,22.65,0.29,Upgrade
23,Minority Interest in Earnings,0.24,-0.1,0.31,-0.45,-1.25,-0.75,-0.26,-0.12,-0.35,-0.21,-0.25,-0.41,-0.65,-0.17,-0.51,-0.48,-0.08,-0.08,0.29,0.12,Upgrade
24,Net Income,43.74,20.2,21.5,19.85,31.42,29.52,32.98,38.78,45.43,29.22,27.79,43.03,56.83,48.89,41.06,32.9,37.87,23.26,22.94,0.4,Upgrade
