,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+1 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+1 Quarters
0,Market Capitalization,352,328,416,472,617,626,587,666,713,908,983,Upgrade
1,Market Cap Growth,-30.50%,-30.50%,-32.62%,-24.67%,5.07%,-5.97%,-17.67%,-26.71%,-27.49%,-12.04%,-18.39%,Upgrade
2,Enterprise Value,196,211,281,338,487,524,400,453,589,777,864,Upgrade
3,Last Close Price,0.44,0.41,0.50,0.55,0.68,0.69,0.62,0.71,0.73,0.94,0.99,Upgrade
4,PE Ratio,8.20,7.64,10.22,14.02,10.20,14.74,-,13.30,20.47,20.44,16.69,Upgrade
5,Forward PE,-,19.24,19.24,19.24,19.24,19.24,19.24,19.24,19.24,19.24,19.24,Upgrade
6,PS Ratio,0.47,0.44,0.55,0.64,0.85,1.71,-,0.98,1.16,1.65,1.76,Upgrade
7,PB Ratio,0.49,0.45,0.56,0.63,0.80,0.82,0.80,0.94,1.03,1.33,1.47,Upgrade
8,P/TBV Ratio,0.63,0.63,0.79,0.93,1.17,1.25,1.24,1.50,1.73,2.41,2.70,Upgrade
9,P/FCF Ratio,-,-,4.54,5.79,7.64,9.74,-,5.32,4.78,19.44,9.53,Upgrade
10,P/OCF Ratio,-,-,2.79,2.58,3.25,6.78,-,4.12,4.13,13.26,7.70,Upgrade
11,PEG Ratio,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Upgrade
12,EV/Sales Ratio,0.26,0.28,0.37,0.46,0.67,1.43,-,0.67,0.95,1.41,1.55,Upgrade
13,EV/EBITDA Ratio,2.61,2.79,4.08,4.42,4.69,8.30,-,3.57,4.63,9.60,11.45,Upgrade
14,EV/EBIT Ratio,6.04,6.40,10.78,9.22,6.99,11.04,-,4.30,5.68,13.59,16.57,Upgrade
15,EV/FCF Ratio,-,-,3.07,4.16,6.03,8.15,-,3.62,3.95,16.62,8.38,Upgrade
16,Debt / Equity Ratio,0.24,0.24,0.23,0.25,0.22,0.20,0.20,0.13,0.11,0.12,0.13,Upgrade
17,Debt / FCF Ratio,-,-,1.89,2.31,2.13,2.39,-,0.73,0.52,1.78,0.84,Upgrade
18,Return on Capital Employed (ROCE),4.01%,4.01%,3.11%,4.42%,8.19%,5.45%,-,13.68%,13.88%,7.80%,7.13%,Upgrade
19,Earnings Yield,12.20%,13.09%,9.78%,7.13%,9.80%,6.78%,-,7.52%,4.89%,4.89%,5.99%,Upgrade
20,FCF Yield,-,22.03%,17.26%,13.09%,10.27%,-,18.80%,20.92%,5.14%,10.49%,Upgrade,
21,Dividend Yield,7.50%,8.29%,6.66%,7.86%,6.91%,2.46%,-,6.05%,5.18%,3.90%,3.32%,Upgrade
22,Buyback Yield / Dilution,-0.19%,-0.02%,-0.37%,-2.10%,-,-2.28%,-,-1.11%,-0.69%,0.45%,0.69%,Upgrade
23,Total Shareholder Return,7.31%,8.27%,6.29%,5.75%,6.91%,0.18%,-,4.94%,4.49%,4.36%,4.01%,Upgrade
