,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+1 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+1 Quarters
0,Cash & Equivalents,303.26,256.14,269.94,290.5,284.51,238.12,259.41,293.97,235.02,230.67,Upgrade
1,Short-Term Investments,-,10.21,45.93,14.68,6.27,25,26.61,23.5,17.12,44.67,Upgrade
2,Trading Asset Securities,42.73,41.13,30.06,29.45,29.14,28.53,31.81,27.12,14.52,1.72,Upgrade
3,Cash & Short-Term Investments,345.99,307.49,345.93,334.63,319.92,291.65,317.83,344.59,266.66,277.07,Upgrade
4,Cash Growth,0.02%,-8.11%,8.13%,14.74%,0.66%,-15.36%,19.19%,24.37%,-3.79%,22.60%,Upgrade
5,Accounts Receivable,112.78,133.05,118.26,123.05,104.05,82.99,96.87,83.36,85.07,74.35,Upgrade
6,Other Receivables,21.58,26.75,19.76,18.21,12.71,43.72,22,10.99,4.64,13.17,Upgrade
7,Receivables,134.36,159.8,138.02,141.26,116.76,126.71,118.87,94.35,89.71,87.53,Upgrade
8,Inventory,15.69,14.77,14.01,12.37,11.98,8.83,10.48,9.2,12.49,9.08,Upgrade
9,Prepaid Expenses,36.94,7.03,6.8,7.27,31.61,5.62,30.48,3.6,36.61,4.27,Upgrade
10,Other Current Assets,-,-,19.1,-,2.39,-,2.39,41.64,1.03,10.94,Upgrade
11,Total Current Assets,532.97,489.08,523.86,495.52,482.66,432.82,480.05,493.37,406.5,388.89,Upgrade
12,"Property, Plant & Equipment",310.02,320.07,313.75,313.48,274.16,277.5,190.22,173.1,174.54,178.58,Upgrade
13,Long-Term Investments,36.48,40.61,48.88,61.59,66.5,64.28,54.53,55.1,64.42,51.94,Upgrade
14,Goodwill,164.16,164.16,164.77,164.77,164.77,164.77,164.77,164.77,171.26,171.26,Upgrade
15,Other Intangible Assets,37.89,37.89,47.29,48.2,58.94,59.85,60.77,61.68,75.77,76.97,Upgrade
16,Long-Term Accounts Receivable,0.83,1.88,2.9,3.9,4.89,5.86,-,-,-,-,Upgrade
17,Long-Term Deferred Tax Assets,22.19,25.51,12.88,9.17,7.4,5.11,1.39,1.42,1.87,1.69,Upgrade
18,Other Long-Term Assets,19.52,27.22,34.39,24.63,47.76,27.42,19.18,20.54,43.12,21.98,Upgrade
19,Total Assets,1124,1106,1149,1121,1107,1038,970.9,969.98,937.47,891.31,Upgrade
20,Accounts Payable,67.95,75.78,91.53,64.06,43.65,39.06,44.24,62.19,41,36.37,Upgrade
21,Accrued Expenses,32.42,16.98,19.09,16.9,21.54,18.25,3.14,18.36,4.54,10.92,Upgrade
22,Short-Term Debt,51.87,51.87,53.44,48.8,-,-,-,-,-,-,Upgrade
23,Current Portion of Leases,57.92,53.46,61.2,58.48,66.5,63.27,44.37,38.73,51.39,43.42,Upgrade
24,Current Income Taxes Payable,9.17,17.81,13.36,18.98,15.44,25.74,22.09,26.85,18.57,14.99,Upgrade
25,Current Unearned Revenue,27.97,24.1,20.42,20.22,20.98,19.08,-,21.8,-,23.91,Upgrade
26,Other Current Liabilities,53.9,30.35,58.47,43.67,68.52,29.09,86.47,54.84,88.71,30.16,Upgrade
27,Total Current Liabilities,301.2,270.36,317.51,271.11,236.62,194.48,200.31,222.76,204.21,159.78,Upgrade
28,Long-Term Leases,67.82,67.23,73.63,64.93,86.96,85.07,46.77,39.3,31.65,43.15,Upgrade
29,Long-Term Deferred Tax Liabilities,13.64,17.25,8.93,9.18,12.7,13.31,12.05,12.24,14.24,14.57,Upgrade
30,Other Long-Term Liabilities,6.42,7.3,4.91,6.31,9.01,7.44,2.63,2.63,3.36,3.31,Upgrade
31,Total Liabilities,389.07,362.15,404.98,351.54,345.29,300.3,261.76,276.92,253.45,220.8,Upgrade
32,Common Stock,0.81,0.81,0.81,0.81,0.79,0.79,0.78,0.78,0.77,0.77,Upgrade
33,Additional Paid-In Capital,-,474.05,474.05,474.05,459.8,459.8,446.31,446.31,434.91,434.91,Upgrade
34,Retained Earnings,-,286.95,271.55,271.78,266.86,240.06,203.56,178.71,181.56,170.77,Upgrade
35,Treasury Stock,-,-15.84,-16.03,-15.82,-14.02,-14.56,-14.41,-14.69,-13.6,-13.43,Upgrade
36,Comprehensive Income & Other,721.44,-20.02,-9.35,9.73,11.9,12.57,33.38,28.4,20.9,18.83,Upgrade
37,Total Common Equity,722.25,725.94,721.03,740.55,725.33,698.65,669.61,639.5,624.53,611.85,Upgrade
38,Minority Interest,12.74,18.33,22.71,29.17,36.45,38.65,39.53,53.56,59.48,58.66,Upgrade
39,Shareholders' Equity,734.99,744.28,743.74,769.72,761.78,737.31,709.14,693.06,684.01,670.51,Upgrade
40,Total Liabilities & Equity,1124,1106,1149,1121,1107,1038,970.9,969.98,937.47,891.31,Upgrade
41,Total Debt,177.62,172.57,188.27,172.22,153.46,148.34,91.14,78.03,83.04,86.57,Upgrade
42,Net Cash (Debt),168.37,134.92,157.66,162.41,166.46,143.31,226.7,266.56,183.62,190.5,Upgrade
43,Net Cash Growth,6.79%,-16.93%,-5.29%,13.33%,-26.57%,-46.24%,23.46%,39.93%,-4.18%,-15.70%,Upgrade
44,Net Cash Per Share,0.21,0.17,0.20,0.20,0.21,-,0.30,0.35,0.24,0.25,Upgrade
45,Filing Date Shares Outstanding,799.48,799.53,799.16,799.46,782.84,782.66,765.42,765.34,757.02,757.08,Upgrade
46,Total Common Shares Outstanding,799.48,799.53,799.16,799.46,782.84,782.66,765.42,765.34,757.02,757.08,Upgrade
47,Working Capital,231.77,218.72,206.36,224.41,246.04,238.34,279.74,270.61,202.29,229.11,Upgrade
48,Book Value Per Share,0.90,0.91,0.90,0.93,0.93,0.89,0.87,0.84,0.82,0.81,Upgrade
49,Tangible Book Value,520.2,523.89,508.97,527.58,501.62,474.03,444.07,413.05,377.5,363.61,Upgrade
50,Tangible Book Value Per Share,0.65,0.66,0.64,0.66,0.64,0.61,0.58,0.54,0.50,0.48,Upgrade
51,Buildings,-,57.13,-,57.13,-,57.13,-,57.13,-,57.13,Upgrade
52,Machinery,-,192.45,-,177.87,-,131.43,-,113.54,-,92.17,Upgrade
53,Leasehold Improvements,-,123.06,-,108.06,-,88.21,-,57.54,-,50.41,Upgrade
