,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+1 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+1 Quarters
0,Operating Revenue,371.27,372.64,375.85,362.07,365.1,-,358.21,317.14,299.22,250.67,Upgrade
1,Other Revenue,0.18,1.31,0.21,0.39,0.19,-,0.32,0.46,0.34,0.67,Upgrade
2,Revenue,371.46,373.96,376.05,362.46,365.29,-,358.53,317.6,299.56,251.34,Upgrade
3,Revenue Growth (YoY),-1.22%,3.17%,2.95%,-,1.89%,-,19.68%,26.36%,-2.57%,-18.35%,Upgrade
4,Cost of Revenue,123.94,124.07,129.22,114.9,110.16,-,103.84,94.11,66.77,83.73,Upgrade
5,Gross Profit,247.52,249.89,246.84,247.56,255.13,-,254.69,223.49,232.79,167.6,Upgrade
6,"Selling, General & Admin",141.12,141.66,145.88,139.98,129.47,-,131.93,114.19,113.59,100.52,Upgrade
7,Other Operating Expenses,32.03,40.08,29.3,31.42,28.32,-,29.25,26.72,27.02,21.26,Upgrade
8,Operating Expenses,225.98,238.41,232.29,225.39,207.68,-,198.78,173.97,178.58,164.65,Upgrade
9,Operating Income,21.54,11.48,14.55,22.17,47.45,-,55.91,49.52,54.21,2.95,Upgrade
10,Interest Expense,-3.64,-3.32,-3.62,-2.71,-2.97,-,-1.83,-1.41,-1.8,-1.86,Upgrade
11,Interest & Investment Income,2.79,2.68,5.54,2.36,6.06,-,3.24,1.75,1.61,3.14,Upgrade
12,Earnings From Equity Investments,-0.12,-0.44,-0.19,-2.09,-2.19,-,2.12,-1.1,1.18,0.71,Upgrade
13,Other Non Operating Income (Expenses),0.48,20.51,0.8,4.23,0.95,-,0.27,0.18,1.88,10.13,Upgrade
14,EBT Excluding Unusual Items,21.04,30.91,17.07,23.96,49.31,-,59.7,48.93,57.08,15.08,Upgrade
15,Merger & Restructuring Charges,-,-,-,-,-,-,-,-0.02,-,-0.06,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-20.02,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,1.59,1.27,0.62,0.31,0.61,-,-,1.76,-,-0.68,Upgrade
18,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,0.46,2.61,-,0.76,Upgrade
19,Asset Writedown,-,-9.24,-,-9.82,-,-,-,-,-,-,Upgrade
20,Pretax Income,22.63,22.94,17.69,14.45,49.92,-,60.16,33.27,57.08,15.1,Upgrade
21,Income Tax Expense,3.38,0.93,4.48,1,7.63,-,10.98,9.79,9.99,3.96,Upgrade
22,Earnings From Continuing Operations,19.25,22.01,13.21,13.45,42.29,-,49.17,23.48,47.09,11.14,Upgrade
23,Earnings From Discontinued Operations,-,-,-,-,-,-,1.2,-24.52,-14.52,-,Upgrade
24,Net Income to Company,19.25,22.01,13.21,13.45,42.29,-,50.37,-1.04,32.57,11.14,Upgrade
25,Minority Interest in Earnings,-1.3,2.97,2.46,4.54,0.18,-,-4.04,4.79,-1.5,2.22,Upgrade
26,Net Income,17.95,24.98,15.67,17.98,42.47,-,46.33,3.76,31.08,13.36,Upgrade
27,Net Income to Common,17.95,24.98,15.67,17.98,42.47,-,46.33,3.76,31.08,13.36,Upgrade
28,Net Income Growth,14.55%,38.88%,-63.11%,-,-8.33%,-,49.06%,-71.90%,-31.77%,-54.39%,Upgrade
29,Shares Outstanding (Basic),799,800,799,797,783,-,765,765,757,760,Upgrade
30,Shares Outstanding (Diluted),799,800,799,797,783,-,765,765,757,760,Upgrade
31,Shares Change (YoY),0.02%,0.37%,2.10%,-,2.28%,-,1.11%,0.69%,-0.45%,-0.69%,Upgrade
32,EPS (Basic),0.02,0.03,0.02,0.02,0.05,-,0.06,0.00,0.04,0.02,Upgrade
33,EPS (Diluted),0.02,0.03,0.02,0.02,0.05,-,0.06,0.00,0.04,0.02,Upgrade
34,EPS Growth,14.53%,38.42%,-63.87%,-,-10.37%,-,47.43%,-72.07%,-31.46%,-54.09%,Upgrade
35,Free Cash Flow,-,26.56,64.99,16.43,64.28,-,7.12,118.09,31.08,15.65,Upgrade
36,Free Cash Flow Per Share,-,0.03,0.08,0.02,0.08,-,0.01,0.15,0.04,0.02,Upgrade
37,Dividend Per Share,0.014,0.020,0.013,0.030,0.017,-,0.015,0.028,0.010,0.026,Upgrade
38,Dividend Growth,7.69%,-33.33%,-23.53%,-,13.33%,-,50.00%,5.66%,53.85%,3.92%,Upgrade
39,Operating Margin,5.80%,3.07%,3.87%,6.12%,12.99%,-,15.59%,15.59%,18.10%,1.17%,Upgrade
40,Profit Margin,4.83%,6.68%,4.17%,4.96%,11.63%,-,12.92%,1.18%,10.37%,5.32%,Upgrade
41,Free Cash Flow Margin,-,7.10%,17.28%,4.53%,17.60%,-,1.99%,37.18%,10.37%,6.23%,Upgrade
42,EBITDA,42.91,32.9,35.88,40.71,63.11,-,66.16,60.55,66.76,14.14,Upgrade
43,D&A For EBITDA,21.38,21.42,21.34,18.55,15.66,15.67,10.25,11.03,12.55,11.18,Upgrade
44,EBIT,21.54,11.48,14.55,22.17,47.45,-,55.91,49.52,54.21,2.95,Upgrade
