,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,20476,13887,12511,10593,12052,12386,11844,10509,10968,5663,5136,5334,5334,6168,6870,7770,8714,9197,7221,6892,8033,Upgrade
1,Market Cap Growth,12.12%,12.12%,5.63%,0.79%,9.89%,118.72%,130.60%,97.04%,105.64%,-8.19%,-25.24%,-31.36%,-38.79%,-32.94%,-4.86%,12.74%,8.47%,20.40%,-4.91%,-19.90%,45.24%,Upgrade
2,Enterprise Value,19985,13285,12037,10000,11482,11894,11401,13112,13571,9409,7593,7955,7955,9264,9160,9759,10703,11593,9117,8566,9707,Upgrade
3,Last Close Price,4.91,3.33,3.00,2.54,2.89,2.97,2.84,2.52,2.63,2.58,2.34,2.43,2.43,2.81,3.13,3.54,3.97,4.19,3.29,3.14,3.66,Upgrade
4,PE Ratio,97.82,61.37,52.85,45.56,89.22,92.85,-78.44,-,-25.90,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,6.66,4.18,3.82,3.27,3.83,3.27,2.86,2.29,2.24,1.02,0.92,0.97,0.98,1.07,1.18,1.29,1.46,1.55,1.22,1.18,1.38,Upgrade
6,PB Ratio,5.04,3.42,3.13,2.70,3.13,3.26,3.38,3.06,3.18,-5.03,-5.62,-6.51,-7.74,27.30,15.21,12.84,12.05,5.32,4.03,3.80,4.23,Upgrade
7,P/TBV Ratio,3.51,3.51,3.18,2.75,3.19,3.32,3.45,3.13,3.24,-,-,-,-,183.51,26.58,19.09,19.02,6.03,4.56,4.27,4.77,Upgrade
8,P/FCF Ratio,-,-,-51.10,-,-,-,33.88,-,146.24,223.06,-,-,-15.88,-,-,-,-183.96,-,-,18.83,32.54,Upgrade
