,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,948.41,731.6,769.46,730.19,895.97,699.63,680.84,1352,1260,1139,979.78,2011,1309,1020,937.77,2406,1316,1235,901.56,2392,Upgrade
1,Other Revenue,-77.09,77.09,-,142.3,-67.66,67.66,-,158.44,-80.75,80.75,-,154.4,-61.95,61.95,-,114.7,-50.74,50.74,-,99.49,Upgrade
2,Revenue,871.31,808.7,769.46,872.48,828.31,767.3,680.84,1510,1179,1219,979.78,2165,1247,1081,937.77,2520,1265,1285,901.56,2491,Upgrade
3,Revenue Growth (YoY),5.19%,5.40%,13.02%,-42.24%,-29.75%,-37.08%,-30.51%,-30.24%,-5.45%,12.75%,4.48%,-14.08%,-1.46%,-15.86%,4.02%,1.17%,0.73%,7.87%,1.21%,4.83%,Upgrade
4,Cost of Revenue,685.02,617.26,621.65,708.97,661.76,626.42,578.83,1351,969.93,1015,830.07,1914,1064,893.9,765.97,2184,1012,1006,742.5,2089,Upgrade
5,Gross Profit,186.29,191.44,147.8,163.52,166.55,140.88,102.02,159.25,209.1,204.51,149.72,250.95,183.51,187.59,171.8,336.12,253.85,278.85,159.06,402.57,Upgrade
6,"Selling, General & Admin",69.13,68.46,57.17,66.77,50.65,56.04,61.47,156.27,151.79,145.85,132.68,230.34,249.09,162.56,159.93,156.89,173.59,143.2,144.48,210.66,Upgrade
7,Research & Development,45.67,45.4,40.14,49.75,48.84,41.55,38.47,55.22,76.87,77.7,71.31,58.12,76.49,80.82,73.63,92.68,70.51,76.18,66.78,63.26,Upgrade
8,Other Operating Expenses,-8.54,8.54,2.94,25.63,-1.36,2.8,0.65,-3.78,-9.67,2.14,1.9,27.46,1.26,0.48,0.39,-10.42,-0.01,-0.19,-16.73,29.95,Upgrade
9,Operating Expenses,109,120.88,99.68,125.82,116.14,62.79,111.31,304.83,223.27,221.47,200.53,379.47,344.24,219.34,234.24,301.73,234.22,213.28,178.58,379.68,Upgrade
10,Operating Income,77.3,70.56,48.12,37.69,50.41,78.09,-9.29,-145.59,-14.17,-16.96,-50.81,-128.52,-160.73,-31.75,-62.44,34.39,19.63,65.57,-19.53,22.89,Upgrade
11,Interest Expense,-2.73,-2.58,-2,-2.64,-3.26,-3.35,-4.33,-5.82,-79.63,-80.89,-70.73,-97.7,-53.42,-58.38,-53.69,-77,-49.87,-51.64,-46.32,-58.71,Upgrade
