,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1213,961.8,865.13,924.12,959.63,790.2,807.04,944.16,454.42,521.18,545.21,638.61,535.46,668.15,768.7,953.37,863.5,851.28,918.92,898.16,Upgrade
1,Trading Asset Securities,1.56,-,-,0.15,-,-,0.07,-,-,-,-,-,-,-,-,-,-,50,50,84.58,Upgrade
2,Cash & Short-Term Investments,1214,961.8,865.13,924.27,959.63,790.2,807.11,944.16,454.42,521.18,545.21,638.61,535.46,668.15,768.7,953.37,863.5,901.28,968.92,982.74,Upgrade
3,Cash Growth,26.54%,21.72%,7.19%,-2.11%,111.18%,51.62%,48.04%,47.85%,-15.14%,-22.00%,-29.07%,-33.02%,-37.99%,-25.87%,-20.66%,-2.99%,-11.05%,-18.34%,-17.64%,-30.71%,Upgrade
4,Accounts Receivable,922.9,720.05,832.09,915.55,826.96,731.07,646.61,739.02,1388,1398,1248,1507,1359,1301,1133,1550,1298,1451,1526,1779,Upgrade
5,Other Receivables,22.13,332.35,332.48,331.18,330.97,387.89,441.97,733.55,153.53,202,260.25,210.08,170.53,176.82,352.73,188.45,151.82,162.83,180.49,181.24,Upgrade
6,Receivables,945.04,1052,1165,1247,1158,1119,1089,1473,1541,1600,1508,1717,1530,1478,1486,1738,1450,1614,1707,1960,Upgrade
7,Inventory,513.58,440.92,415.73,429.39,417.07,462.66,480.09,506.09,1313,1282,1355,1312,1923,1722,1580,1362,2805,2735,2462,2069,Upgrade
8,Prepaid Expenses,-,-,-,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,Upgrade
9,Other Current Assets,65.5,64.53,46.86,53.09,26.48,28.43,50.75,45.51,271.49,185.66,402.83,174.41,366.41,298.53,230.98,212.93,304.05,323.95,215.73,262.38,Upgrade
10,Total Current Assets,2738,2520,2492,2653,2561,2400,2427,2968,3580,3589,3811,3842,4354,4166,4065,4266,5422,5574,5353,5274,Upgrade
11,"Property, Plant & Equipment",2966,2738,2308,2250,2196,2250,2289,2344,2677,2812,2868,2961,3513,3372,3248,3339,3734,3616,3542,3634,Upgrade
12,Long-Term Investments,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,5.01,5.01,5.28,5.33,133.08,133.12,202.54,202.54,434.29,434.35,434.43,434.56,Upgrade
13,Goodwill,-,-,-,-,-,-,-,-,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,Upgrade
14,Other Intangible Assets,99.08,67.22,67.66,68.11,68.55,68.99,69.44,69.88,132.18,139.36,171.4,151.3,98.23,98.61,103.41,169.65,112.17,115.52,108.37,119.38,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,-,1.5,1.92,1.92,-,90.54,-,88.97,62.07,103.95,55.83,104.12,13.06,36.25,13.06,13.06,Upgrade
16,Long-Term Deferred Tax Assets,120.59,119.53,117.3,126.27,120.69,119.66,133.95,139.37,209.09,194.16,183.48,192.95,83.5,80.96,83.44,97.75,75.99,78.56,76.32,75.48,Upgrade
17,Long-Term Deferred Charges,231.06,213.52,199.31,164.2,139.69,134.04,-,140.52,141.86,784.01,150.83,686.58,164.6,649.18,153.47,676.48,148.95,132.73,126.82,137.72,Upgrade
18,Other Long-Term Assets,214.59,315.98,498.6,423.16,392.9,172.2,240.65,100.27,804.81,141.97,761.77,143.39,689.48,135.38,721.89,144.17,192.88,174.81,207.55,200.75,Upgrade
19,Total Assets,6370,5974,5683,5685,5479,5147,5162,5765,7631,7837,8034,8152,9179,8820,8715,9081,10215,10243,9943,9971,Upgrade
20,Accounts Payable,1229,1184,1034,1031,949.52,842.47,828.08,978.02,2003,2114,2514,2581,2651,2313,2179,2510,2410,2552,2516,2678,Upgrade
21,Accrued Expenses,55.08,48.7,21.75,86.96,36.95,82.6,52.54,118.21,249.09,352.52,189.01,339.67,150.81,299.59,143.62,319.25,228.78,305.73,155.76,318.42,Upgrade
22,Short-Term Debt,77.66,57.65,57.78,177.8,275.82,275.88,302.34,398.39,1746,2942,1715,2672,1929,2527,1248,1783,1110,1552,1109,2057,Upgrade
23,Current Portion of Long-Term Debt,-,0.11,-,30.1,-,-,-,-,1148,708.42,1108,700.79,500.25,202.19,1108,801.85,1001,771.81,1108,122.15,Upgrade
24,Current Portion of Leases,101.16,1.9,-,3.34,103.56,3.74,5.62,8.47,-,425.07,-,457.75,-,309.72,-,329.47,-,287.76,-,287.76,Upgrade
25,Current Income Taxes Payable,-,3.93,11.56,0.85,15.96,-,8.75,0.32,25.42,18.55,30.07,15.27,21.26,7.09,36.2,21.37,17.26,24.74,10.33,23.95,Upgrade
26,Current Unearned Revenue,1.77,2.97,1.78,2.34,0.86,0.78,1.79,2.38,1441,1245,1368,1151,1599,1514,1391,1252,2010,1874,1641,-,Upgrade
27,Other Current Liabilities,125.03,196.52,211.67,205.16,109.21,143.42,187.39,463.56,1541,328.18,1323,287.09,1164,269.34,1105,352.28,791.57,229.76,727.89,1658,Upgrade
28,Total Current Liabilities,1589,1496,1339,1538,1492,1349,1387,1969,8154,8134,8248,8204,8016,7442,7211,7369,7570,7598,7268,7145,Upgrade
29,Long-Term Debt,543.39,299,239,119,7.97,15.79,52.05,52.05,56,89.98,68,68,581.8,577.44,548.17,573.96,616.15,560,560,649.67,Upgrade
30,Long-Term Leases,0.97,1.25,1.54,1.74,2.07,3.3,4.45,9.95,95.41,89.33,97.59,94.58,132.31,134.76,141.49,193.65,115.2,115.2,76.59,115.2,Upgrade
31,Long-Term Unearned Revenue,76.15,79.27,80.35,79.96,83.01,86.66,89.84,74.26,250.74,256.65,234.33,158.59,130.14,123.82,122.53,124.36,93.94,93.26,90.03,81.53,Upgrade
32,Long-Term Deferred Tax Liabilities,97.18,98.23,96.04,96.1,91.88,92.31,92.56,95.12,99.83,99.54,93.19,104.59,40.2,38.7,33.82,43.91,31.16,25.68,22.96,21.76,Upgrade
33,Other Long-Term Liabilities,2.8,4.22,3.68,1,-,100,106.43,112.09,101.37,82.3,111.4,211.43,53.15,52.37,52.65,52.65,60.23,60.23,111.28,60.23,Upgrade
34,Total Liabilities,2310,1978,1759,1836,1677,1647,1732,2313,8757,8751,8852,8842,8953,8369,8110,8358,8487,8453,8128,8073,Upgrade
35,Common Stock,4170,4170,4170,4170,4170,4170,4170,4170,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,Upgrade
36,Additional Paid-In Capital,5295,5295,5295,5295,5289,5229,5229,5229,458.47,458.47,458.47,458.47,458.47,458.47,458.47,458.47,458.47,458.47,458.47,458.47,Upgrade
37,Retained Earnings,-4970,-5030,-5103,-5180,-5196,-5267,-5336,-5315,-3354,-3142,-3045,-2916,-2130,-1905,-1821,-1704,-927.79,-867.6,-844.07,-760.64,Upgrade
38,Treasury Stock,-,-,-,-,-25.57,-196.51,-196.51,-196.51,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
39,Comprehensive Income & Other,-434.61,-438.93,-438.01,-435.55,-435.29,-435.31,-437.24,-435.56,-436.8,-438.67,-439.61,-438.22,-309.73,-309.95,-240.27,-239.84,-6.89,-5.92,-6.2,-7.51,Upgrade
40,Total Common Equity,4060,3996,3924,3850,3802,3500,3430,3452,-1138,-926.91,-831.69,-700.94,213.19,438.41,591.74,709.09,1719,1780,1803,1885,Upgrade
41,Minority Interest,-,-,-,-,-,-,-,-,11.76,12.57,12.93,11.6,12.73,13.41,13.32,14.27,9.75,10.55,11.47,12.66,Upgrade
42,Shareholders' Equity,4060,3996,3924,3850,3802,3500,3430,3452,-1126,-914.33,-818.76,-689.33,225.93,451.81,605.06,723.35,1728,1790,1815,1898,Upgrade
43,Total Liabilities & Equity,6370,5974,5683,5685,5479,5147,5162,5765,7631,7837,8034,8152,9179,8820,8715,9081,10215,10243,9943,9971,Upgrade
44,Total Debt,723.17,359.92,298.32,331.99,389.43,298.71,364.46,468.86,3046,4254,2989,3993,3144,3751,3046,3682,2843,3287,2854,3232,Upgrade
45,Net Cash (Debt),491.16,601.89,566.81,592.28,570.2,491.49,442.65,475.3,-2591,-3733,-2444,-3355,-2608,-3083,-2277,-2728,-1980,-2386,-1885,-2250,Upgrade
46,Net Cash Growth,-13.86%,22.46%,28.05%,24.61%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
47,Net Cash Per Share,0.12,0.13,0.15,0.11,0.14,0.12,0.11,0.05,-1.18,-1.70,-1.11,-1.51,-1.19,-1.40,-1.04,-1.24,-0.90,-1.09,-0.86,-1.02,Upgrade
48,Filing Date Shares Outstanding,4170,4170,4170,4170,4170,4170,4170,4170,2195,2195,2195,2195,2195,2195,2196,2195,2195,2195,2195,2195,Upgrade
49,Total Common Shares Outstanding,4170,4170,4170,4170,4170,4170,4170,4170,2195,2195,2195,2195,2195,2195,2196,2195,2195,2195,2195,2195,Upgrade
