,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,523.46,713.82,648.92,494.6,568.46,762.14,671.47,725.72,563.8,611.08,Upgrade
1,Revenue Growth (YoY),-19.33%,44.32%,14.15%,-35.10%,-15.34%,5.02%,19.10%,18.76%,3.54%,-10.50%,Upgrade
2,Cost of Revenue,445.76,594.3,561.12,425.11,507.55,660.69,599.99,607.24,484.63,525.16,Upgrade
3,Gross Profit,77.69,119.52,87.8,69.5,60.91,101.46,71.48,118.49,79.17,85.92,Upgrade
4,"Selling, General & Admin",63.99,62.02,70.19,51.05,57.49,65.86,61.92,57.43,54.09,60.21,Upgrade
5,Operating Expenses,63.99,62.02,70.19,51.05,57.49,65.86,61.92,55.05,56.47,60.21,Upgrade
6,Operating Income,13.7,57.49,17.61,18.45,3.42,35.6,9.55,63.44,22.69,25.71,Upgrade
7,Interest & Investment Income,9.27,8.83,6.35,3.09,0.36,0.21,0.24,0.31,1.81,2.32,Upgrade
8,Currency Exchange Gain (Loss),5.06,1.58,5.8,-2.01,3.12,-0.06,0.19,-6.27,-0.22,1.64,Upgrade
9,Other Non Operating Income (Expenses),1.48,1.83,2.95,6.43,1.92,1.38,0.83,1.51,0.73,1.56,Upgrade
10,EBT Excluding Unusual Items,29.51,69.74,32.71,25.96,8.81,37.13,10.81,58.99,25,31.22,Upgrade
11,Gain (Loss) on Sale of Assets,-,0.19,-0.55,0.21,-0.23,-0.08,0.02,0.16,-0,-0.93,Upgrade
12,Asset Writedown,-,-23.59,-,-0.42,-,-0.6,-,-7.27,-,-,Upgrade
13,Pretax Income,29.51,46.34,32.16,25.75,8.59,36.45,10.82,51.88,25,30.29,Upgrade
14,Income Tax Expense,2.69,4.13,6.5,3.86,-0.03,3.81,1.51,7.91,5.75,1.45,Upgrade
15,Net Income,26.82,42.21,25.66,21.89,8.62,32.64,9.32,43.96,19.26,28.84,Upgrade
16,Net Income to Common,26.82,42.21,25.66,21.89,8.62,32.64,9.32,43.96,19.26,28.84,Upgrade
17,Net Income Growth,4.52%,92.85%,197.81%,-32.95%,-7.52%,-25.75%,-51.61%,52.46%,89.93%,14.85%,Upgrade
18,Shares Outstanding (Basic),501,501,501,501,501,501,496,495,495,494,Upgrade
19,Shares Outstanding (Diluted),501,501,501,501,502,502,499,497,496,497,Upgrade
20,Shares Change (YoY),-,-0.00%,-0.06%,-0.07%,0.56%,1.02%,0.58%,-0.04%,-0.27%,-0.17%,Upgrade
21,EPS (Basic),0.05,0.08,0.05,0.04,0.02,0.07,0.02,0.09,0.04,0.06,Upgrade
22,EPS (Diluted),0.05,0.08,0.05,0.04,0.02,0.07,0.02,0.09,0.04,0.06,Upgrade
23,EPS Growth,4.52%,92.85%,197.76%,-32.91%,-8.07%,-26.53%,-51.80%,52.65%,90.20%,15.05%,Upgrade
24,Free Cash Flow,34.27,10.3,40.95,65.71,51.1,8.1,-21.2,45.5,18.9,53.04,Upgrade
25,Free Cash Flow Per Share,0.07,0.02,0.08,0.13,0.10,0.02,-0.04,0.09,0.04,0.11,Upgrade
26,Dividend Per Share,0.040,0.040,0.030,0.040,0.020,0.040,0.020,0.040,0.020,0.040,Upgrade
27,Dividend Growth,33.33%,0%,50.00%,0%,0%,0%,0%,0%,0%,0%,Upgrade
28,Operating Margin,2.62%,8.05%,2.71%,3.73%,0.60%,4.67%,1.42%,8.74%,4.02%,4.21%,Upgrade
29,Profit Margin,5.12%,5.91%,3.95%,4.43%,1.52%,4.28%,1.39%,6.06%,3.42%,4.72%,Upgrade
30,Free Cash Flow Margin,6.55%,1.44%,6.31%,13.28%,8.99%,1.06%,-3.16%,6.27%,3.35%,8.68%,Upgrade
31,EBITDA,26.74,69.34,31.87,33.18,19.76,52.06,26.06,79.86,38.97,42.49,Upgrade
32,D&A For EBITDA,13.04,11.85,14.27,14.74,16.34,16.46,16.51,16.42,16.28,16.78,Upgrade
33,EBIT,13.7,57.49,17.61,18.45,3.42,35.6,9.55,63.44,22.69,25.71,Upgrade
