,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Operating Revenue,854.12,947.38,893.83,876.93,764.56,699.35,787.12,607.04,565.64,770.13,Upgrade
1,Other Revenue,1.24,2.38,1.2,0.84,0.95,2,1.13,7.51,3.36,10.3,Upgrade
2,Revenue,855.35,949.76,895.03,877.77,765.51,701.35,788.25,614.55,569,780.43,Upgrade
3,Revenue Growth (YoY),-4.43%,8.20%,16.92%,25.15%,-2.89%,14.12%,38.53%,-21.26%,-47.78%,-42.50%,Upgrade
4,Cost of Revenue,628.05,668.7,634.83,627.74,574.57,542.94,599.66,482.37,447.13,769.33,Upgrade
5,Gross Profit,227.31,281.06,260.21,250.03,190.94,158.42,188.6,132.18,121.87,11.11,Upgrade
6,Other Operating Expenses,-,-,-,-,-,-,-,-89.14,89.14,79.37,Upgrade
7,Operating Expenses,168.15,175.62,155.25,149.08,141.21,150.78,140.98,74.68,252.22,255.53,Upgrade
8,Operating Income,59.15,105.43,104.96,100.94,49.73,7.64,47.62,57.51,-130.35,-244.42,Upgrade
9,Interest Expense,-12.91,-16.62,-15.32,-11.66,-9.17,-10.24,-10.54,-9.21,-17.22,-12.12,Upgrade
10,Interest & Investment Income,0.03,0.17,0.19,0.02,0.11,-,0.18,-,0.64,3.22,Upgrade
11,Earnings From Equity Investments,-0.98,-4.19,-,-1,-,-0.01,0.01,-,-,-,Upgrade
12,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-0.02,Upgrade
13,Other Non Operating Income (Expenses),-90.57,-77.2,-93.6,-87.53,-83.99,-72.96,-81.06,-181.65,3.98,1.32,Upgrade
14,EBT Excluding Unusual Items,-45.28,7.59,-3.76,0.77,-43.32,-75.58,-43.79,-133.34,-142.94,-252.01,Upgrade
15,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-58.71,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,2.5,-2.5,-36.8,Upgrade
17,Gain (Loss) on Sale of Assets,5.52,-,-,2.19,-,-,25.41,51.91,-,-1.98,Upgrade
18,Asset Writedown,-6.33,0.27,-,-1.5,-5.81,-14.05,-,-28.97,-23.29,-199.7,Upgrade
19,Other Unusual Items,5.57,1.98,5.92,11.13,58.5,43.39,16.18,81.34,73.38,6.76,Upgrade
20,Pretax Income,-40.52,9.85,2.16,12.59,9.37,-46.24,-2.2,-26.57,-95.34,-542.44,Upgrade
21,Income Tax Expense,0.12,-38.63,0.06,0.12,0.71,0.67,0.06,-0.28,0.57,30.8,Upgrade
22,Earnings From Continuing Operations,-40.64,48.47,2.1,12.47,8.66,-46.91,-2.26,-26.29,-95.91,-573.24,Upgrade
23,Minority Interest in Earnings,-,-,0.01,-,0.01,-,-,-,-,-0.48,Upgrade
24,Net Income,-40.64,48.47,2.11,12.47,8.67,-46.91,-2.26,-26.29,-95.91,-573.71,Upgrade
25,Net Income to Common,-40.64,48.47,2.11,12.47,8.67,-46.91,-2.26,-26.29,-95.91,-573.71,Upgrade
26,Net Income Growth,-,288.72%,-75.65%,-,-,-,-,-,-,-,Upgrade
27,Shares Outstanding (Basic),1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,Upgrade
28,Shares Outstanding (Diluted),1300,1301,1300,1300,1300,1300,1300,1300,1300,1300,Upgrade
29,Shares Change (YoY),-0.04%,0.06%,0.04%,-,-,-,-,-,-,-,Upgrade
30,EPS (Basic),-0.03,0.04,0.00,0.01,0.01,-0.04,-0.00,-0.02,-0.07,-0.44,Upgrade
31,EPS (Diluted),-0.03,0.04,0.00,0.01,0.01,-0.04,-0.00,-0.02,-0.07,-0.44,Upgrade
32,EPS Growth,-,288.72%,-76.00%,-,-,-,-,-,-,-,Upgrade
33,Free Cash Flow,134.72,168.95,128.27,136.57,128.52,49.58,127.8,96.19,96.52,-30.64,Upgrade
34,Free Cash Flow Per Share,0.10,0.13,0.10,0.11,0.10,0.04,0.10,0.07,0.07,-0.02,Upgrade
35,Operating Margin,6.92%,11.10%,11.73%,11.50%,6.50%,1.09%,6.04%,9.36%,-22.91%,-31.32%,Upgrade
36,Profit Margin,-4.75%,5.10%,0.24%,1.42%,1.13%,-6.69%,-0.29%,-4.28%,-16.86%,-73.51%,Upgrade
37,Free Cash Flow Margin,15.75%,17.79%,14.33%,15.56%,16.79%,7.07%,16.21%,15.65%,16.96%,-3.93%,Upgrade
38,EBITDA,91.37,136.9,131.7,131.34,78.5,39.47,77.57,90.99,-102.59,-205.99,Upgrade
39,D&A For EBITDA,32.22,31.47,26.74,30.4,28.77,31.83,29.95,33.48,27.75,38.43,Upgrade
40,EBIT,59.15,105.43,104.96,100.94,49.73,7.64,47.62,57.51,-130.35,-244.42,Upgrade
