,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Market Capitalization,228880,186918,135080,132631,156151,151283,144049,184634,134824,173441,178106,115974,186840,169293,440957,524565,562442,535641,-,-,-,Upgrade
1,Market Cap Growth,23.56%,23.56%,-6.23%,-28.17%,15.82%,-12.78%,-19.12%,59.20%,-27.84%,2.45%,-59.61%,-77.89%,-66.78%,-68.39%,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,194049,153471,97065,93115,116075,108150,92082,136179,90560,133820,134169,63876,142122,120665,392124,466640,519439,561839,-,-,-,Upgrade
3,Last Close Price,62.50,59.60,38.60,35.12,42.24,40.68,37.54,46.66,35.71,41.89,44.73,-,-,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,49.62,40.52,30.28,34.30,24.09,25.21,25.86,81.65,-86.04,-58.37,-,-,-,-,136.19,119.45,657.35,-,-,-,-,Upgrade
5,PS Ratio,2.04,2.04,1.62,1.66,1.82,1.90,1.80,2.36,1.97,2.55,2.44,1.29,1.88,1.64,4.16,5.26,6.72,7.55,-,-,-,Upgrade
6,PB Ratio,2.38,2.38,1.78,1.77,1.96,1.96,1.83,2.24,1.73,2.27,2.28,1.41,2.27,2.06,5.28,6.45,7.09,9.18,-,-,-,Upgrade
7,P/TBV Ratio,2.60,2.60,1.94,1.94,2.14,2.14,2.01,2.47,1.91,2.53,2.55,1.48,2.38,2.17,5.60,6.86,7.56,10.08,-,-,-,Upgrade
8,P/FCF Ratio,32.44,32.44,18.74,-,13.78,12.54,-,11.17,15.55,27.76,60.85,178.19,-,-,53.10,29.11,54.92,66.65,-,-,-,Upgrade
9,P/OCF Ratio,27.77,27.77,16.58,-,12.70,11.71,-,10.59,14.10,22.16,38.70,47.98,42.34,-,47.06,27.76,50.59,61.51,-,-,-,Upgrade
10,EV/Sales Ratio,2.12,1.68,1.16,1.16,1.35,1.36,1.15,1.74,1.32,1.97,1.84,0.71,1.43,1.17,3.70,4.68,6.21,7.92,-,-,-,Upgrade
11,EV/EBITDA Ratio,12.27,36.82,22.02,25.97,16.74,14.60,11.80,25.34,97.94,-261.70,-,-,-,-,67.87,56.88,102.87,-1211.00,-,-,-,Upgrade
12,EV/EBIT Ratio,65.87,51.84,31.56,44.64,-,18.43,14.78,37.11,-116.97,-61.30,-,-,-,-,91.82,68.73,142.11,-,-,-,-,Upgrade
13,EV/FCF Ratio,33.68,26.64,13.46,-,10.25,8.96,-,8.24,10.45,21.42,45.84,98.15,-,-,47.22,25.90,50.72,69.91,-,-,-,Upgrade
14,Debt / Equity Ratio,0.31,0.31,0.29,0.27,0.25,0.23,0.20,0.18,0.18,0.16,0.14,0.12,0.11,0.12,0.12,0.11,0.12,0.26,0.39,0.41,0.41,Upgrade
15,Debt / EBITDA Ratio,1.52,1.88,1.20,2.03,2.05,1.79,1.45,0.74,1.59,1.12,-,5.65,3.94,-,0.90,0.95,0.77,3.80,0.91,-,-,Upgrade
16,Debt / FCF Ratio,4.17,4.17,3.01,-,1.75,1.49,-,0.90,1.59,1.97,3.64,14.80,-,-,1.16,0.52,0.93,1.92,2.36,-,-,Upgrade
17,Asset Turnover,0.74,0.77,0.55,0.68,0.60,0.66,0.71,0.62,0.66,0.54,0.50,0.70,0.69,0.90,0.78,0.93,1.01,1.21,0.44,-,Upgrade,
18,Quick Ratio,1.34,1.34,1.32,1.40,1.49,1.52,1.61,1.67,1.80,1.77,1.54,1.81,2.08,2.00,2.00,1.97,2.20,2.01,1.45,1.45,1.33,Upgrade
19,Current Ratio,1.61,1.61,1.63,1.69,1.76,1.82,1.90,1.98,2.11,2.08,1.87,2.16,2.42,2.39,2.46,2.51,2.60,2.39,1.89,2.03,1.87,Upgrade
20,Return on Equity (ROE),6.60%,10.87%,2.45%,3.72%,6.47%,7.18%,15.60%,2.15%,4.22%,-11.21%,-3.71%,-5.52%,-10.27%,6.47%,6.26%,7.43%,0.71%,35.39%,-15.91%,-,Upgrade,
21,Return on Assets (ROA),1.48%,4.25%,0.02%,-0.25%,1.94%,2.37%,6.55%,1.06%,2.86%,-3.54%,-2.30%,-2.06%,-4.54%,2.60%,2.40%,3.85%,-0.25%,12.34%,-6.35%,-,Upgrade,
22,Return on Capital (ROIC),1.98%,5.74%,0.03%,-0.33%,2.60%,3.23%,8.96%,1.42%,3.89%,-4.80%,-3.08%,-2.77%,-6.19%,3.63%,3.35%,5.39%,-0.36%,18.36%,-9.34%,-,Upgrade,
23,Return on Capital Employed (ROCE),3.36%,3.36%,3.62%,2.49%,-,6.80%,7.16%,4.05%,-0.90%,-2.61%,-,-,-,-,4.80%,7.84%,4.36%,-,-2.55%,-,-,Upgrade
24,Earnings Yield,2.02%,2.47%,3.30%,2.92%,4.15%,3.97%,3.87%,1.22%,-1.16%,-1.71%,-3.41%,-2.34%,-0.34%,1.07%,0.91%,1.15%,0.59%,-0.31%,-,-,-,Upgrade
25,FCF Yield,2.52%,3.08%,5.34%,1.42%,7.26%,7.98%,8.47%,8.95%,6.43%,3.60%,1.64%,0.56%,1.42%,2.21%,1.88%,3.44%,1.82%,1.50%,-,-,-,Upgrade
26,Dividend Yield,2.18%,-,-,-,6.49%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Payout Ratio,34.23%,-,-,-,212.92%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Buyback Yield / Dilution,1.53%,1.91%,2.95%,3.01%,1.32%,1.52%,-1.69%,-2.35%,-1.27%,-2.56%,0.41%,0.67%,-1.24%,-43.06%,-139.63%,-144.33%,-153.68%,-80.52%,-8.57%,-6.54%,-,Upgrade
29,Total Shareholder Return,3.71%,1.91%,2.95%,3.01%,7.81%,1.52%,-1.69%,-2.35%,-1.27%,-2.56%,0.41%,0.67%,-1.24%,-43.06%,-139.63%,-144.33%,-153.68%,-80.52%,-8.57%,-6.54%,-,Upgrade
