,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Cash & Equivalents,9577,9409,17845,19635,15839,31750,30595,19413,18954,12379,16579,20446,21780,30544,26879,40970,38046,25080,15539,24319,Upgrade
1,Short-Term Investments,43654,42223,36035,34258,38408,22952,28140,35486,32714,30639,26828,29403,23344,17882,22205,15688,13157,5870,7710,1845,Upgrade
2,Cash & Short-Term Investments,53231,51632,53880,53893,54247,54702,58735,54899,51667,43018,43407,49849,45124,48426,49084,56658,51203,30949,23248,26164,Upgrade
3,Cash Growth,-1.87%,-5.61%,-8.27%,-1.83%,4.99%,27.16%,35.31%,10.13%,14.50%,-11.17%,-11.57%,-12.02%,-11.87%,56.47%,111.13%,116.55%,-,-,99.75%,-,Upgrade
4,Accounts Receivable,3278,3904,3197,3176,2771,3598,4545,4163,4899,5695,7038,9325,10516,13832,12967,13184,10841,9977,7303,8093,Upgrade
5,Other Receivables,1182,1877,1512,1628,704.78,1056,1311,901.44,677.83,909.32,947.03,1025,3199,4890,4783,4225,1814,2747,2553,2845,Upgrade
6,Receivables,4477,5809,4736,4986,3502,4679,5917,5298,5627,6654,8076,10701,13762,18757,17788,17673,12955,13069,11800,13169,Upgrade
7,Inventory,-,-,-,304.21,-,-,-,127.56,-,-,-,19.04,-,-,-,-,-,-,-,-,Upgrade
8,Prepaid Expenses,-,-,-,1625,-,-,-,1243,-,-,-,748.52,-,-,-,771.01,611.89,554.42,526.13,439.78,Upgrade
9,Restricted Cash,6243,8118,6938,6223,6157,6062,7860,6181,5850,7001,6831,6286,7620,10822,12885,8567,8010,8964,6277,7380,Upgrade
10,Other Current Assets,5726,5099,4989,2723,5268,4729,4245,2676,3990,3741,3162,2323,3805,4322,5307,3869,2917,3389,4529,4759,Upgrade
11,Total Current Assets,69678,70657,70544,69754,69174,70173,76756,70425,67135,60415,61476,69926,70311,82327,85064,87539,75697,56925,46380,51912,Upgrade
12,"Property, Plant & Equipment",24509,22553,20299,19583,17971,15876,14245,13321,12340,10628,9172,9216,9762,9670,9211,8294,7390,6911,6700,6759,Upgrade
13,Long-Term Investments,21457,22133,20658,23571,24031,24008,19409,17926,20605,25328,24467,17038,17651,10535,7504,3140,2462,2467,2348,2334,Upgrade
