,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,5244,18987,9814,16077,13795,18617,7305,15976,2981,16549,Upgrade
1,Revenue Growth (YoY),-46.57%,18.10%,-28.85%,-13.64%,88.85%,16.53%,145.07%,-3.46%,2.62%,90.06%,Upgrade
2,Cost of Revenue,5046,17009,7921,14232,11636,15282,5848,12132,2105,11169,Upgrade
3,Gross Profit,198.64,1977,1893,1845,2158,3335,1457,3844,875.5,5380,Upgrade
4,"Selling, General & Admin",271.9,849.88,378.56,500.67,592.26,714.62,385.77,625.82,250.61,526.3,Upgrade
5,Operating Expenses,271.9,849.88,378.56,500.67,592.26,714.62,385.77,625.82,250.61,526.3,Upgrade
6,Operating Income,-73.27,1128,1515,1344,1566,2621,1071,3218,624.9,4854,Upgrade
7,Interest Expense,-399.49,-364.58,-375.81,-325.07,-302.84,-385.16,-306.5,-391.4,-293.9,-516,Upgrade
8,Interest & Investment Income,-,430.77,-,359.74,-,285.73,-,240.23,-,337.42,Upgrade
9,Earnings From Equity Investments,45.22,192.48,175.6,26.65,237.29,334.89,79.6,184.11,25.57,188.96,Upgrade
10,Currency Exchange Gain (Loss),-15.32,-4.21,10.66,-83.2,-17.13,45.58,8.05,74.04,-1.14,-4.83,Upgrade
11,Other Non Operating Income (Expenses),231.5,-184.88,207.85,-168.96,204.78,-129.34,157.81,-87.42,115.24,-74.16,Upgrade
12,EBT Excluding Unusual Items,-211.36,1197,1533,1154,1688,2772,1010,3238,470.65,4785,Upgrade
13,Gain (Loss) on Sale of Investments,-,-36.42,-,10.61,-,10.94,-,2.41,-,21.04,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,56.71,-,-,-,81.58,-,-,Upgrade
15,Other Unusual Items,-,-2.5,-,71.46,-,-262.07,-,-187.29,-,-,Upgrade
16,Pretax Income,-211.36,1158,1533,1292,1688,2521,1010,3134,470.65,4806,Upgrade
17,Income Tax Expense,29.65,720.17,719.08,386.96,863.66,1498,449.53,1789,302.99,2635,Upgrade
18,Earnings From Continuing Operations,-241.01,438.06,813.76,905.36,824.67,1023,560.17,1346,167.66,2172,Upgrade
19,Minority Interest in Earnings,-86.64,-388.78,-729.62,-825.46,-574.91,-758.84,-263.45,-727.39,-84.8,-868.26,Upgrade
20,Net Income,-327.65,49.27,84.14,79.9,249.76,263.86,296.71,618.4,82.86,1303,Upgrade
21,Net Income to Common,-327.65,49.27,84.14,79.9,249.76,263.86,296.71,618.4,82.86,1303,Upgrade
22,Net Income Growth,-,-38.33%,-66.31%,-69.72%,-15.82%,-57.33%,258.09%,-52.55%,-83.13%,65.17%,Upgrade
23,Shares Outstanding (Basic),4905,4905,4905,4905,4905,4905,4905,4905,4905,4905,Upgrade
24,Shares Outstanding (Diluted),4905,4905,4905,4905,4905,4905,4905,4905,4905,4905,Upgrade
25,Shares Change (YoY),-,-,-,-,-,-,-,-,-,-13.83%,Upgrade
26,EPS (Basic),-0.07,0.01,0.02,0.02,0.05,0.05,0.06,0.13,0.02,0.27,Upgrade
27,EPS (Diluted),-0.07,0.01,0.02,0.02,0.05,0.05,0.06,0.13,0.02,0.27,Upgrade
28,EPS Growth,-,-38.33%,-66.31%,-69.72%,-15.82%,-57.33%,258.09%,-52.55%,-83.13%,71.11%,Upgrade
29,Free Cash Flow,1813,-4314,3747,5974,-852.69,-2841,-3284,8969,-1312,1696,Upgrade
30,Free Cash Flow Per Share,0.37,-0.88,0.76,1.22,-0.17,-0.58,-0.67,1.83,-0.27,0.35,Upgrade
31,Operating Margin,-1.40%,5.94%,15.43%,8.36%,11.35%,14.08%,14.66%,20.14%,20.97%,29.33%,Upgrade
32,Profit Margin,-6.25%,0.26%,0.86%,0.50%,1.81%,1.42%,4.06%,3.87%,2.78%,7.88%,Upgrade
33,Free Cash Flow Margin,34.57%,-22.72%,38.18%,37.16%,-6.18%,-15.26%,-44.96%,56.14%,-44.01%,10.25%,Upgrade
34,EBITDA,21.01,1231,1612,1434,1662,2721,1153,3318,722.63,4980,Upgrade
35,D&A For EBITDA,94.28,102.96,97.85,89.89,95.72,100.49,82.66,99.43,97.73,126.16,Upgrade
36,EBIT,-73.27,1128,1515,1344,1566,2621,1071,3218,624.9,4854,Upgrade
