,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,19821,15335,11831,10434,10758,12862,22276,24032,29233,22431,Upgrade
1,Short-Term Investments,1207,1411,2251,3006,856,735,618,1,31,1,Upgrade
2,Cash & Short-Term Investments,21028,16746,14082,13440,11614,13597,22894,24033,29264,22432,Upgrade
3,Cash Growth,49.33%,24.60%,21.25%,-1.15%,-49.27%,-43.42%,-21.77%,7.14%,37.10%,6.99%,Upgrade
4,Accounts Receivable,5461,5249,4192,4878,5939,7124,5659,6380,5753,7409,Upgrade
5,Other Receivables,4800,4288,3737,4015,3019,2820,2003,2219,2670,3017,Upgrade
6,Receivables,10261,9537,7929,8893,8958,9944,7662,8599,8423,10426,Upgrade
7,Inventory,20624,15678,15868,14475,15872,12337,12096,7206,8650,8891,Upgrade
8,Prepaid Expenses,2438,2327,2242,2221,2222,2263,2015,2944,2269,2394,Upgrade
9,Other Current Assets,5035,22,563,15351,2073,2229,3629,600,463,1319,Upgrade
10,Total Current Assets,59386,44310,40684,54380,40739,40370,48296,43382,49069,45462,Upgrade
11,"Property, Plant & Equipment",32551,30422,29565,29080,30313,30065,31117,34614,34903,36947,Upgrade
12,Long-Term Investments,64620,66597,61253,49400,55073,56529,57109,54453,51323,44495,Upgrade
13,Goodwill,-,9731,9441,9278,6530,6350,6814,6772,6766,6679,Upgrade
14,Other Intangible Assets,31166,8260,8600,9019,7400,6378,6581,6312,6330,6150,Upgrade
15,Long-Term Deferred Tax Assets,711,537,567,444,278,309,468,540,562,597,Upgrade
16,Other Long-Term Assets,272438,281127,282457,285687,278842,272940,269529,267491,268461,274769,Upgrade
17,Total Assets,476561,455732,447752,451830,434766,428341,435667,429692,433110,431470,Upgrade
18,Accounts Payable,6696,6016,6020,6235,6577,7028,5796,6233,4730,5965,Upgrade
19,Accrued Expenses,8745,6975,7681,7143,8968,8612,9180,9410,9505,8162,Upgrade
20,Short-Term Debt,3163,2726,599,559,1077,1086,1390,946,960,560,Upgrade
21,Current Portion of Long-Term Debt,15466,14613,10605,8824,10219,8925,17257,17174,6824,6407,Upgrade
22,Current Portion of Leases,912,847,873,750,776,771,831,755,793,863,Upgrade
23,Current Income Taxes Payable,704,845,571,782,311,295,499,912,856,606,Upgrade
24,Current Unearned Revenue,3789,2111,2415,1147,1338,835,1935,561,1516,410,Upgrade
25,Other Current Liabilities,16551,13143,13050,20850,12266,10999,11388,9784,9242,9534,Upgrade
26,Total Current Liabilities,56026,47276,41814,46290,41532,38551,48276,45775,34426,32507,Upgrade
27,Long-Term Debt,75825,64792,58613,71351,58129,48519,44266,45913,61235,65069,Upgrade
28,Long-Term Leases,4109,4075,4206,4207,4140,4288,4509,4271,4359,4360,Upgrade
29,Long-Term Deferred Tax Liabilities,19799,16929,16660,16285,13090,12279,12471,11955,11556,11017,Upgrade
30,Other Long-Term Liabilities,1791,1476,1564,694,1577,1754,1539,1501,1297,1222,Upgrade
31,Total Liabilities,157894,134666,122978,138897,118830,106400,112047,110556,113964,115267,Upgrade
32,Common Stock,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,Upgrade
33,Retained Earnings,260696,265925,266875,256039,255167,256674,256738,254119,256404,260135,Upgrade
34,Comprehensive Income & Other,-3690,-1973,-40,-947,1995,6433,8483,7416,4994,-572,Upgrade
35,Total Common Equity,258300,265246,268129,256386,258456,264401,266515,262829,262692,260857,Upgrade
36,Minority Interest,60367,55820,56645,56547,57480,57540,57105,56307,56454,55346,Upgrade
37,Shareholders' Equity,318667,321066,324774,312933,315936,321941,323620,319136,319146,316203,Upgrade
38,Total Liabilities & Equity,476561,455732,447752,451830,434766,428341,435667,429692,433110,431470,Upgrade
39,Total Debt,99475,87053,74896,85691,74341,63589,68253,69059,74171,77259,Upgrade
40,Net Cash (Debt),-78447,-70307,-60814,-72251,-62727,-49992,-45359,-45026,-44907,-54827,Upgrade
41,Net Cash Per Share,-56.19,-49.19,-42.20,-49.85,-42.19,-33.29,-,-29.99,-,-36.51,Upgrade
42,Filing Date Shares Outstanding,1396,1408,1441,1441,1453,1502,1502,1502,1502,1502,Upgrade
43,Total Common Shares Outstanding,1396,1408,1441,1441,1453,1502,1502,1502,1502,1502,Upgrade
44,Working Capital,3360,-2966,-1130,8090,-793,1819,20,-2393,14643,12955,Upgrade
45,Book Value Per Share,185.02,188.37,186.03,177.89,177.84,176.08,177.49,175.03,174.94,173.72,Upgrade
46,Tangible Book Value,227134,247255,250088,238089,244526,251673,253120,249745,249596,248028,Upgrade
47,Tangible Book Value Per Share,162.70,175.59,173.52,165.19,168.25,167.61,168.57,166.32,166.22,165.18,Upgrade
48,Machinery,-,-,23521,-,26171,-,25568,-,23798,-,Upgrade
