,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Operating Revenue,2.24,2.24,2.13,2.47,-,2.89,2.58,2.29,2.11,2.06,2.99,3.01,3.41,3.95,4.11,4.06,2.11,3.45,3.68,3.53,Upgrade
1,Other Revenue,0.06,0.06,-0.04,0.1,-,0.12,-0.32,0.19,0.25,0.28,-0.12,0.24,0.28,0.21,-0.03,-,0.09,0.11,0.04,-,Upgrade
2,Revenue,2.3,2.3,2.09,2.57,-,3.01,2.26,2.48,2.36,2.34,2.87,3.25,3.69,4.16,4.08,4.06,2.19,3.55,3.72,3.53,Upgrade
3,Revenue Growth (YoY),-,-23.55%,-7.58%,3.62%,-,28.80%,-21.03%,-23.72%,-36.12%,-43.88%,-29.68%,-19.92%,68.11%,17.15%,9.68%,15.08%,-35.56%,24.95%,29.71%,69.67%,Upgrade
4,Cost of Revenue,1.69,1.69,1.76,1.85,-,2.24,1.89,1.75,1.83,2.07,2.32,2.5,2.86,2.75,3.58,2.5,2.06,2.31,2.46,1.81,Upgrade
5,Gross Profit,0.61,0.61,0.33,0.72,-,0.76,0.37,0.73,0.53,0.26,0.55,0.75,0.83,1.41,0.5,1.57,0.14,1.25,1.26,1.72,Upgrade
6,"Selling, General & Admin",-,-,0.81,-,-,-,0.63,-,-,-,1.61,-,-,-,1.21,-,-,-,0.74,-,Upgrade
7,Other Operating Expenses,0.49,0.49,-0.14,0.66,-,0.65,-0.38,0.47,0.85,0.55,-1.07,0.64,0.85,0.92,0.26,0.49,0.47,0.54,-0.22,0.73,Upgrade
8,Operating Expenses,0.67,0.67,0.87,0.87,-,0.86,0.46,0.68,1.08,0.9,0.98,1.09,1.36,1.38,2.16,0.57,0.78,0.88,1.6,0.78,Upgrade
9,Operating Income,-0.06,-0.06,-0.53,-0.14,-,-0.09,-0.09,0.04,-0.56,-0.64,-0.43,-0.34,-0.53,0.03,-1.66,0.99,-0.64,0.37,-0.34,0.94,Upgrade
10,Interest Expense,-0.01,-0.01,-0.01,-0.02,-,-0.01,-0.01,-0.01,-0.01,-0.02,-0.02,-0.03,-0.03,-0.03,-0.04,-0.02,-0.03,-0.03,-0.11,-,Upgrade
11,Interest & Investment Income,-,-,0.26,-,-,-,0.03,-,-,-,0.01,-,-,-,0.02,-,-,-,0.12,-,Upgrade
12,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,0.03,-,-,-,0.16,-,-,-,-0.04,-,Upgrade
13,Other Non Operating Income (Expenses),-,-,0.15,0,-,-,-0.43,-,-,-,-,-,-,-,0,-,-,-,-0.04,0.04,Upgrade
14,EBT Excluding Unusual Items,-0.07,-0.07,-0.14,-0.16,-,-0.1,-0.5,0.03,-0.57,-0.66,-0.42,-0.37,-0.56,0,-1.52,0.97,-0.67,0.34,-0.41,0.98,Upgrade
15,Impairment of Goodwill,-,-,-0.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
