,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Market Capitalization,41,57,59,57,68,100,140,103,82,141,144,228,193,51,68,153,156,161,179,260,364,Upgrade
1,Market Cap Growth,-43.48%,-43.48%,-57.59%,-44.24%,-16.79%,-28.76%,-2.61%,-54.79%,-57.74%,173.94%,112.31%,48.47%,24.00%,-68.06%,-62.32%,-41.00%,-57.14%,-58.67%,-53.38%,-29.58%,44.33%,Upgrade
2,Enterprise Value,-29,-9,-7,-6,4,32,73,35,11,65,67,170,135,-11,4,85,89,98,112,179,282,Upgrade
3,Last Close Price,0.07,0.09,0.10,0.09,0.11,0.16,0.22,0.17,0.13,0.23,0.23,0.36,0.31,0.10,0.13,0.29,0.30,0.31,0.34,0.50,0.70,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-11.96,-,-,-,-,-,-49.13,-,-87.10,-,71.66,-,45.74,Upgrade
5,PS Ratio,0.77,1.06,1.47,1.26,1.51,-,2.34,1.88,1.49,2.31,2.04,2.82,2.22,0.56,0.81,1.88,2.03,2.23,2.32,3.33,5.08,Upgrade
6,PB Ratio,0.57,0.78,0.81,0.76,0.86,1.25,1.68,1.30,-,1.74,1.59,2.53,-,0.70,0.90,2.00,-,2.30,2.49,3.40,-,Upgrade
7,P/TBV Ratio,0.78,0.78,0.81,0.76,0.86,1.25,1.68,1.30,-,1.74,1.59,2.53,-,0.70,0.90,2.00,-,2.30,2.49,3.40,-,Upgrade
8,P/FCF Ratio,4.99,21.97,45.51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,6.50,21.97,45.51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,-,-,-,-,0.09,-,1.22,0.63,0.20,1.06,0.95,2.10,1.55,-,0.04,1.05,1.16,1.36,1.45,2.29,3.93,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-2.01,-,-,-,-,-,-0.78,-,18.07,-,11.85,-,25.28,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-1.30,-,-,-,-,-,-0.50,-,41.36,-,16.27,-,32.27,Upgrade
13,Debt / Equity Ratio,0.06,0.06,0.06,0.08,0.07,0.07,0.06,0.06,-,0.07,0.11,0.11,-,0.17,0.22,0.22,-,0.14,0.21,0.21,-,Upgrade
14,Debt / EBITDA Ratio,3.69,1.56,1.56,-,-,-,-,-,-,-,-,-,-,-,5.03,-,-,-,1.42,-,-,Upgrade
15,Debt / FCF Ratio,0.50,1.60,3.20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Asset Turnover,0.62,0.60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
17,Inventory Turnover,12.79,15.95,13.79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Quick Ratio,6.34,6.34,6.34,5.59,-,6.62,-,5.87,-,9.35,-,5.61,-,4.86,-,3.23,-,3.99,-,3.95,-,Upgrade
19,Current Ratio,6.61,6.61,6.61,5.94,-,7.33,-,6.55,-,10.04,-,6.19,-,5.37,-,3.55,-,4.24,-,4.14,-,Upgrade
20,Return on Equity (ROE),-2.37%,-2.35%,-13.09%,-4.58%,-,-2.97%,-,-,-15.24%,-16.92%,-,-,-17.55%,0.01%,-,-,-20.79%,2.86%,-,-,Upgrade,
21,Return on Assets (ROA),-1.04%,-1.02%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
22,Return on Capital (ROIC),-1.17%,-1.15%,-9.32%,-2.41%,-,-1.58%,-,-,-8.52%,-9.28%,-,-,-8.53%,0.54%,-,-,-10.60%,5.77%,-,-,Upgrade,
23,Earnings Yield,-10.12%,-7.54%,-6.55%,-7.20%,-5.18%,-,-3.93%,-8.39%,-8.36%,-6.40%,-6.68%,-2.53%,-3.99%,-1.47%,-2.04%,-0.55%,-1.15%,-1.71%,1.40%,1.41%,2.19%,Upgrade
24,FCF Yield,20.04%,4.55%,2.20%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
25,Buyback Yield / Dilution,1.71%,-,-,-,-,-,-8.26%,-2.56%,-12.50%,-15.84%,-10.85%,-17.00%,-6.67%,-,-,-,-,-,-,-12.83%,-12.83%,Upgrade
26,Total Shareholder Return,1.71%,-,-,-,-,-,-8.26%,-2.56%,-12.50%,-15.84%,-10.85%,-17.00%,-6.67%,-,-,-,-,-,-,-12.83%,-12.83%,Upgrade
