,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Cash & Equivalents,10.15,10.15,11.93,-,11.54,-,10.83,-,10.02,-,13.28,-,11.6,-,13.07,-,12.07,-,5.91,-,Upgrade
1,Short-Term Investments,2.75,2.75,0.14,-,0.43,-,1.23,-,3.53,-,1.54,-,0.72,-,0.76,-,1.67,-,8.48,-,Upgrade
2,Cash & Short-Term Investments,12.9,12.9,12.08,11.97,11.97,12.35,12.07,-,13.54,14.82,14.82,-,12.32,13.83,13.83,-,13.74,14.39,14.39,-,Upgrade
3,Cash Growth,7.78%,4.46%,0.08%,-,-11.61%,-16.68%,-18.58%,-,9.92%,7.18%,7.18%,-,-10.33%,-3.89%,-3.89%,-,-3.56%,13.40%,13.40%,-,Upgrade
4,Accounts Receivable,0.14,0.14,0.07,-,1.38,-,0.09,-,0.57,-,0.06,-,0.14,-,0.15,-,0.13,-,0.09,-,Upgrade
5,Other Receivables,-,-,0.63,-,0.23,-,0.57,-,0.22,-,0.34,-,0.29,-,0.11,-,0.11,-,0.13,-,Upgrade
6,Receivables,0.14,0.14,0.7,-,1.6,-,0.71,-,0.79,-,0.45,-,0.44,-,0.3,-,0.24,-,0.22,-,Upgrade
7,Inventory,0.42,0.42,0.56,-,0.63,-,0.86,-,0.48,-,0.47,-,0.62,-,0.88,-,0.61,-,0.53,-,Upgrade
8,Prepaid Expenses,0.13,0.13,0.23,-,0.83,-,0.57,-,0.58,-,1.04,-,0.7,-,0.43,-,0.24,-,0.17,-,Upgrade
9,Total Current Assets,13.59,13.59,13.56,-,15.03,-,14.21,-,15.4,-,16.79,-,14.08,-,15.45,-,14.84,-,15.3,-,Upgrade
10,"Property, Plant & Equipment",0.99,0.99,1.33,-,1.43,-,1.34,-,1.45,-,2.43,-,3.27,-,3.8,-,2.49,-,3.12,-,Upgrade
11,Other Intangible Assets,0.01,0.01,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Other Long-Term Assets,0.35,0.35,0.74,-,-,-,0.77,-,-,-,0.05,-,-,-,0.1,-,-,-,0.21,-,Upgrade
13,Total Assets,14.94,14.94,15.64,-,16.46,-,16.32,-,16.84,-,19.27,-,17.35,-,19.34,-,17.32,-,18.63,-,Upgrade
14,Accounts Payable,0.25,0.25,0.33,-,0.54,-,0.52,-,0.59,-,0.43,-,0.58,-,1.06,-,0.86,-,0.79,-,Upgrade
15,Accrued Expenses,1.18,1.18,1.17,-,0.88,-,1,-,0.62,-,0.7,-,0.93,-,0.96,-,0.62,-,0.5,-,Upgrade
16,Short-Term Debt,-,-,-,-,-,-,-,-,-,-,0.11,-,-,-,0.18,-,-,-,0.36,-,Upgrade
17,Current Portion of Leases,0.44,0.44,0.49,-,0.56,-,0.43,-,0.29,-,0.81,-,0.49,-,1.06,-,0.62,-,0.78,-,Upgrade
18,Current Income Taxes Payable,0.01,0.01,0.02,-,0,-,-,-,-0.03,-,0.01,-,0.05,-,0.08,-,0.69,-,0.66,-,Upgrade
19,Current Unearned Revenue,0.01,0.01,0.01,-,0.04,-,0.04,-,0.04,-,0.42,-,0.5,-,0.65,-,0.45,-,0.38,-,Upgrade
20,Other Current Liabilities,0.16,0.16,0.26,-,0.03,-,0.18,-,0.02,-,0.25,-,0.08,-,0.36,-,0.25,-,0.22,-,Upgrade
21,Total Current Liabilities,2.06,2.06,2.28,-,2.05,-,2.17,-,1.53,-,2.71,-,2.62,-,4.35,-,3.5,-,3.7,-,Upgrade
22,Long-Term Leases,0.28,0.28,0.47,-,0.4,-,0.38,-,0.75,-,0.74,-,1.7,-,1.7,-,1.15,-,1.67,-,Upgrade
23,Long-Term Deferred Tax Liabilities,0.01,0.01,0.01,-,0.01,-,0.01,-,0.01,-,0.01,-,0.01,-,0.01,-,0,-,0,-,Upgrade
24,Other Long-Term Liabilities,-,-,0.13,-,0.15,-,0.15,-,0.19,-,0.21,-,0.32,-,0.24,-,0.04,-,0.04,-,Upgrade
25,Total Liabilities,2.34,2.34,2.89,-,2.6,-,2.71,-,2.48,-,3.67,-,4.65,-,6.3,-,4.7,-,5.42,-,Upgrade
26,Common Stock,1.08,1.08,1.08,-,1.08,-,1.08,-,1.08,-,1.08,-,0.9,-,0.9,-,0.9,-,0.9,-,Upgrade
27,Additional Paid-In Capital,14.07,14.07,14.07,-,14.07,-,14.07,-,14.07,-,14.07,-,10.71,-,10.71,-,10.71,-,10.71,-,Upgrade
28,Retained Earnings,-2.83,-2.83,-2.68,-,-1.69,-,-1.93,-,-1.19,-,0.04,-,0.69,-,1.04,-,0.61,-,1.19,-,Upgrade
29,Comprehensive Income & Other,0.28,0.28,0.29,-,0.4,-,0.4,-,0.4,-,0.41,-,0.4,-,0.4,-,0.41,-,0.42,-,Upgrade
30,Total Common Equity,12.6,12.6,12.75,13.86,13.86,14.12,13.61,-,14.36,15.59,15.59,-,12.7,13.05,13.05,-,12.63,13.21,13.21,-,Upgrade
31,Shareholders' Equity,12.6,12.6,12.75,13.86,13.86,14.12,13.61,-,14.36,15.59,15.59,-,12.7,13.05,13.05,-,12.63,13.21,13.21,-,Upgrade
32,Total Liabilities & Equity,14.94,14.94,15.64,-,16.46,-,16.32,-,16.84,-,19.27,-,17.35,-,19.34,-,17.32,-,18.63,-,Upgrade
33,Total Debt,0.72,0.72,0.96,0.96,0.96,0.81,0.81,-,1.04,1.66,1.66,-,2.19,2.93,2.93,-,1.77,2.82,2.82,-,Upgrade
34,Net Cash (Debt),12.18,12.18,11.11,11.01,11.01,11.54,11.26,-,12.5,13.17,13.17,-,10.13,10.89,10.89,-,11.97,11.57,11.57,-,Upgrade
35,Net Cash Growth,10.65%,5.58%,-1.25%,-,-11.95%,-12.36%,-14.50%,-,23.41%,20.85%,20.85%,-,-15.34%,-5.84%,-5.84%,-,-16.00%,-8.80%,-8.80%,-,Upgrade
36,Net Cash Per Share,0.02,0.02,0.02,0.02,-,0.02,0.02,-,0.02,0.02,0.02,-,0.02,0.02,0.02,-,0.02,0.02,0.02,-,Upgrade
37,Filing Date Shares Outstanding,624,624,624,624,624,624,624,624,624,624,624,624,520,520,520,520,520,520,520,520,Upgrade
38,Total Common Shares Outstanding,624,624,624,624,624,624,624,624,624,624,624,624,520,520,520,520,520,520,520,520,Upgrade
39,Working Capital,11.54,11.54,11.28,-,12.98,-,12.04,-,13.86,-,14.07,-,11.45,-,11.09,-,11.33,-,11.6,-,Upgrade
40,Book Value Per Share,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-,0.02,0.02,0.02,-,0.02,0.03,0.03,-,0.02,0.03,0.03,-,Upgrade
41,Tangible Book Value,12.59,12.59,12.74,13.86,13.86,14.12,13.61,-,14.36,15.59,15.59,-,12.7,13.05,13.05,-,12.63,13.21,13.21,-,Upgrade
42,Tangible Book Value Per Share,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-,0.02,0.02,0.02,-,0.02,0.03,0.03,-,0.02,0.03,0.03,-,Upgrade
43,Machinery,1.02,1.02,1.01,-,1.02,-,1.01,-,0.98,-,1.6,-,1.57,-,1.33,-,1.22,-,1.22,-,Upgrade
44,Construction In Progress,-,-,-,-,-,-,0.11,-,-,-,-,-,0.43,-,0.17,-,-,-,-,-,Upgrade
45,Leasehold Improvements,0.89,0.89,0.89,-,0.96,-,0.77,-,0.87,-,1.14,-,0.67,-,0.67,-,0.67,-,0.58,-,Upgrade
