,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Revenue,1192,1129,1115,1119,1099,1023,999.94,966.38,978.3,895.66,832.94,831.3,786.7,742.84,693.43,708.46,617.4,557.64,409.06,503.7,Upgrade
1,Revenue Growth (YoY),8.47%,10.27%,11.55%,15.83%,12.37%,14.26%,20.05%,16.25%,24.35%,20.57%,20.12%,17.34%,27.42%,33.21%,69.52%,40.65%,39.40%,44.95%,15.03%,-,Upgrade
2,Cost of Revenue,897.58,879.81,881.91,869.14,827.24,773.84,781.95,750.82,754.5,673.24,667.04,653.69,596.03,561.18,525.12,508.88,429.03,389.46,324.48,371.33,Upgrade
3,Gross Profit,294.85,248.71,233.48,250.26,272.06,249.53,217.99,215.57,223.79,222.42,165.9,177.61,190.67,181.65,168.3,199.58,188.37,168.18,84.59,132.37,Upgrade
4,"Selling, General & Admin",68.28,61.17,54.4,64.35,53.75,50.28,47.54,56.59,46.81,46.6,45.35,57.97,51.47,43.69,35.41,47.45,36.03,41.69,22.06,38.64,Upgrade
5,Research & Development,108.99,99.33,108.17,94.01,105.93,97.63,96.35,99.66,86.03,81.14,79.61,81.25,66.82,65.72,66.29,63.57,53.04,42.46,32.44,37.73,Upgrade
6,Other Operating Expenses,0.98,8.73,4.83,20.94,3.95,3.86,-0.26,20.6,1.84,-0.98,2.74,17.46,1.67,-0.45,2.15,16.49,0.6,0.01,-2.38,10.6,Upgrade
7,Operating Expenses,176.04,185.54,185.97,179.08,162.11,169.72,158.94,152.81,128.73,147.68,144.26,153.99,119.83,128.58,111.82,120.97,94.89,91.43,60.33,76.92,Upgrade
8,Operating Income,118.81,63.17,47.51,71.18,109.95,79.81,59.05,62.76,95.06,74.74,21.64,23.62,70.84,53.08,56.49,78.61,93.48,76.76,24.25,55.46,Upgrade
9,Interest Expense,-0.46,-1.04,-0.26,-1.27,-1.51,-0.91,-0.33,-1.99,-2.11,-2.07,-0.59,-1.75,-1.15,-0.52,-0.1,-,-,-0.31,-0.58,-1.72,Upgrade
10,Interest & Investment Income,2.05,1.24,3.18,2.12,1.4,3.17,4.5,2.32,3.33,3.77,4.93,3.7,3.94,4.77,4.23,4.91,1.22,0.73,0.56,0.25,Upgrade
11,Currency Exchange Gain (Loss),-,-,-,0.02,-0,0,-,-0,0,-0,-,-0,0,-0,-,-0,-0.01,0.01,-,0.01,Upgrade
