,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,273.44,244.09,143.12,299.89,248.03,245.25,231.3,256.88,689.87,469.91,611.24,598.57,568.11,336.04,332.37,-,446.85,506.09,418.63,663.9,Upgrade
1,Other Revenue,-5.61,5.61,-,11.15,-4.84,4.84,-,34.77,-112.47,112.47,-,-,-63.8,63.8,-,-,-22.47,22.47,-,79.11,Upgrade
2,Revenue,267.83,249.71,143.12,311.04,243.19,250.09,231.3,291.64,577.4,582.38,611.24,598.57,504.31,399.84,332.37,-,424.38,528.57,418.63,743.02,Upgrade
3,Revenue Growth (YoY),10.13%,-0.15%,-38.13%,6.65%,-57.88%,-57.06%,-62.16%,-51.28%,14.49%,45.65%,83.90%,-,18.84%,-24.35%,-20.60%,-,-60.48%,-38.61%,-49.91%,-29.62%,Upgrade
4,Cost of Revenue,241.42,225.56,133,274.49,197.15,222.47,176.24,247.35,220.93,205.8,165.73,238.13,276.03,308.72,287.33,-,372.4,487.92,374.59,783.14,Upgrade
5,Gross Profit,26.41,24.14,10.12,36.55,46.03,27.62,55.06,44.29,356.47,376.58,445.51,360.44,228.28,91.12,45.04,-,51.98,40.65,44.04,-40.12,Upgrade
6,"Selling, General & Admin",23.32,12.5,21.87,49.56,21.46,12.52,31.42,155.4,26.77,26.61,26.89,94.28,31.95,34.95,21.2,-,49.06,61.22,61.81,187.67,Upgrade
7,Research & Development,9.83,12.63,8.2,17.56,11.76,14.47,12.24,22.1,23.36,22.85,19.66,27.31,21,10.32,8.68,-,10.62,12.13,10.75,19.32,Upgrade
8,Other Operating Expenses,-1.93,1.58,2.87,1,0.75,1.08,0.33,5.44,6.46,5.36,6.51,8.56,2.03,0.51,-0.01,-,1.16,-3.41,-0.85,4.8,Upgrade
