,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,2615,2699,2903,2585,2290,2908,3144,2588,2817,2606,4322,810.07,3606,4068,4700,2512,3566,3581,2772,2035,Upgrade
1,Other Revenue,-91.87,91.87,-,166.39,-77.49,77.49,-,396.54,-209.03,209.03,-,498.29,-269.91,269.91,-,453.39,-241.43,241.43,-,429.61,Upgrade
2,Revenue,2523,2791,2903,2751,2213,2985,3144,2985,2608,2815,4322,1308,3336,4338,4700,2965,3324,3822,2772,2465,Upgrade
3,Revenue Growth (YoY),14.04%,-6.51%,-7.66%,-7.83%,-15.16%,6.04%,-27.25%,128.12%,-21.84%,-35.10%,-8.05%,-55.88%,0.37%,13.48%,69.55%,20.30%,73.49%,79.17%,22.11%,32.38%,Upgrade
4,Cost of Revenue,2070,2322,2365,2366,1736,2562,2692,2847,2220,2434,3697,1005,2748,3747,3855,2435,2670,3216,2251,1887,Upgrade
5,Gross Profit,452.85,468.85,538.03,385.19,476.69,423.55,452.23,137.26,387.88,381.23,625.27,303.66,588.18,590.81,844.97,529.91,654.61,606.1,521.53,578,Upgrade
6,"Selling, General & Admin",253.35,216.43,227.74,215.25,225.19,220.81,181.41,209.97,209.71,177.49,178.74,217.87,281.23,179.48,197.94,454.8,259,293.04,182.34,189.17,Upgrade
7,Research & Development,156.47,156.22,146.02,186.77,129.21,168.19,183.69,145.77,146.09,139.35,150.28,186.55,159.28,130.64,118.94,205.03,116.02,136.8,74.74,149.31,Upgrade
8,Other Operating Expenses,-51.23,-11.82,-65.09,-49.63,13.38,-6.92,-1.82,86.9,-23.44,1.08,1.7,51.02,-5.54,-5.34,20.12,76.1,1.2,-15.88,3.91,47.35,Upgrade
