,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,1470,1384,1290,1238,1108,1091,995.33,950.8,923.15,-,Upgrade
1,Revenue Growth (YoY),13.98%,11.80%,16.38%,13.50%,11.33%,14.70%,7.82%,-,12.77%,-,Upgrade
2,Cost of Revenue,642.89,652.04,607.1,547.6,477.5,474.36,410.06,390.59,379.2,-,Upgrade
3,Gross Profit,827.04,731.82,682.54,690.18,630.62,616.16,585.27,560.21,543.95,-,Upgrade
4,"Selling, General & Admin",84.04,82.74,72.22,76.59,77.51,79.36,82.25,70.78,77.17,-,Upgrade
5,Other Operating Expenses,-1.94,-1.07,-5.11,-1.71,-2.71,-1.38,-0.63,-0.91,-3.21,-,Upgrade
6,Operating Expenses,82.1,81.67,67.1,74.89,74.79,77.98,81.61,69.87,73.96,-,Upgrade
7,Operating Income,744.94,650.15,615.43,615.3,555.83,538.18,503.66,490.34,469.99,-,Upgrade
8,Interest Expense,-154.1,-100.75,-90.37,-56.33,-23.05,-2.9,-4.56,-3.14,-1.9,-,Upgrade
9,Interest & Investment Income,6.7,7,6.56,3.49,2.33,0.29,0.45,0.4,0.49,-,Upgrade
10,Other Non Operating Income (Expenses),-17.9,-14.79,-13.74,-14.29,-15.11,-13.13,-9.13,-8.1,-9.18,-,Upgrade
11,EBT Excluding Unusual Items,579.63,541.61,517.89,548.17,520,522.44,490.43,479.51,459.4,-,Upgrade
12,Gain (Loss) on Sale of Assets,-,-,-,15.53,-,-,-,-,-,-,Upgrade
13,Pretax Income,579.63,541.61,517.89,563.7,520,522.44,490.43,479.51,459.4,-,Upgrade
14,Income Tax Expense,95.64,69.87,82.45,91.46,86.87,85.95,80.09,80.44,70.74,-,Upgrade
15,Earnings From Continuing Operations,483.99,471.75,435.44,472.24,433.12,436.49,410.34,399.07,388.66,-,Upgrade
16,Net Income to Company,483.99,471.75,435.44,472.24,433.12,436.49,410.34,399.07,388.66,-,Upgrade
17,Net Income,483.99,471.75,435.44,472.24,433.12,436.49,410.34,399.07,388.66,-,Upgrade
18,Net Income to Common,483.99,471.75,435.44,472.24,433.12,436.49,410.34,399.07,388.66,-,Upgrade
19,Net Income Growth,11.15%,-0.10%,0.53%,8.19%,5.55%,9.38%,5.58%,-,-5.14%,-,Upgrade
20,Shares Outstanding (Basic),4059,4059,4059,4059,4059,4058,4058,4056,4052,-,Upgrade
21,Shares Outstanding (Diluted),4059,4059,4059,4059,4059,4062,4064,4063,4056,-,Upgrade
22,Shares Change (YoY),-,-,-,-0.07%,-0.11%,-0.03%,0.19%,-,0.09%,-,Upgrade
23,EPS (Basic),0.12,0.12,0.11,0.12,0.11,0.11,0.10,0.10,0.10,-,Upgrade
24,EPS (Diluted),0.12,0.12,0.11,0.12,0.11,0.11,0.10,0.10,0.10,-,Upgrade
25,EPS Growth,11.12%,-0.09%,0.54%,8.29%,5.64%,9.37%,5.43%,-,-5.28%,-,Upgrade
26,Free Cash Flow,-,-768.96,-619.73,-239.5,-232.84,-378.86,-36.38,-1127,574.63,-,Upgrade
27,Free Cash Flow Per Share,-,-0.19,-0.15,-0.06,-0.06,-0.09,-0.01,-0.28,0.14,-,Upgrade
28,Operating Margin,50.68%,46.98%,47.72%,49.71%,50.16%,49.35%,50.60%,51.57%,50.91%,-,Upgrade
29,Profit Margin,32.93%,34.09%,33.76%,38.15%,39.09%,40.03%,41.23%,41.97%,42.10%,-,Upgrade
30,Free Cash Flow Margin,-,-55.57%,-48.05%,-19.35%,-21.01%,-34.74%,-3.66%,-118.52%,62.25%,-,Upgrade
31,EBITDA,927.5,731.23,899.47,656.71,805.26,581.22,727.88,505.58,662.01,-,Upgrade
32,D&A For EBITDA,182.56,81.08,284.04,41.42,249.43,43.05,224.22,15.24,192.02,-14.67,Upgrade
33,EBIT,744.94,650.15,615.43,615.3,555.83,538.18,503.66,490.34,469.99,-,Upgrade
