,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,516.87,498.74,353.57,237.28,253.27,309.67,332.67,387.32,303.18,401.95,Upgrade
1,Cash & Short-Term Investments,516.87,498.74,353.57,237.28,253.27,309.67,332.67,387.32,303.18,401.95,Upgrade
2,Cash Growth,46.19%,110.19%,39.60%,-23.38%,-23.87%,-20.05%,9.73%,-3.64%,-37.94%,-22.54%,Upgrade
3,Accounts Receivable,593.38,524.51,402.87,433,388.55,362.76,325.19,267.09,291.72,243.78,Upgrade
4,Other Receivables,74.21,69.4,62.18,69.35,146.74,57.09,121.63,52.99,105.02,45.16,Upgrade
5,Receivables,667.58,593.91,465.05,502.35,535.29,419.86,446.82,320.08,396.74,288.94,Upgrade
6,Inventory,4.65,6.18,5.33,9.57,11.65,5.65,6.8,5.26,6.8,6.75,Upgrade
7,Prepaid Expenses,114.51,109.36,73.55,98.66,-,54.86,-,54.4,-,58.65,Upgrade
8,Other Current Assets,40.84,31.93,24.32,22.23,-,15.41,-,6.64,-,2.75,Upgrade
9,Total Current Assets,1344,1240,921.8,870.08,800.21,805.45,786.28,773.7,706.71,759.03,Upgrade
10,"Property, Plant & Equipment",23279,22770,21269,19846,18251,17276,16142,15694,15327,14419,Upgrade
11,Long-Term Investments,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,Upgrade
12,Other Long-Term Assets,58,58,58,58,58,58,-,-,-,-,Upgrade
13,Total Assets,24685,24072,22252,20778,19113,18143,16932,16472,16038,15182,Upgrade
14,Accounts Payable,33.01,8.37,32.62,34.34,29.67,24,52.3,24.3,21.67,52.1,Upgrade
15,Current Portion of Long-Term Debt,-,-,2993,-,2298,2296,1997,-,-,-,Upgrade
16,Current Portion of Leases,17.62,18.05,17.87,16.52,6.58,10.14,10.91,2.1,2.14,1.77,Upgrade
17,Current Income Taxes Payable,60.73,76.85,59.31,183.86,130.71,189.02,111.55,142.04,62.08,111.94,Upgrade
18,Current Unearned Revenue,106.88,88.05,98.15,113.86,127.43,82.03,81.83,74.28,79.68,83.5,Upgrade
19,Other Current Liabilities,1481,1772,1724,1700,1309,1051,854.17,902.24,1038,1206,Upgrade
20,Total Current Liabilities,1699,1963,4925,2049,3901,3653,3108,1145,1204,1455,Upgrade
21,Long-Term Debt,17212,16397,12138,13536,10723,9591,9428,10562,10484,9116,Upgrade
22,Long-Term Leases,178.76,187.96,196.2,202.14,2.29,1.15,5.58,2.45,3.41,1.75,Upgrade
23,Long-Term Unearned Revenue,3.25,3.76,3.56,4.52,6.36,9.08,11.8,19.31,24.55,31.37,Upgrade
24,Long-Term Deferred Tax Liabilities,440,402.22,349.89,330.63,292.33,297.66,289.18,292.88,292.39,251.67,Upgrade
25,Total Liabilities,19533,18954,17612,16122,14925,13551,12842,12021,12008,10857,Upgrade
26,Common Stock,233.91,233.91,233.91,233.91,233.91,233.91,233.83,233.77,233.52,232.92,Upgrade
27,Additional Paid-In Capital,2378,2378,2378,2378,2378,2378,2373,2368,2354,2334,Upgrade
28,Retained Earnings,2259,2227,1741,1753,1273,1684,1248,1625,1226,1547,Upgrade
29,Comprehensive Income & Other,279.34,277.37,285.59,289.34,289.28,281.03,219.44,208.46,201.41,197.46,Upgrade
30,Total Common Equity,5150,5116,4638,4654,4174,4577,4074,4435,4014,4311,Upgrade
31,Minority Interest,2.03,2.03,2.03,2.03,14.29,14.77,15.39,15.11,15,13.95,Upgrade
32,Shareholders' Equity,5152,5118,4640,4656,4188,4592,4089,4450,4029,4325,Upgrade
33,Total Liabilities & Equity,24685,24072,22252,20778,19113,18143,16932,16472,16038,15182,Upgrade
34,Total Debt,17408,16603,15345,13754,13030,11898,11442,10566,10490,9120,Upgrade
35,Net Cash (Debt),-16892,-16104,-14991,-13517,-12777,-11589,-11109,-10179,-10186,-8718,Upgrade
36,Net Cash Per Share,-4.16,-3.97,-3.69,-3.33,-3.15,-2.85,-2.73,-2.51,-2.51,-,Upgrade
37,Filing Date Shares Outstanding,4059,4059,4059,4059,4059,4059,4058,4058,4055,4049,Upgrade
38,Total Common Shares Outstanding,4059,4059,4059,4059,4059,4059,4058,4058,4055,4049,Upgrade
39,Working Capital,-354.37,-722.72,-4003,-1179,-3101,-2847,-2322,-371.25,-496.96,-696.21,Upgrade
40,Book Value Per Share,1.27,1.26,1.14,1.15,1.03,1.13,1.00,1.09,0.99,1.06,Upgrade
41,Tangible Book Value,5150,5116,4638,4654,4174,4577,4074,4435,4014,4311,Upgrade
42,Tangible Book Value Per Share,1.27,1.26,1.14,1.15,1.03,1.13,1.00,1.09,0.99,1.06,Upgrade
43,Machinery,-,86.68,-,81.94,-,75.83,-,70.53,-,55.79,Upgrade
44,Construction In Progress,-,4851,-,4597,-,3110,-,2586,-,1975,Upgrade
