,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,6738,8587,10371,6691,5087,5035,5733,6485,5275,4824,3809,4020,2842,2731,2563,3467,3854,3254,3430,4324,Upgrade
1,Trading Asset Securities,53.04,0.41,0.57,0.71,0.72,0.73,0.72,0.67,0.67,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,6791,8587,10371,6692,5088,5036,5734,6486,5276,4824,3809,4020,2842,2731,2563,3467,3854,3254,3430,4324,Upgrade
3,Cash Growth,33.47%,70.52%,80.88%,3.18%,-3.55%,4.40%,50.53%,61.35%,85.62%,76.64%,48.62%,15.95%,-26.25%,-16.09%,-25.29%,-19.84%,-2.47%,-20.45%,-52.62%,-49.13%,Upgrade
4,Accounts Receivable,2122,2597,3657,2354,2254,1503,1434,1592,1485,1788,1481,1197,1651,1703,909.13,525.68,700.78,999.11,604.21,815.59,Upgrade
5,Other Receivables,862.17,977.02,972.22,1117,1099,1093,942.89,1182,1107,1251,1051,1366,1044,1550,984.88,2176,2108,1988,1029,961.6,Upgrade
6,Receivables,2984,3574,4629,3471,3353,2596,2377,2775,2591,3039,2532,2563,2696,3253,1894,2701,2808,2987,1633,1777,Upgrade
7,Inventory,747.54,555.77,592.15,495.5,554.74,590.78,1056,833.76,1407,1351,1121,939.52,928.99,884.95,663.16,520.52,736.21,694.32,1100,845.28,Upgrade
8,Other Current Assets,224.9,60,245.23,136.78,114.25,171.13,150.56,97.19,172.53,55.73,402.67,68.41,488.63,87.09,386.19,86.92,57.72,64.3,73.61,53.02,Upgrade
9,Total Current Assets,10748,12777,15837,10795,9110,8394,9317,10191,9447,9269,7864,7590,6955,6956,5506,6775,7456,7000,6237,7000,Upgrade
10,"Property, Plant & Equipment",18924,19442,19794,20281,20826,21359,21886,22440,22458,22958,23819,24347,24585,25287,25775,25630,25326,25193,24984,24691,Upgrade
