,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,4464,4329,4046,3334,4126,4709,5360,5391,5895,5532,4980,5631,5968,5956,5594,5385,5842,7631,4417,4302,4452,Upgrade
1,Market Cap Growth,-8.08%,-8.08%,-24.51%,-38.15%,-30.00%,-14.87%,7.64%,-4.25%,-1.23%,-7.11%,-10.98%,4.56%,2.16%,-21.95%,26.65%,25.16%,31.23%,105.67%,18.37%,1.06%,130.02%,Upgrade
2,Enterprise Value,4489,4406,4151,3388,4053,4636,5466,5480,5909,5547,5037,5797,5962,5950,5690,5474,5979,7769,4482,4473,4594,Upgrade
3,Last Close Price,7.27,7.05,6.59,5.43,6.70,7.64,8.70,8.75,9.54,8.96,8.06,9.12,9.64,9.62,9.04,8.70,9.42,12.31,7.12,6.94,7.17,Upgrade
4,PE Ratio,63.94,61.98,-,-,-,117.11,-,-,99.03,94.07,-,31.72,33.80,32.55,-,127.53,135.31,151.40,-,72.36,106.98,Upgrade
5,Forward PE,46.90,86.22,86.22,86.22,86.22,86.22,86.22,86.22,86.22,86.22,86.22,86.22,86.22,86.22,86.22,86.22,86.22,86.22,86.22,86.22,86.22,Upgrade
6,PS Ratio,1.53,1.48,1.39,1.05,1.34,1.51,1.79,1.80,1.92,1.84,1.86,2.21,2.35,2.28,2.12,2.08,2.30,3.11,1.81,1.76,1.87,Upgrade
7,PB Ratio,2.22,2.06,2.07,1.66,2.03,2.30,2.71,2.68,2.90,2.73,2.52,2.84,3.06,3.07,3.19,3.02,3.27,4.30,2.54,2.46,2.53,Upgrade
8,P/TBV Ratio,2.86,2.86,2.94,2.35,2.87,-,3.90,3.86,4.17,3.96,3.67,4.15,4.24,3.94,4.17,3.94,4.27,5.64,3.31,3.20,3.29,Upgrade
9,P/FCF Ratio,-,-25.45,-19.55,-,-,-2991.47,64.57,-,-,19.42,21.94,46.08,-,-118.06,-127.53,-1647.78,-,73.84,30.82,22.97,-,Upgrade
10,P/OCF Ratio,-,-153.61,-71.36,-,-,28.42,22.84,-,-,13.97,13.77,22.81,-,77.08,86.75,46.52,-,38.26,18.94,15.39,-,Upgrade
11,EV/Sales Ratio,1.53,1.51,1.42,1.07,1.32,1.49,1.82,1.83,1.93,1.85,1.88,2.28,2.35,2.27,2.15,2.11,2.36,3.16,1.84,1.83,1.93,Upgrade
12,EV/EBITDA Ratio,21.92,22.75,-,29.06,-,31.26,-,54.58,47.91,45.02,38.07,48.71,49.42,45.91,-,50.17,53.96,68.99,32.00,34.62,41.90,Upgrade
13,EV/EBIT Ratio,40.72,39.96,-,-,-,68.42,-,-,126.94,115.28,-,122.95,118.71,97.95,-,126.25,124.63,151.42,55.82,63.35,95.38,Upgrade
14,EV/FCF Ratio,-26.40,-25.91,-20.05,-,-,-2945.06,65.84,-,-,19.47,22.19,47.44,-,-117.94,-129.73,-1674.90,-,75.17,31.28,23.88,-,Upgrade
15,Debt / Equity Ratio,0.11,0.11,0.11,0.11,0.09,0.08,0.10,0.07,0.06,0.08,0.09,0.13,0.10,0.08,0.10,0.11,0.09,0.10,0.12,0.12,0.14,Upgrade
16,Debt / EBITDA Ratio,1.16,0.27,-,8.76,-,0.32,-,4.69,1.00,0.60,8.51,2.07,1.73,0.54,-,1.60,1.03,2.06,2.59,1.60,1.56,Upgrade
17,Debt / FCF Ratio,-,-1.40,-1.01,-,-,-99.81,2.46,-,-,0.54,0.80,2.08,-,-2.99,-4.14,-59.54,-,1.67,1.43,1.10,-,Upgrade
18,Asset Turnover,1.45,0.48,0.97,0.77,1.53,0.83,0.92,0.84,1.44,0.83,0.98,0.79,1.11,0.74,1.10,0.94,1.17,0.69,1.02,0.82,Upgrade,
19,Inventory Turnover,2.89,3.99,1.84,3.99,2.94,5.54,3.53,3.74,3.15,5.05,3.04,3.23,2.38,3.06,2.55,3.56,2.89,3.75,2.23,3.28,2.41,Upgrade
20,Quick Ratio,0.60,0.60,0.41,0.58,0.70,0.87,0.59,0.71,0.61,0.87,0.55,0.62,0.44,0.63,0.53,0.67,0.53,0.64,0.44,0.77,0.46,Upgrade
21,Current Ratio,1.88,1.88,1.59,1.84,1.91,2.13,1.67,2.04,1.99,1.96,1.75,1.77,1.83,2.06,1.81,1.99,1.93,1.87,1.86,1.98,1.87,Upgrade
22,Return on Equity (ROE),28.21%,-10.71%,-2.00%,-3.72%,13.79%,-5.64%,-2.08%,1.55%,10.19%,-2.48%,1.70%,1.61%,41.54%,-6.45%,1.66%,3.47%,8.64%,-2.38%,2.25%,4.43%,Upgrade,
23,Return on Assets (ROA),14.62%,-3.56%,-1.29%,-1.78%,8.09%,-2.32%,-1.19%,0.79%,3.34%,-1.06%,0.86%,0.96%,4.65%,-2.29%,1.24%,1.98%,0.40%,0.43%,1.69%,2.31%,Upgrade,
24,Return on Capital (ROIC),21.56%,-5.28%,-1.80%,-2.42%,11.48%,-3.28%,-1.60%,1.06%,4.62%,-1.48%,1.17%,1.27%,6.31%,-3.15%,1.70%,2.74%,0.54%,0.58%,2.27%,3.09%,Upgrade,
25,Return on Capital Employed (ROCE),4.77%,4.77%,-,-,-,3.04%,-,-,2.17%,2.26%,-,2.25%,2.52%,3.07%,-,2.32%,2.59%,2.85%,4.46%,3.91%,2.65%,Upgrade
26,Earnings Yield,1.56%,1.61%,-0.14%,0.59%,0.45%,0.85%,0.54%,0.77%,1.01%,1.06%,3.91%,3.15%,2.96%,3.07%,0.46%,0.78%,0.74%,0.66%,1.55%,1.38%,0.93%,Upgrade
27,FCF Yield,-3.81%,-3.93%,-5.12%,-2.02%,-1.08%,-0.03%,1.55%,0.41%,5.02%,5.15%,4.56%,2.17%,-1.07%,-0.85%,-0.78%,-0.06%,0.57%,1.35%,3.24%,4.35%,-0.99%,Upgrade
28,Dividend Yield,0.28%,-,-,-,-,-,-,-,-,0.22%,-,-,-,0.21%,-,-,-,0.12%,-,-,-,Upgrade
29,Payout Ratio,27.07%,1.71%,-,-,-,2.17%,-,-,14.84%,3.60%,-,170.68%,45.35%,-,-,141.99%,9.37%,11.35%,-,135.12%,10.71%,Upgrade
30,Buyback Yield / Dilution,-0.05%,0.01%,-3.79%,2.85%,0.51%,0.53%,2.55%,-2.65%,-0.43%,-1.72%,1.81%,0.04%,-0.05%,0.48%,-0.16%,-0.67%,0.27%,0.25%,-3.21%,-2.03%,-2.69%,Upgrade
31,Total Shareholder Return,0.23%,0.01%,-3.79%,2.85%,0.51%,0.53%,2.55%,-2.65%,-0.43%,-1.50%,1.81%,0.04%,-0.05%,0.69%,-0.16%,-0.67%,0.27%,0.37%,-3.21%,-2.03%,-2.69%,Upgrade
