,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,173.85,248.17,140.84,210.11,173.36,177.8,109.94,109.17,139.32,103.18,98.14,198.31,114.94,166.31,75.05,151.71,90.36,67.88,67.88,125.15,Upgrade
1,Other Revenue,-0.42,0.42,-,1.03,-0.4,0.4,-,1.11,-0.1,0.1,-,0.6,-0.57,0.57,-,0.84,-0.08,0.04,0.04,0.07,Upgrade
2,Revenue,173.43,248.59,140.84,211.14,172.96,178.2,109.94,110.28,139.22,103.28,98.14,198.91,114.37,166.88,75.05,152.55,90.28,67.93,67.93,125.23,Upgrade
3,Revenue Growth (YoY),0.27%,39.50%,28.11%,91.45%,24.24%,72.55%,12.02%,-44.56%,21.73%,-38.11%,30.76%,30.39%,26.69%,145.68%,10.49%,21.82%,-27.91%,-27.82%,-27.82%,-0.02%,Upgrade
4,Cost of Revenue,42.59,53.27,39.75,48.73,35.25,37.97,24.54,33.76,34.32,20.98,22.77,43.29,24.19,29.75,19.45,34.21,21.88,12.04,12.04,30.63,Upgrade
5,Gross Profit,130.83,195.32,101.09,162.41,137.71,140.24,85.4,76.52,104.9,82.29,75.36,155.62,90.18,137.13,55.6,118.34,68.4,55.88,55.88,94.6,Upgrade
6,"Selling, General & Admin",73.06,67.02,66.78,89.95,67.04,48.32,64.28,60.45,57.23,45.77,63.79,82.04,60.02,57.43,49.9,56.93,44.78,34.6,34.6,53.82,Upgrade
7,Research & Development,4.22,3.26,7.43,10.72,6.97,3.43,7.96,7.29,6.52,6.56,7.82,10.92,8.25,7.49,5.91,5.33,4.72,3.84,3.84,4.6,Upgrade
8,Other Operating Expenses,1.12,1.14,0.86,5.82,0.98,-2.81,0.1,6.28,0.09,-3.8,0.47,6.8,-0.24,-3.36,0.56,7.01,0.57,-2.3,-2.3,0.75,Upgrade
