,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,5156,4899,5033,5135,4552,4773,4675,4463,3457,2880,3278,4207,4751,3538,4746,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,2.65%,2.65%,7.65%,15.05%,31.66%,65.72%,42.62%,6.09%,-27.23%,-18.60%,-30.93%,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,3450,3103,3271,3543,2959,3123,2987,2871,1865,1312,1633,2523,3239,2015,3844,-,-,-,-,-,-,Upgrade
3,Last Close Price,43.24,40.90,40.74,40.76,36.13,37.88,36.36,32.88,25.47,21.22,24.15,29.83,33.69,25.09,33.11,-,-,-,-,-,-,Upgrade
4,PE Ratio,20.22,19.33,20.11,22.76,20.74,26.90,28.00,36.97,31.19,18.48,22.85,24.12,27.81,22.39,33.02,-,-,-,-,-,-,Upgrade
5,Forward PE,19.36,17.42,17.65,19.26,18.22,19.46,21.87,19.04,14.06,11.99,14.93,19.54,24.71,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,6.58,6.33,6.51,7.30,6.77,8.35,8.69,9.65,7.67,5.34,6.37,7.27,8.56,6.95,9.79,-,-,-,-,-,-,Upgrade
7,PB Ratio,5.48,5.19,5.11,5.19,4.73,5.29,4.98,4.10,3.23,2.75,3.27,3.86,4.39,3.48,4.55,-,-,-,-,-,-,Upgrade
8,P/TBV Ratio,5.24,5.24,5.15,5.23,4.76,5.32,5.00,4.12,3.25,2.76,3.28,3.88,4.41,3.50,4.57,-,-,-,-,-,-,Upgrade
