,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8897,4749,3798,3493,3654,4362,5779,3571,2507,2581,2812,2853,3046,2445,2679,2293,2285,2648,2199,2800,3294,Upgrade
1,Market Cap Growth,8.88%,8.88%,-34.28%,-2.20%,45.77%,69.01%,105.48%,25.16%,-17.71%,5.54%,4.98%,24.42%,33.30%,-7.67%,21.83%,-18.10%,-30.64%,-23.43%,-25.14%,-9.46%,40.87%,Upgrade
2,Enterprise Value,8883,4698,3682,3330,3492,4157,6223,4025,2960,3006,3219,3118,3311,2737,2978,2690,2681,3007,2558,3220,3715,Upgrade
3,Last Close Price,35.84,19.13,15.30,14.07,14.72,17.57,23.28,17.41,12.22,12.58,13.71,13.91,14.85,11.92,13.06,11.18,11.14,12.91,10.72,13.65,16.06,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-42.45,-,-,-16.90,-13.81,-,-,Upgrade
5,Forward PE,-,27.17,27.17,27.17,27.17,27.17,27.17,27.17,27.17,27.17,27.17,27.17,27.17,27.17,27.17,27.17,27.17,27.17,27.17,27.17,27.17,Upgrade
6,PS Ratio,33.60,17.92,15.54,14.90,14.82,16.10,20.48,12.97,9.51,11.00,9.04,7.68,7.22,5.12,5.27,3.67,4.00,4.56,3.77,4.62,5.15,Upgrade
7,PB Ratio,17.37,7.52,5.69,5.14,5.11,5.13,6.61,14.69,9.36,7.34,7.80,10.90,13.99,8.49,9.12,8.47,7.76,7.30,-,8.31,9.08,Upgrade
8,P/TBV Ratio,12.64,12.64,9.55,8.29,8.29,8.08,10.49,-,-,41.48,43.66,70.97,27.20,13.59,14.40,13.60,11.89,10.16,-,12.00,12.64,Upgrade
9,P/FCF Ratio,-,-,-,-,-38.92,-,-,-,-33.34,-,-,-,101.12,-,30.66,-,-773.76,-,-,-,-64.05,Upgrade
10,P/OCF Ratio,-,-,-,-,-48.18,-,-,-,-42.28,-,-,-,78.59,-,26.22,-,93.43,-,-,-,-128.54,Upgrade
11,EV/Sales Ratio,33.52,17.73,15.06,14.21,14.17,15.34,22.05,14.61,11.23,12.82,10.34,8.39,7.85,5.73,5.86,4.30,4.69,5.18,4.39,5.32,5.80,Upgrade
12,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-54.22,-,-,-17.57,-14.42,-,-,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-48.45,-,-,-16.79,-13.77,-,-,Upgrade
14,EV/FCF Ratio,-53.77,-,-,-,-37.19,-,-,-,-39.37,-,-,-,109.92,-,34.08,-,-907.91,-,-,-,-72.22,Upgrade
15,Debt / Equity Ratio,0.32,0.32,0.37,0.42,0.29,0.37,0.36,1.21,1.19,0.94,1.00,1.12,1.41,0.80,0.87,1.33,0.71,1.08,-,1.18,1.12,Upgrade
16,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.04,-,-,6.04,-,-,-,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-2.21,-,-,-,-4.24,-,-,-,10.20,-,2.91,-,-71.05,-,-,-,-7.90,Upgrade
18,Asset Turnover,0.24,0.15,0.07,0.32,0.14,0.13,0.16,0.56,0.25,0.13,0.10,0.45,0.59,0.36,0.28,0.58,-,-,0.07,0.51,Upgrade,
19,Inventory Turnover,1.92,2.09,1.18,0.57,3.95,1.10,1.84,1.55,5.78,1.40,0.76,0.87,4.88,3.89,2.51,2.47,5.44,-,-,0.28,2.67,Upgrade
20,Quick Ratio,1.02,1.02,1.16,1.23,1.49,1.48,1.58,0.56,0.70,0.58,0.67,0.65,0.65,0.75,0.72,0.84,0.77,0.79,-,0.78,0.87,Upgrade
21,Current Ratio,1.31,1.31,1.44,1.54,1.73,1.78,1.83,0.75,0.81,0.91,0.93,0.82,0.78,0.98,1.00,1.02,0.98,1.19,-,1.12,1.16,Upgrade
22,Return on Equity (ROE),-22.20%,-13.65%,-19.87%,-70.46%,-10.73%,-30.57%,-40.85%,-128.68%,-21.46%,-42.14%,-50.31%,-103.44%,-9.25%,29.90%,-33.55%,-70.00%,-,-,-33.83%,-131.35%,Upgrade,
23,Return on Assets (ROA),-5.81%,-5.95%,-6.12%,-14.35%,-4.67%,-7.72%,-6.18%,-21.92%,-4.22%,-6.65%,-7.26%,-25.15%,-0.43%,4.67%,-5.39%,-15.65%,-,-,-6.05%,-33.00%,Upgrade,
24,Return on Capital (ROIC),-8.28%,-8.44%,-8.83%,-19.77%,-6.14%,-10.78%,-9.88%,-34.31%,-6.34%,-10.79%,-13.25%,-47.26%,-0.77%,8.22%,-10.23%,-28.48%,-,-,-10.32%,-52.66%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-15.32%,-,-,-33.75%,-,-,-,Upgrade
26,Earnings Yield,-2.07%,-3.87%,-4.55%,-5.45%,-5.06%,-3.54%,-2.67%,-4.16%,-6.36%,-5.23%,-4.52%,-3.00%,-2.64%,-3.07%,-2.36%,-2.62%,-2.79%,-5.92%,-7.24%,-5.79%,-4.57%,Upgrade
27,FCF Yield,-1.86%,-3.48%,-3.96%,-3.17%,-2.57%,-1.70%,-1.27%,-3.13%,-3.00%,-1.58%,-1.27%,1.26%,0.99%,4.13%,3.26%,0.89%,-0.13%,-2.10%,-1.64%,0.05%,-1.56%,Upgrade
28,Payout Ratio,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,33.55%,-,-,18.90%,23.74%,-,-,Upgrade
29,Buyback Yield / Dilution,-11.76%,6.50%,-13.05%,-20.97%,-23.36%,-20.65%,-14.06%,-0.08%,4.50%,1.56%,-0.08%,-2.15%,1.10%,-5.02%,3.76%,-1.13%,-10.40%,-15.99%,1.97%,7.05%,48.98%,Upgrade
30,Total Shareholder Return,-11.76%,6.50%,-13.05%,-20.97%,-23.36%,-20.65%,-14.06%,-0.08%,4.50%,1.56%,-0.08%,-2.15%,1.10%,-5.02%,3.76%,-1.13%,-10.40%,-15.99%,1.97%,7.05%,48.98%,Upgrade
