,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,33031,43065,40490,44580,32933,31766,27421,29608,20544,25653,Upgrade
1,Other Revenue,586.19,787.35,382.99,665.61,581.81,632.53,476.45,358.75,419,-,Upgrade
2,Revenue,33617,43852,40873,45246,33515,32399,27897,29967,20963,25653,Upgrade
3,Revenue Growth (YoY),-17.75%,-3.08%,21.95%,39.65%,20.14%,8.12%,33.08%,16.82%,15.32%,20.40%,Upgrade
4,Cost of Revenue,25570,32594,31307,34817,25623,25991,22005,24178,16692,19919,Upgrade
5,Gross Profit,8047,11259,9566,10429,7892,6408,5893,5789,4271,5734,Upgrade
6,"Selling, General & Admin",2529,3752,2846,3551,2568,2339,1733,2014,1498,4394,Upgrade
7,Research & Development,2031,5022,2551,3984,2012,2105,1347,2070,931.58,-,Upgrade
8,Other Operating Expenses,-136.18,293.55,78.28,43.25,-75.52,-85.86,-51.77,-126.25,-31.27,-78.91,Upgrade
9,Operating Expenses,4648,9150,5727,7823,4759,4186,3211,3788,2574,4315,Upgrade
10,Operating Income,3399,2109,3838,2606,3133,2221,2682,2001,1696,1418,Upgrade
11,Interest Expense,-160.99,-215.06,-196.31,-311.93,-216.9,-202.88,-194.23,-279.64,-237.91,-348.53,Upgrade
12,Interest & Investment Income,435.03,693.13,582.59,452.03,473.24,432.55,348.38,626.81,337.42,338.99,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,124.39,Upgrade
14,Currency Exchange Gain (Loss),8.43,-15.26,30.31,78.41,124.7,-36.37,-27.47,-146.32,26.51,24.12,Upgrade
15,Other Non Operating Income (Expenses),-10.79,-69.96,27.98,9.89,0.53,37.26,14.05,4.54,-6.69,-34.73,Upgrade
16,EBT Excluding Unusual Items,3670,2502,4283,2834,3515,2452,2823,2206,1816,1523,Upgrade
17,Impairment of Goodwill,-,-74.35,-,-213.15,-,-,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Investments,-4.8,-10.72,-8.13,-12.36,5.31,46.97,-41.94,142.74,41.99,-132.23,Upgrade
19,Gain (Loss) on Sale of Assets,3.4,29.98,0.91,137.95,2.68,76.25,0.05,119.95,0.05,258.55,Upgrade
20,Asset Writedown,-14.17,-33.15,-,-35.61,-6.66,-23.62,-,-19,-29.6,-,Upgrade
21,Other Unusual Items,74.79,344.59,35.1,3.16,11.89,-19.08,1.67,-12.5,2.55,27.26,Upgrade
22,Pretax Income,3730,2758,4311,2714,3528,2532,2782,2438,1831,1676,Upgrade
23,Income Tax Expense,339.24,15.62,364.71,-8.7,377.84,140.16,339.84,259.88,210.35,175.42,Upgrade
24,Earnings From Continuing Operations,3390,2743,3946,2723,3150,2392,2443,2178,1620,1501,Upgrade
25,Minority Interest in Earnings,-2139,-1838,-2403,-1620,-1933,-1222,-1243,-1103,-762.33,-791.87,Upgrade
26,Net Income,1251,904.15,1543,1103,1217,1170,1199,1075,858.13,708.94,Upgrade
27,Net Income to Common,1251,904.15,1543,1103,1217,1170,1199,1075,858.13,708.94,Upgrade
28,Net Income Growth,-18.89%,-18.06%,26.77%,-5.70%,1.49%,8.86%,39.74%,51.62%,34.45%,3.03%,Upgrade
29,Shares Outstanding (Basic),7970,7983,7753,7716,7703,7748,7687,7663,7801,9246,Upgrade
30,Shares Outstanding (Diluted),7970,7983,7753,7716,7703,7748,7687,7663,7801,9246,Upgrade
31,Shares Change (YoY),2.81%,3.47%,0.65%,-0.42%,0.20%,1.11%,-1.47%,-17.13%,24.92%,54.31%,Upgrade
32,EPS (Basic),0.16,0.11,0.20,0.14,0.16,0.15,0.16,0.14,0.11,0.08,Upgrade
33,EPS (Diluted),0.16,0.11,0.20,0.14,0.16,0.15,0.16,0.14,0.11,0.08,Upgrade
34,EPS Growth,-21.11%,-20.81%,25.95%,-5.30%,1.28%,7.66%,41.82%,82.95%,7.64%,-33.22%,Upgrade
35,Free Cash Flow,-12031,8427,-17239,18079,-12088,3824,-4437,5198,-6727,5564,Upgrade
36,Free Cash Flow Per Share,-1.51,1.06,-2.22,2.34,-1.57,0.49,-0.58,0.68,-0.86,0.60,Upgrade
37,Operating Margin,10.11%,4.81%,9.39%,5.76%,9.35%,6.86%,9.61%,6.68%,8.09%,5.53%,Upgrade
38,Profit Margin,3.72%,2.06%,3.77%,2.44%,3.63%,3.61%,4.30%,3.59%,4.09%,2.76%,Upgrade
39,Free Cash Flow Margin,-35.79%,19.22%,-42.18%,39.96%,-36.07%,11.80%,-15.91%,17.35%,-32.09%,21.69%,Upgrade
40,EBITDA,4913,3338,5216,3822,4545,3025,3551,3381,1900,2417,Upgrade
41,D&A For EBITDA,1514,1229,1378,1216,1412,803.26,869.44,1380,203.07,998.38,Upgrade
42,EBIT,3399,2109,3838,2606,3133,2221,2682,2001,1696,1418,Upgrade
43,Revenue as Reported,33617,43852,40873,45246,33515,32399,27897,29967,20963,-,Upgrade
44,Advertising Expenses,35.52,-,34.48,-,12.36,-,13.13,-,2.15,-,Upgrade
