,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,29091,37159,30673,41297,16021,23539,18968,22836,12040,18518,Upgrade
1,Short-Term Investments,-,-,400,500,-,200,-,-,924.84,5017,Upgrade
2,Trading Asset Securities,1228,957,1471,529.36,1328,1245,2046,2379,555.72,1251,Upgrade
3,Cash & Short-Term Investments,30319,38116,32544,42326,17349,24984,21014,25215,13520,24786,Upgrade
4,Cash Growth,-6.84%,-9.95%,87.59%,69.42%,-17.44%,-0.92%,55.43%,1.73%,30.00%,79.64%,Upgrade
5,Accounts Receivable,62015,55904,58789,47368,42827,36405,33057,29681,28799,24198,Upgrade
6,Other Receivables,385.75,372.2,355.04,311.12,364.78,215.62,363.44,198.9,-,-,Upgrade
7,Receivables,62401,56277,59144,47679,43191,36620,33420,29880,28799,24198,Upgrade
8,Inventory,44429,40121,39547,39946,36475,32375,33393,30713,25555,29201,Upgrade
9,Prepaid Expenses,5805,-,7272,-,-,-,-,-,-,-,Upgrade
10,Restricted Cash,-,2341,-,2477,-,1823,-,2329,-,-,Upgrade
11,Other Current Assets,1320,7864,1347,8501,9311,9311,8064,2447,4089,5191,Upgrade
12,Total Current Assets,144275,144719,139853,140929,106326,105112,95891,90585,71963,83376,Upgrade
13,"Property, Plant & Equipment",27813,27219,25147,24679,18781,18745,18017,17476,15283,18498,Upgrade
14,Long-Term Investments,6503,6811,6748,7056,4813,5394,3712,3341,2776,2716,Upgrade
15,Goodwill,93.19,93.19,167.54,167.54,69.12,69.12,69.12,69.12,69.12,69.12,Upgrade
16,Other Intangible Assets,3973,4022,3837,3877,3200,3236,2737,2789,465.29,489.73,Upgrade
17,Long-Term Accounts Receivable,-,175.37,-,268.63,-,109.84,-,233.79,149.9,526.73,Upgrade
18,Long-Term Deferred Tax Assets,937.02,869.65,768.62,713.35,446.79,416.01,432.19,374.59,389.73,354.81,Upgrade
19,Long-Term Deferred Charges,85.11,85.72,60.77,43.29,65.99,71.63,74.03,69.66,-,-,Upgrade
20,Other Long-Term Assets,1949,1023,1701,1388,796.5,735.82,825.56,710.94,1512,1785,Upgrade
21,Total Assets,185627,185018,178283,179122,134498,133889,121757,115649,92608,107816,Upgrade
22,Accounts Payable,51258,49801,48702,49113,39987,38755,31996,31860,26723,28975,Upgrade
23,Accrued Expenses,1758,5005,1918,5229,1312,2597,1010,2410,-,-,Upgrade
24,Short-Term Debt,8899,5310,5880,7006,4776,3315,3829,4973,5899,6928,Upgrade
25,Current Portion of Long-Term Debt,2343,1160,1548,4430,2076,1124,1676,1459,602.48,661.94,Upgrade
26,Current Portion of Leases,92.1,90.47,137.2,85.54,126.25,99.38,69.91,104.81,87.98,85.43,Upgrade
27,Current Income Taxes Payable,878.52,183.03,513.76,231.49,332.83,256.57,311.88,177.64,167.62,160.16,Upgrade
28,Current Unearned Revenue,16358,19119,20391,24760,17985,21317,23114,17136,6411,18049,Upgrade
29,Other Current Liabilities,5130,4868,4868,5253,3152,2120,3164,2264,4760,5476,Upgrade
30,Total Current Liabilities,86716,85536,83958,96107,69747,69583,65171,60385,44652,60335,Upgrade
31,Long-Term Debt,5537,7034,5407,3406,5515,6355,3421,5592,6245,4437,Upgrade
32,Long-Term Leases,358.61,348.5,343,352.37,492.36,786.83,649.97,636.9,647.48,681.17,Upgrade
33,Long-Term Unearned Revenue,1245,2048,1226,2600,862.53,867.8,871.59,792.83,831.81,841.73,Upgrade
34,Long-Term Deferred Tax Liabilities,575.91,596.57,665,583.75,300.12,351.91,146.14,146.76,62.54,67.94,Upgrade
35,Other Long-Term Liabilities,1415,-379.84,1879,-1351,1369,-317.82,1989,369.54,643.62,1613,Upgrade
36,Total Liabilities,95848,96962,93479,103603,78286,79123,73789,69499,53082,67975,Upgrade
37,Common Stock,7973,7973,7973,7711,7711,7711,7711,7711,6213,6245,Upgrade
38,Additional Paid-In Capital,-,1744,-,1006,-,1006,-,1006,-,-,Upgrade
39,Retained Earnings,9925,9375,8469,7543,6141,5605,4428,3647,7641,2299,Upgrade
40,Comprehensive Income & Other,14296,12480,14444,13633,13288,12585,11752,10612,5121,11751,Upgrade
41,Total Common Equity,32194,31572,30885,29894,27141,26907,23892,22977,18975,20295,Upgrade
42,Minority Interest,57586,56484,53918,45626,29071,27859,24076,23173,20551,19546,Upgrade
43,Shareholders' Equity,89779,88056,84804,75519,56212,54767,47968,46150,39526,39841,Upgrade
44,Total Liabilities & Equity,185627,185018,178283,179122,134498,133889,121757,115649,92608,107816,Upgrade
45,Total Debt,17229,13944,13316,15280,12986,11680,9646,12766,13482,12793,Upgrade
46,Net Cash (Debt),13090,24173,19228,27046,4363,13303,11368,12449,38.34,11993,Upgrade
47,Net Cash Growth,-31.92%,-10.62%,340.69%,103.30%,-61.62%,6.86%,29553.83%,3.81%,-,70804.59%,Upgrade
48,Net Cash Per Share,1.64,3.03,2.48,3.51,0.57,1.72,1.48,1.62,0.00,1.30,Upgrade
49,Filing Date Shares Outstanding,7973,7973,7973,7711,7711,7711,7711,7711,6213,6245,Upgrade
50,Total Common Shares Outstanding,7973,7973,7973,7711,7711,7711,7711,7711,6213,6245,Upgrade
51,Working Capital,57559,59182,55895,44822,36579,35529,30720,30200,27311,23042,Upgrade
52,Book Value Per Share,4.04,3.96,3.87,3.88,3.52,3.49,3.10,2.98,3.05,3.25,Upgrade
53,Tangible Book Value,28128,27457,26881,25849,23872,23603,21086,20119,18440,19736,Upgrade
54,Tangible Book Value Per Share,3.53,3.44,3.37,3.35,3.10,3.06,2.73,2.61,2.97,3.16,Upgrade
55,Buildings,-,-,-,-,-,-,-,-,-,8615,Upgrade
56,Machinery,42090,41421,39103,37605,27273,26207,23946,23561,-,14113,Upgrade
57,Construction In Progress,5150,4438,4081,4363,2724,3024,3900,3235,-,3686,Upgrade
