,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+20 Quarters
0,Cash & Equivalents,547.75,464.23,389.66,446.51,387.35,-,374.59,428.08,388.95,405.69,268.31,294.3,284.15,282.39,303.64,392.59,343.59,291.35,293.95,408.55,Upgrade
1,Trading Asset Securities,20,20,20,20,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,567.75,484.23,409.66,466.51,427.35,-,374.59,428.08,388.95,405.69,268.31,294.3,284.15,282.39,303.64,392.59,343.59,291.35,293.95,408.55,Upgrade
3,Cash Growth,32.85%,-,9.36%,8.98%,9.87%,-,39.61%,45.46%,36.88%,43.66%,-11.64%,-25.04%,-17.30%,-3.08%,3.30%,-3.90%,-18.19%,0.87%,7.51%,-5.20%,Upgrade
4,Accounts Receivable,453.64,420.6,370.61,360.37,355.52,-,381.9,319.28,322.6,282.39,293.21,313.28,351.32,300.08,254.51,259.12,301.66,215.05,225.08,215,Upgrade
5,Other Receivables,53.07,52.27,53.35,51.95,54.83,-,77.11,103.46,109.39,158.84,158.26,6.4,3.45,3.35,3.35,2.05,4.63,4.79,3,2.13,Upgrade
6,Receivables,506.71,472.86,423.97,412.32,410.34,-,459.01,422.75,432,441.23,451.48,319.68,354.77,303.43,257.87,261.17,306.29,219.83,228.08,217.13,Upgrade
7,Inventory,329.68,337.88,350.91,325.56,319.22,-,321.92,378.75,432.24,474.46,500.06,472.31,425.42,375.23,398.83,342.86,315.59,290.76,308.21,315.83,Upgrade
8,Other Current Assets,19.31,19.54,17.3,11.5,12.66,-,39.42,10.01,26.16,8.69,23.14,37.86,18.31,14.69,14.27,14.42,7.63,9.79,11.68,6.34,Upgrade
9,Total Current Assets,1423,1315,1202,1216,1170,-,1195,1240,1279,1330,1243,1124,1083,975.74,974.6,1011,973.1,811.73,841.92,947.86,Upgrade
10,"Property, Plant & Equipment",870.59,877.09,881.11,902.55,924.01,-,962.83,982.39,991.67,991,987.98,999.18,1008,1003,997.07,962.94,962.98,981.35,991.05,1003,Upgrade
11,Other Intangible Assets,40.49,40.34,40.39,41.04,41.58,-,42.58,43.22,43.84,44.11,44.24,44.7,50,50.06,50.24,49.78,51.34,52.27,52.5,53.09,Upgrade
12,Long-Term Deferred Tax Assets,22.46,18.53,15.26,20.48,18.13,-,12.08,17.36,12.85,11.2,11.04,15.58,14.77,16.52,18.6,21.63,23.67,19.31,20.39,23.09,Upgrade
13,Long-Term Deferred Charges,1.44,1.3,1.39,1.62,1.59,-,1.16,1.11,0.06,0.06,0.04,0.05,0.06,0.08,0.15,0.09,0.12,0.15,0.18,0.22,Upgrade
14,Other Long-Term Assets,12.08,11.54,14.06,10.63,7.95,-,6.52,7.09,13.25,19.61,23.32,19.6,25.51,21.8,23.19,34.24,31.52,20.44,20.5,20.83,Upgrade
15,Total Assets,2371,2263,2154,2192,2163,-,2220,2291,2341,2396,2310,2203,2181,2068,2064,2080,2043,1885,1927,2048,Upgrade
16,Accounts Payable,509.34,473.02,430.67,479.95,389.28,-,396.76,422.87,453.26,476.74,420.46,373.82,373.95,294.08,290.39,279.67,336,207.29,234.42,273.4,Upgrade
17,Accrued Expenses,52.52,37.02,10.75,49.01,41.34,-,2.65,45.44,16.49,7.49,1.14,38.45,20.75,26.24,8.25,38.05,26.26,11.75,6.73,31.18,Upgrade
18,Short-Term Debt,114.27,114.61,150.84,133.33,133.46,-,194.56,167.85,169.02,165.53,169.54,179.86,206.05,225.98,236.51,210.2,210.19,275.28,265.32,280.34,Upgrade
19,Current Portion of Long-Term Debt,0.03,-,-,-,100.79,-,100.11,100.11,15.12,56.67,57.69,58.79,155.79,115.4,115.45,115.45,29.44,11.4,11.42,11.43,Upgrade
20,Current Income Taxes Payable,17.07,-,9.06,-,6.65,-,8.73,0.09,9.26,11.07,15.03,0.27,5.22,0.08,4.97,0.2,4.51,-,5.88,-,Upgrade
21,Current Unearned Revenue,7.3,20.09,8.12,15.4,10.59,-,8.07,18.48,10.06,23.43,18.74,34.3,23.35,28.18,20.81,47.35,16.69,11.95,11.2,23.67,Upgrade
22,Other Current Liabilities,28.12,36.15,29.77,36.76,30.38,-,30.62,40.01,26.25,31.67,33.48,89.53,25.77,4.66,28.09,50.6,25,17.08,21.73,52.25,Upgrade
23,Total Current Liabilities,728.67,680.89,639.21,714.45,712.48,-,741.51,794.86,699.46,772.61,716.07,775.02,810.87,694.6,704.47,741.52,648.1,534.76,556.72,672.27,Upgrade
24,Long-Term Debt,50,50,-,-,-,-,-,-,100,100,100,100,36,73,74,79.6,163.6,148.2,148.2,153.8,Upgrade
25,Long-Term Unearned Revenue,19.5,20.71,21.99,23.28,24.47,-,22.83,23.53,24.59,26.06,27.57,26.33,27.71,26.2,27.91,29.64,29.66,28.52,29.13,30.73,Upgrade
26,Long-Term Deferred Tax Liabilities,1.07,1.11,1.15,1.19,1.23,-,1.29,1.31,-,-,-,-,-,0.16,-,0.64,-,-,-,-,Upgrade
27,Other Long-Term Liabilities,47.51,47.44,47.39,47.39,43.42,-,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,Upgrade
28,Total Liabilities,846.76,800.15,709.74,786.31,781.6,-,812.03,866.09,870.45,945.06,890.03,947.75,920.99,840.37,852.78,897.8,887.76,757.88,780.45,903.21,Upgrade
29,Common Stock,216.99,216.99,216.99,216.99,216.99,-,216.99,216.99,216.99,216.99,216.99,216.99,216.99,216.99,216.99,216.99,216.99,216.99,216.99,216.99,Upgrade
30,Additional Paid-In Capital,352.49,352.49,352.49,352.49,352.49,-,352.49,352.49,350.41,344.77,361.6,361.64,361.64,361.64,361.64,361.64,361.51,361.51,361.57,361.57,Upgrade
31,Retained Earnings,846.44,788.58,765.25,723.97,694.78,-,689.03,703.06,742.47,736.29,772.04,603.04,569.77,539.34,522.61,495.01,461.6,428.51,462.64,470.59,Upgrade
32,Treasury Stock,-29.99,-29.99,-29.99,-29.99,-29.99,-,-,-,-,-,-70.01,-50.01,-,-,-,-,-,-,-,-,Upgrade
33,Comprehensive Income & Other,0.1,-1.52,0.54,2.77,5.16,-,4.13,4.85,9.3,3.93,-5.73,-4.53,-2.41,-3.62,-3.43,-4.58,0.43,5.21,2.98,2.99,Upgrade
