,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,5746,1957,2629,3505,3603,4528,7887,3359,2775,2970,2775,3505,4674,4528,4187,4479,3749,2726,2921,4869,5258,Upgrade
1,Market Cap Growth,-56.77%,-56.77%,-66.67%,4.35%,29.82%,52.46%,184.21%,-4.17%,-40.62%,-34.41%,-33.72%,-21.74%,24.68%,66.07%,43.33%,-8.00%,-28.70%,-61.64%,-69.70%,-48.98%,-41.30%,Upgrade
2,Enterprise Value,5649,1862,2534,3479,3577,4471,7831,3202,2617,2742,2548,3398,4566,4420,4079,4527,3797,2950,3144,5398,5787,Upgrade
3,Last Close Price,0.59,0.20,0.27,0.36,0.37,0.47,0.81,0.34,0.28,0.30,0.28,0.36,0.48,0.47,0.43,0.46,0.39,0.28,0.30,0.50,0.54,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-30.41,-,-,-,-,-,3.04,3.87,-,-,-,11.71,-,Upgrade
5,Forward PE,-,237.00,237.00,237.00,237.00,237.00,237.00,237.00,237.00,237.00,237.00,237.00,237.00,237.00,237.00,237.00,237.00,237.00,237.00,237.00,237.00,Upgrade
6,PS Ratio,35.36,15.91,18.12,-,19.21,23.10,48.21,-,11.14,9.55,7.00,7.32,10.46,11.03,11.75,15.08,11.62,8.86,10.51,14.27,15.06,Upgrade
7,PB Ratio,1.34,0.46,0.62,0.70,0.70,0.89,1.68,0.71,-,0.61,0.59,0.75,-,0.87,0.87,0.93,-,0.81,0.61,1.02,-,Upgrade
8,P/TBV Ratio,0.46,0.46,0.61,0.70,0.71,0.89,1.69,0.72,-,0.61,0.60,0.75,-,0.87,0.86,0.92,-,0.81,0.62,1.04,-,Upgrade
9,EV/Sales Ratio,34.77,15.13,17.46,-,19.07,22.81,47.87,-,10.51,8.82,6.43,7.09,10.22,10.77,11.45,15.24,11.77,9.59,11.31,15.82,16.57,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.03,2.27,-,-,-,5.79,2.99,Upgrade
11,Debt / Equity Ratio,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,-,0.06,0.06,0.06,-,0.05,0.09,0.09,-,0.12,0.14,0.14,-,Upgrade
12,Asset Turnover,0.02,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
13,Inventory Turnover,5.68,4.34,4.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Quick Ratio,1.27,1.27,1.27,0.97,-,0.84,-,2.04,-,2.12,-,2.54,-,1.78,-,1.43,-,1.45,-,1.03,-,Upgrade
15,Current Ratio,1.56,1.56,1.56,1.15,-,1.18,-,2.39,-,2.42,-,2.59,-,2.61,-,1.63,-,2.34,-,1.38,-,Upgrade
16,Return on Equity (ROE),-2.49%,-2.30%,-,-1.77%,-2.27%,-1.65%,-,-,-2.90%,-4.81%,-,-,-1.80%,13.49%,-,-,-6.17%,-5.44%,-,-,Upgrade,
17,Return on Assets (ROA),-0.27%,-0.25%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Return on Capital (ROIC),-0.42%,-0.39%,-,-0.97%,-0.84%,-0.76%,-,-,-1.60%,-0.32%,-,-,-0.77%,0.60%,-,-,-0.91%,-0.09%,-,-,Upgrade,
19,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.12%,-,-,-,12.89%,-,Upgrade
20,Earnings Yield,-1.92%,-3.14%,-2.46%,-,-1.60%,-0.45%,-0.36%,-,-3.29%,-4.25%,-4.44%,2.52%,30.56%,30.94%,32.95%,25.82%,7.24%,11.33%,12.25%,8.54%,25.70%,Upgrade
21,FCF Yield,-0.14%,-1.04%,-0.39%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Buyback Yield / Dilution,-0.00%,-0.00%,-0.00%,-,-0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.05%,-,Upgrade
23,Total Shareholder Return,-0.00%,-0.00%,-0.00%,-,-0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.05%,-,Upgrade
