,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+18 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+18 Quarters
0,Cash & Equivalents,1375,935.84,2111,1361,1902,2432,1698,1358,1659,1249,1382,1235,1032,628.95,1628,1430,-,3473,1931,1198,Upgrade
1,Short-Term Investments,13853,10782,11662,10169,9701,9983,10884,10480,10511,12744,11120,12043,12264,11535,11096,10117,-,11822,10759,10566,Upgrade
2,Trading Asset Securities,22335,25438,24422,23318,21764,20487,23976,20620,21154,22611,20393,19815,21049,19449,17163,16158,-,17007,16834,14322,Upgrade
3,Accounts Receivable,-,375.02,-,1184,-,560.56,-,719.66,-,516.45,-,512.23,-,214.98,-,127.76,-,301.54,107.1,153.13,Upgrade
4,Other Receivables,6109,5519,6209,6258,6538,5914,6211,5967,6858,6552,7323,6925,6942,6351,5556,5747,-,4787,4209,3950,Upgrade
5,"Property, Plant & Equipment",277.07,281.24,288.03,293.2,289.17,295.23,292.39,302.51,298.62,277.15,274.85,281.49,282.42,288.96,278.52,160.9,-,169.77,174.8,181.36,Upgrade
6,Goodwill,17.91,17.91,17.91,17.91,17.91,17.91,17.91,17.91,17.91,17.91,17.91,17.91,17.91,17.91,17.91,17.91,-,17.91,17.91,17.91,Upgrade
7,Other Intangible Assets,130.32,134.48,141.84,152.41,113.33,109.57,114.75,123.06,97.79,100.67,107.89,112.97,86.07,91.86,91.37,97.19,-,82.05,79.3,78.03,Upgrade
8,Investments in Debt & Equity Securities,128.6,84.14,84.14,84.14,82.74,82.74,82.74,82.74,80,80,80,80,80,80,80,80,-,30,30,30,Upgrade
9,Other Current Assets,3597,3520,3237,3296,3318,3274,3641,3631,3395,4620,3697,3755,3839,3783,3412,4666,-,3927,3749,3384,Upgrade
10,Long-Term Deferred Tax Assets,414.53,396.37,377.82,390,385.48,375.78,362.14,393.81,325.56,341.62,314.27,324.15,287.31,262.7,309.55,309.55,-,318.87,221.81,245.08,Upgrade
11,Other Long-Term Assets,276.72,161.01,320.11,163.19,294.64,173.04,296.23,165.28,298.76,169.69,319.05,170.91,278.53,68.76,310.2,226.08,-,199.79,250.38,78.83,Upgrade
12,Total Assets,48514,47657,48871,46702,44408,43718,47575,43879,44696,49296,45029,45292,46159,42786,39942,39136,-,42135,38364,34214,Upgrade
13,Accounts Payable,-,72.48,-,106.47,89.36,19.49,431.6,7.9,90.94,1097,390.29,314.46,76.23,178.89,-,25.21,-,711.22,-,71.08,Upgrade
14,Accrued Expenses,15955,12487,12868,12261,11421,12683,12595,12082,11301,13750,12105,12539,12714,11406,11081,11562,-,11826,11269,10114,Upgrade
15,Short-Term Debt,8801,14250,15490,14920,11451,12044,14525,11808,11121,13470,13849,13999,12473,10274,9941,9149,-,10322,9457,6759,Upgrade
16,Other Current Liabilities,1338,830.98,264.78,307.71,601.14,624.91,304.16,381.58,419.49,826.36,330.42,335.54,266.73,387.01,106.71,116.16,-,30.01,-,13.66,Upgrade
17,Long-Term Debt,9194,7247,7265,6213,8256,5728,7310,7239,9515,7934,5923,5860,8075,7979,7971,7881,-,9082,7476,7380,Upgrade
18,Long-Term Leases,117.43,119.47,121.41,129.46,131.96,132.03,132.78,141.32,142.48,122.23,112.69,117.07,118.28,122.22,115.7,2.55,-,-,-,2.85,Upgrade
19,Long-Term Unearned Revenue,18.87,16.63,20.5,15.14,18.25,19.62,9.77,10.4,10.08,12.12,11.23,10.99,5.25,5.15,1.27,2.92,-,1.08,-,2.79,Upgrade
20,Long-Term Deferred Tax Liabilities,67.76,83.44,70.51,67.27,51.99,58.48,53.59,37.91,11.76,36.93,16.84,52.03,49.73,50.8,34.45,34.45,-,58.97,47.27,47.85,Upgrade
21,Other Long-Term Liabilities,1338,1047,1059,957.07,841.28,868.31,788.81,844.16,770.84,738.68,960.77,734.43,1269,1394,1389,1265,-,1453,1247,1128,Upgrade
22,Total Liabilities,36885,36155,37173,35116,32873,32329,36230,32736,33483,38209,33789,34129,35130,31872,30803,30208,-,33530,29507,25544,Upgrade
23,Common Stock,3245,3245,3245,3245,3245,3245,3245,3245,3245,3245,3245,3245,3245,3245,2745,2745,-,2745,2745,2745,Upgrade
24,Additional Paid-In Capital,-,4729,4729,4729,4729,4729,4729,4729,4729,4729,4729,4729,4729,4729,3415,3415,-,3415,3415,3415,Upgrade
25,Retained Earnings,3651,3521,3716,3605,3554,3408,3364,3162,3235,3109,3262,3185,3051,2935,2975,2764,-,2441,2693,2507,Upgrade
26,Comprehensive Income & Other,4729,2.05,2.05,2.05,2.05,2.05,2.05,2.05,-,-,-,-,-0.29,-0.29,-0.29,-0.29,-,-0.19,-0.09,-0.16,Upgrade
27,Total Common Equity,11624,11498,11693,11582,11530,11384,11341,11138,11209,11083,11236,11159,11025,10909,9135,8924,-,8601,8853,8667,Upgrade
28,Minority Interest,4.53,4.54,4.46,4.42,4.42,4.35,4.33,4.25,4.29,4.27,4.16,4.26,4.27,4.27,4.22,4.21,-,4.19,4.13,4.12,Upgrade
29,Shareholders' Equity,11629,11502,11697,11586,11534,11389,11345,11142,11213,11087,11241,11164,11029,10914,9139,8928,-,8605,8857,8671,Upgrade
30,Total Liabilities & Equity,48514,47657,48871,46702,44408,43718,47575,43879,44696,49296,45029,45292,46159,42786,39942,39136,-,42135,38364,34214,Upgrade
31,Total Debt,18113,21617,22877,21262,19838,17904,21967,19189,20779,21527,19884,19976,20665,18375,18028,17033,-,19404,16933,14141,Upgrade
32,Net Cash (Debt),19451,15540,15317,13585,13530,14997,14590,13268,12545,15077,13011,13117,13680,13238,11858,10671,-,12898,12591,11946,Upgrade
33,Net Cash Growth,43.76%,3.62%,4.99%,2.39%,7.85%,-0.53%,12.14%,1.15%,-8.30%,13.89%,9.72%,22.92%,-,2.64%,-5.82%,-10.67%,-,-1.53%,-3.87%,26.58%,Upgrade
34,Net Cash Per Share,6.05,4.90,4.14,4.56,3.87,5.16,4.32,3.24,3.99,6.40,3.38,4.01,4.07,4.25,4.51,3.66,-,5.50,4.37,4.35,Upgrade
35,Filing Date Shares Outstanding,3245,3245,3245,3245,3245,3245,3245,3245,3245,3245,3245,3245,3245,3245,2745,2745,3062,2745,2745,2745,Upgrade
36,Total Common Shares Outstanding,3245,3245,3245,3245,3245,3245,3245,3245,3245,3245,3245,3245,3245,3245,2745,2745,3062,2745,2745,2745,Upgrade
37,Working Capital,21121,18929,19004,17990,19650,17261,18473,18447,20545,19061,17151,17062,19514,19677,17563,17251,-,18410,16853,16616,Upgrade
38,Book Value Per Share,3.58,3.54,3.60,3.57,3.55,3.51,3.49,3.43,3.45,3.42,3.46,3.44,3.40,3.36,3.33,3.25,-,3.13,3.23,3.16,Upgrade
39,Tangible Book Value,11476,11346,11533,11411,11399,11257,11208,10997,11093,10965,11111,11029,10921,10800,9026,8809,-,8501,8756,8571,Upgrade
40,Tangible Book Value Per Share,3.54,3.50,3.55,3.52,3.51,3.47,3.45,3.39,3.42,3.38,3.42,3.40,3.37,3.33,3.29,3.21,-,3.10,3.19,3.12,Upgrade
