,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,743.79,908.78,943.97,976.81,744.52,812.4,827.82,389.1,429.31,713.54,827.85,719.51,761.74,711.74,614.86,430.53,432.5,429.03,477.66,431,Upgrade
1,Short-Term Investments,-,-,-,18.74,-,-,-,22.91,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.34,40.12,40.11,Upgrade
3,Cash & Short-Term Investments,743.79,908.78,943.97,995.55,744.52,812.4,827.82,412.01,429.31,713.54,827.85,719.51,761.74,711.74,614.86,430.53,432.5,461.37,517.78,471.11,Upgrade
4,Cash Growth,-0.10%,11.86%,14.03%,141.63%,73.42%,13.85%,-0.00%,-42.74%,-43.64%,0.25%,34.64%,67.12%,76.13%,54.27%,18.75%,-8.61%,-43.47%,-44.35%,-22.70%,-44.80%,Upgrade
5,Accounts Receivable,1372,1555,1493,1681,1632,1731,1536,1689,1660,1794,1438,1477,1345,1362,1123,1289,1260,1113,964.11,1189,Upgrade
6,Other Receivables,19.1,18.31,25.59,26.68,23.89,15.03,47.73,32.61,36.32,61.77,33.52,302.76,54.23,204.74,72.13,172.43,75.81,156.03,59.99,152.1,Upgrade
7,Receivables,1391,1573,1519,1707,1656,1746,1583,1721,1697,1856,1472,1780,1399,1566,1195,1461,1335,1269,1024,1341,Upgrade
8,Inventory,714.38,741.79,784.63,777.67,799.98,821.12,972.11,936.41,874.75,756.78,782.55,542.88,441.49,428.42,475.66,455.44,470.35,471.24,534.65,513.24,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,0.41,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,155.55,79.9,111.92,59.7,116.04,123.88,113.2,42.79,137.43,196.7,365.98,48.05,308.63,60.12,159.38,52.97,183.16,93.72,187.52,96.85,Upgrade
11,Total Current Assets,3004,3303,3359,3540,3317,3503,3496,3113,3138,3523,3448,3090,2911,2767,2445,2400,2421,2296,2264,2423,Upgrade
12,"Property, Plant & Equipment",4824,4803,4831,4876,4844,4749,4687,4588,4433,4123,3943,3785,3312,2839,2314,2263,2109,2062,2056,2077,Upgrade
