,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,55.95,32.66,51.71,45.24,42.94,76,67.87,92.1,97.28,134.65
1,Revenue Growth (YoY),8.20%,-27.81%,20.42%,-40.47%,-36.73%,-17.48%,-30.23%,-31.60%,-12.87%,-6.28%
2,Cost of Revenue,49.65,28.17,34.99,25.94,23.76,44.28,34.33,45.77,48.62,63.63
3,Gross Profit,6.3,4.49,16.73,19.31,19.18,31.72,33.55,46.33,48.66,71.02
4,"Selling, General & Admin",19.95,25.5,27.61,35.64,35.28,51.6,48.59,53.97,59.97,57.73
5,Research & Development,2.8,3.37,3.57,3.75,4.25,5.41,5.13,5.49,5.2,5.06
6,Other Operating Expenses,3.34,-3.48,0.56,-3.47,0.68,-1.35,-3.49,-2.52,-2.85,-2.97
7,Operating Expenses,26.08,31.11,31.74,37.98,40.21,55.66,50.23,58.35,62.32,59.95
8,Operating Income,-19.78,-26.61,-15.01,-18.67,-21.03,-23.93,-16.68,-12.02,-13.66,11.07
9,Interest Expense,-3.13,-3.11,-4.61,-4.44,-0.62,-0.73,-0.78,-1.11,-1.34,-1.81
10,Interest & Investment Income,0.01,0,0.01,0.03,0.03,0.05,0.04,0.2,0.34,0.47
11,Earnings From Equity Investments,-0.21,0.05,-0.62,-,-0.39,-2.38,1.64,2.7,1.98,0.78
12,Currency Exchange Gain (Loss),-,0.42,-,-1.83,0.89,-0.59,-0.36,-3.77,1.21,0.77
13,EBT Excluding Unusual Items,-23.12,-29.25,-20.23,-24.92,-21.12,-27.58,-16.14,-14,-11.47,11.29
14,Gain (Loss) on Sale of Investments,-,0.26,-,-,-3.29,-,-,6.39,-0.58,-
15,Gain (Loss) on Sale of Assets,-,-0.06,-,-0.13,6.25,-0.01,-,-0.02,-,-0.01
16,Pretax Income,-23.12,-29.06,-20.23,-25.05,-18.16,-27.58,-16.14,-7.63,-12.04,11.28
17,Income Tax Expense,0.03,-0.35,0.39,0.23,0.12,0.14,0.03,-0.01,0.29,1.07
18,Earnings From Continuing Operations,-23.15,-28.71,-20.61,-25.28,-18.27,-27.73,-16.17,-7.62,-12.33,10.2
19,Minority Interest in Earnings,-,-,-,0.27,0.07,0.16,-0.62,-0.48,-0.7,-0.54
20,Net Income,-23.15,-28.71,-20.61,-25.01,-18.21,-27.56,-16.79,-8.1,-13.03,9.66
21,Net Income to Common,-23.15,-28.71,-20.61,-25.01,-18.21,-27.56,-16.79,-8.1,-13.03,9.66
22,Net Income Growth,-,-,-,-,-,-,-,-,-,-40.48%
23,Shares Outstanding (Basic),76,74,61,60,60,60,60,60,60,60
24,Shares Outstanding (Diluted),76,74,61,60,60,60,60,60,60,60
25,Shares Change (YoY),23.14%,23.05%,2.34%,-,-,-,-,-,-,1.88%
26,EPS (Basic),-0.31,-0.39,-0.34,-0.42,-0.30,-0.46,-0.28,-0.13,-0.22,0.16
27,EPS (Diluted),-0.31,-0.39,-0.34,-0.42,-0.30,-0.46,-0.28,-0.13,-0.22,0.16
28,EPS Growth,-,-,-,-,-,-,-,-,-,-41.65%
29,Free Cash Flow,-31.69,29.28,-15.48,-70.61,-6.09,-19.25,6.02,1.6,-24.62,32.42
30,Free Cash Flow Per Share,-0.42,0.40,-0.25,-1.18,-0.10,-0.32,0.10,0.03,-0.41,0.54
31,Operating Margin,-35.36%,-81.49%,-29.04%,-41.27%,-48.97%,-31.49%,-24.57%,-13.05%,-14.04%,8.22%
32,Profit Margin,-41.38%,-87.90%,-39.86%,-55.27%,-42.40%,-36.27%,-24.74%,-8.79%,-13.39%,7.18%
33,Free Cash Flow Margin,-56.64%,89.66%,-29.93%,-156.07%,-14.18%,-25.33%,8.86%,1.74%,-25.30%,24.07%
34,EBITDA,-18.86,-25.08,-13.4,-16.61,-18.61,-22,-14.22,-9.94,-11.99,12.47
35,D&A For EBITDA,0.93,1.54,1.62,2.07,2.42,1.94,2.46,2.08,1.67,1.4
36,EBIT,-19.78,-26.61,-15.01,-18.67,-21.03,-23.93,-16.68,-12.02,-13.66,11.07
