,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,175.85,62.25,174.18,159.55,56.56,107.65,202.25,182.01,48.71,201.37,200.21,183.5,237.55,148.31,90.39,191.2,243.85,88.7,87.97,107,Upgrade
1,Other Revenue,-,-9.4,9.4,-,-,-8.83,8.83,-,13.69,-9.27,9.27,-,17.9,-10.43,10.43,-,28.7,-7.63,7.63,-,Upgrade
2,Revenue,175.85,52.85,183.57,159.55,56.56,98.82,211.08,182.01,62.4,192.09,209.48,183.5,255.46,137.88,100.82,191.2,272.55,81.07,95.61,107,Upgrade
3,Revenue Growth (YoY),210.88%,-46.51%,-13.03%,-12.34%,-9.35%,-48.56%,0.76%,-0.81%,-75.57%,39.31%,107.79%,-4.03%,-6.27%,70.08%,5.45%,78.69%,1.57%,19.70%,0.37%,-10.45%,Upgrade
4,Cost of Revenue,154.93,43.42,164.15,77.66,21.64,52.99,223.82,103.68,113.21,136.92,162.93,100.09,241.35,74.82,56.49,140.95,231.87,59.82,66.08,65.14,Upgrade
5,Gross Profit,20.92,9.43,19.42,81.89,34.93,45.82,-12.74,78.33,-50.82,55.18,46.55,83.41,14.1,63.07,44.33,50.26,40.68,21.25,29.53,41.86,Upgrade
6,"Selling, General & Admin",9.38,10.41,14.55,20.88,11.99,14.28,21.27,19.94,5.87,11.56,27.82,24,17.07,19.86,16.72,21.1,31.09,17.89,19.23,16.17,Upgrade
7,Research & Development,7.97,3.22,3.03,2.63,4.53,2.85,3.67,2.77,5.17,2.69,2.74,2.59,6.54,2.43,2.1,1.98,1.75,2.03,1.78,1.04,Upgrade
8,Other Operating Expenses,-2.88,-1.87,-1.47,1.29,-2.09,0,-1.1,-2.28,7.66,-0.39,-0.7,-2.87,4.9,-0.19,-0.89,-0.52,7.32,-1.18,-0.83,-1.57,Upgrade
9,Operating Expenses,13.7,14.76,10.2,28.3,11.91,10.82,22.37,21.96,3.8,3.78,28.57,24.71,36.48,30.48,17.36,24.58,43.43,14.01,18.66,19.42,Upgrade
10,Operating Income,7.22,-5.32,9.22,53.59,23.01,35,-35.12,56.37,-54.62,51.39,17.98,58.7,-22.38,32.58,26.97,25.68,-2.75,7.23,10.87,22.44,Upgrade
11,Interest Expense,-1.04,-,-2.14,-2.05,-1.17,-2.7,-4.43,-5.1,-6.17,-6.58,-3.53,-8.54,-9.52,-7.64,-7.32,-7.1,-0.49,-8.64,-14.52,-9.12,Upgrade
12,Interest & Investment Income,-,0.87,-,0.06,29.75,0.26,65.55,0.15,0.95,0.42,-,0.18,1,0.72,0.1,0.05,1.35,5.56,8.64,-,Upgrade
13,Currency Exchange Gain (Loss),-,-,-,-,-,0.65,-0.65,-,-1.69,0.85,-0.85,-,0.42,0.01,-0.01,-,1.73,-,-,-,Upgrade
