,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+8 Quarters
,Period Ending,"Nov '24 Nov 30, 2024","Aug '24 Aug 31, 2024","May '24 May 31, 2024","Feb '24 Feb 29, 2024","Nov '23 Nov 30, 2023","Aug '23 Aug 31, 2023","May '23 May 31, 2023","Feb '23 Feb 28, 2023","Nov '22 Nov 30, 2022","Aug '22 Aug 31, 2022","May '22 May 31, 2022","Feb '22 Feb 28, 2022","Nov '21 Nov 30, 2021","Aug '21 Aug 31, 2021","May '21 May 31, 2021","Feb '21 Feb 28, 2021","Nov '20 Nov 30, 2020","Aug '20 Aug 31, 2020","May '20 May 31, 2020","Feb '20 Feb 29, 2020",+8 Quarters
0,Cash & Equivalents,3.08,3.08,4.7,4.7,3.21,-,4.51,-,6.64,-,12.47,-,15.09,-,16.59,-,18.88,-,17.87,-,Upgrade
1,Short-Term Investments,0.18,0.18,0.24,0.24,0.35,-,0.3,-,0.26,-,0.39,-,0.13,-,0.55,-,0.48,-,0.63,-,Upgrade
2,Cash & Short-Term Investments,3.26,3.26,4.94,4.94,3.56,4.82,4.82,6.91,6.91,-,12.86,15.22,15.22,-,17.13,19.36,19.36,-,18.5,16.38,Upgrade
3,Cash Growth,-8.21%,-32.23%,2.66%,-28.43%,-48.53%,-,-62.55%,-54.62%,-54.62%,-,-24.94%,-21.36%,-21.36%,-,-7.37%,18.20%,18.20%,-,-20.12%,-51.73%,Upgrade
4,Accounts Receivable,4.67,4.67,2.98,2.98,5.46,-,3.64,-,3.89,-,2.86,-,9.1,-,4.81,-,6.56,-,9,-,Upgrade
5,Other Receivables,-,-,-,-,-,-,-,-,-,-,0.65,-,0.65,-,0.65,-,0.65,-,1.76,-,Upgrade
6,Receivables,4.67,4.67,2.98,2.98,5.46,-,3.64,-,3.89,-,3.51,-,9.74,-,5.46,-,7.21,-,10.76,-,Upgrade
7,Restricted Cash,0.16,0.16,0.15,0.15,0.38,-,0.65,-,0.65,-,0.65,-,0.47,-,0.46,-,0.31,-,0.32,-,Upgrade
8,Total Current Assets,8.09,8.09,8.07,8.07,9.4,-,9.11,-,11.45,-,17.02,-,25.43,-,23.04,-,26.88,-,29.58,-,Upgrade
9,"Property, Plant & Equipment",1.79,1.79,1.54,1.54,1.76,-,1.94,-,2.17,-,2.53,-,2.83,-,2.9,-,3.02,-,3.23,-,Upgrade
10,Other Intangible Assets,0.01,0.01,0.02,0.02,0.16,-,0.74,-,2.05,-,2.76,-,3.06,-,2.78,-,2.98,-,4.43,-,Upgrade
11,Total Assets,9.89,9.89,9.63,9.63,11.31,-,11.78,-,15.67,-,22.31,-,31.32,-,28.72,-,32.88,-,37.23,-,Upgrade
12,Accounts Payable,0.37,0.37,0.63,0.63,0.99,-,0.88,-,0.11,-,4.04,-,8.2,-,2.48,-,2.76,-,0.86,-,Upgrade
13,Accrued Expenses,3.25,3.25,2.6,2.6,3.19,-,2.98,-,2.76,-,3.05,-,3.44,-,2.68,-,3.04,-,2.56,-,Upgrade
14,Short-Term Debt,0.75,0.75,0.77,0.77,0.79,-,0.81,-,0.83,-,0.85,-,0.85,-,0.85,-,0.85,-,0.85,-,Upgrade
15,Current Portion of Leases,0.27,0.27,0.16,0.16,0.2,-,0.26,-,0.2,-,0.25,-,0.24,-,0.23,-,0.22,-,0.25,-,Upgrade
16,Current Income Taxes Payable,0.47,0.47,0.54,0.54,0.65,-,0.75,-,0.9,-,0.96,-,0.98,-,0.97,-,1.03,-,1.1,-,Upgrade
17,Current Unearned Revenue,1.55,1.55,0.4,0.4,1.06,-,0.36,-,0.77,-,1.04,-,0.83,-,1.34,-,2.14,-,2.09,-,Upgrade
18,Total Current Liabilities,6.65,6.65,5.09,5.09,6.88,-,6.04,-,5.58,-,10.19,-,14.53,-,8.55,-,10.05,-,7.71,-,Upgrade
19,Long-Term Leases,0.64,0.64,0.52,0.52,0.6,-,0.68,-,0.77,-,0.85,-,0.97,-,0.79,-,0.74,-,0.65,-,Upgrade
