,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+8 Quarters
,Period Ending,"Nov '24 Nov 30, 2024","Aug '24 Aug 31, 2024","May '24 May 31, 2024","Feb '24 Feb 29, 2024","Nov '23 Nov 30, 2023","Aug '23 Aug 31, 2023","May '23 May 31, 2023","Feb '23 Feb 28, 2023","Nov '22 Nov 30, 2022","Aug '22 Aug 31, 2022","May '22 May 31, 2022","Feb '22 Feb 28, 2022","Nov '21 Nov 30, 2021","Aug '21 Aug 31, 2021","May '21 May 31, 2021","Feb '21 Feb 28, 2021","Nov '20 Nov 30, 2020","Aug '20 Aug 31, 2020","May '20 May 31, 2020","Feb '20 Feb 29, 2020",+8 Quarters
0,Revenue,2.52,2.52,4.6,4.6,3.6,2.03,3.84,2.71,3.27,2.16,2.58,4.46,8.95,2.65,3.73,1.84,3.62,2.71,1.41,2.27,Upgrade
1,Revenue Growth (YoY),-30.09%,24.25%,19.96%,70.14%,10.09%,-6.34%,48.99%,-39.33%,-63.49%,-18.48%,-30.92%,142.13%,147.48%,-2.21%,164.28%,-18.85%,-20.61%,-38.84%,-69.59%,-60.85%,Upgrade
2,Cost of Revenue,1.69,1.69,3.38,3.38,2.43,1.71,3.15,2.24,1.98,1.29,1.93,3.89,9.17,1.48,2.63,1.19,2.85,2.62,1.33,1.72,Upgrade
3,Gross Profit,0.83,0.83,1.23,1.23,1.17,0.32,0.69,0.46,1.29,0.88,0.65,0.57,-0.22,1.17,1.1,0.66,0.77,0.1,0.08,0.55,Upgrade
4,"Selling, General & Admin",1.55,1.55,1.16,1.16,1.48,1.2,3.01,2.41,2.74,2.35,3.02,1.65,2.58,2.28,2.46,1.29,4.03,1.51,2.58,1.7,Upgrade
5,Operating Expenses,1.53,1.53,1.12,1.12,1.57,1.19,2.08,3.27,2.75,1.51,2.93,2.79,0.82,3.84,2.66,1.78,3.48,2.04,2.97,2.1,Upgrade
6,Operating Income,-0.7,-0.7,0.1,0.1,-0.41,-0.88,-1.39,-2.81,-1.46,-0.64,-2.28,-2.22,-1.04,-2.67,-1.57,-1.13,-2.71,-1.94,-2.9,-1.55,Upgrade
7,Interest Expense,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.03,-0.02,-0.02,-0.01,-0.02,-0.02,-0.04,-0.01,-0.02,-0.02,Upgrade
8,Interest & Investment Income,0.02,0.02,0.01,0.01,0.05,0.02,0.01,0,0.04,-,-,0.01,0.16,-,-,0.03,0.06,0,0.08,0.02,Upgrade
9,Currency Exchange Gain (Loss),-,-,-,-,-0,-,-,-,-0.07,0.07,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Non Operating Income (Expenses),0.01,0.01,0,0,0.02,0.04,0,0,0.06,0,-,0,0.02,0.03,0.01,0,0.02,0.03,0.01,0,Upgrade
11,EBT Excluding Unusual Items,-0.68,-0.68,0.09,0.09,-0.36,-0.84,-1.41,-2.83,-1.46,-0.58,-2.31,-2.24,-0.88,-2.65,-1.58,-1.11,-2.67,-1.92,-2.82,-1.55,Upgrade
12,Gain (Loss) on Sale of Assets,0.01,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-2.23,-,-,-,Upgrade
14,Pretax Income,-0.67,-0.67,0.09,0.09,-0.36,-0.84,-1.41,-2.83,-1.46,-0.58,-2.31,-2.24,-0.88,-2.65,-1.58,-1.11,-4.9,-1.92,-2.82,-1.55,Upgrade
15,Income Tax Expense,-,-,-,-,-,-,-,-,0.11,0.04,-,-,-0.09,0.14,-,-,-,-,-,-,Upgrade
16,Net Income,-0.67,-0.67,0.09,0.09,-0.36,-0.84,-1.41,-2.83,-1.57,-0.62,-2.31,-2.24,-0.79,-2.79,-1.58,-1.11,-4.9,-1.92,-2.82,-1.55,Upgrade
17,Net Income to Common,-0.67,-0.67,0.09,0.09,-0.36,-0.84,-1.41,-2.83,-1.57,-0.62,-2.31,-2.24,-0.79,-2.79,-1.58,-1.11,-4.9,-1.92,-2.82,-1.55,Upgrade
