,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+8 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Nov '24 Nov 30, 2024","Aug '24 Aug 31, 2024","May '24 May 31, 2024","Feb '24 Feb 29, 2024","Nov '23 Nov 30, 2023","Aug '23 Aug 31, 2023","May '23 May 31, 2023","Feb '23 Feb 28, 2023","Nov '22 Nov 30, 2022","Aug '22 Aug 31, 2022","May '22 May 31, 2022","Feb '22 Feb 28, 2022","Nov '21 Nov 30, 2021","Aug '21 Aug 31, 2021","May '21 May 31, 2021","Feb '21 Feb 28, 2021","Nov '20 Nov 30, 2020","Aug '20 Aug 31, 2020","May '20 May 31, 2020","Feb '20 Feb 29, 2020",+8 Quarters
0,Market Capitalization,510,22,18,28,34,42,60,26,25,27,36,32,45,41,31,32,39,31,36,49,70,Upgrade
1,Market Cap Growth,-47.66%,-47.66%,-69.68%,7.58%,36.51%,52.86%,68.48%,-20.48%,-45.22%,-33.33%,16.46%,2.47%,16.16%,31.25%,-15.05%,-35.20%,-44.69%,-52.10%,-48.33%,-45.18%,-50.96%,Upgrade
2,Enterprise Value,507,16,13,24,30,37,55,17,16,8,16,8,20,12,2,-2,5,0,6,22,42,Upgrade
3,Last Close Price,1.09,0.06,0.05,0.07,0.09,0.11,0.15,0.07,0.06,0.07,0.09,0.08,0.12,0.10,0.08,0.08,0.10,0.08,0.09,0.13,0.18,Upgrade
4,PE Ratio,-,-,-,-16.50,-8.11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,17.05,0.88,0.66,1.12,1.45,2.05,3.02,1.27,1.31,1.24,1.13,0.97,1.22,1.29,1.39,1.41,2.11,1.64,1.78,2.16,2.38,Upgrade
6,PB Ratio,94.69,4.86,3.96,4.18,5.10,6.57,7.10,3.02,1.51,1.67,-,1.61,1.53,1.40,-,0.87,0.91,0.74,-,0.95,1.14,Upgrade
7,P/TBV Ratio,4.88,4.88,3.97,4.21,5.13,6.86,8.31,3.53,1.94,2.14,-,2.13,1.89,1.74,-,1.01,1.06,0.86,-,1.12,1.27,Upgrade
8,P/FCF Ratio,1116.52,-,-,10.08,24.59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,37.02,-,-,9.99,24.39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,20.35,0.64,0.45,0.99,1.30,1.80,2.76,0.83,0.83,0.37,0.51,0.24,0.56,0.39,0.09,-,0.29,0.00,0.32,0.96,1.44,Upgrade
11,EV/EBITDA Ratio,-,-,-,-21.47,-12.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-13.62,-7.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,1110.36,-,-,8.88,22.19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.65,0.65,0.65,0.36,0.36,0.42,0.35,0.35,0.19,0.19,-,0.17,0.13,0.13,-,0.10,0.08,0.08,-,0.06,0.05,Upgrade
15,Debt / EBITDA Ratio,-,-,-,1.27,1.27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,6.34,-,-,0.88,1.76,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,1.02,1.03,1.91,1.76,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Quick Ratio,1.19,1.19,1.19,1.56,1.56,1.31,-,1.40,-,1.93,-,1.61,-,1.72,-,2.64,-,2.64,-,3.80,-,Upgrade
19,Current Ratio,1.22,1.22,1.22,1.59,1.59,1.37,-,1.51,-,2.05,-,1.67,-,1.75,-,2.70,-,2.68,-,3.84,-,Upgrade
20,Return on Equity (ROE),-104.09%,-81.51%,9.38%,9.61%,-32.51%,-66.52%,-78.44%,-121.75%,-,-,-68.35%,-56.66%,-,-,-30.48%,-20.13%,-,-,-36.37%,-18.65%,Upgrade,
21,Return on Assets (ROA),-17.69%,-17.92%,2.62%,2.41%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
22,Return on Capital (ROIC),-41.44%,-36.21%,4.64%,4.66%,-16.62%,-32.25%,-38.97%,-63.29%,-,-,-36.73%,-31.07%,-,-,-17.34%,-11.78%,-,-,-22.08%,-11.08%,Upgrade,
23,Return on Capital Employed (ROCE),-,-,-,-23.76%,-56.67%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Earnings Yield,-0.39%,-9.20%,-8.27%,-6.06%,-12.33%,-21.77%,-18.56%,-42.28%,-52.18%,-43.40%,-29.11%,-44.94%,-30.70%,-28.35%,-63.05%,-56.63%,-53.28%,-68.26%,-28.79%,-15.85%,-5.70%,Upgrade
25,FCF Yield,0.09%,2.09%,9.43%,9.92%,4.07%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
