,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,86935,113364,89160,76532,103789,134362,107879,97164,88625,83815,Upgrade
1,Revenue Growth (YoY),-2.49%,48.13%,-14.10%,-43.04%,-3.79%,38.28%,21.72%,15.93%,11.01%,26.58%,Upgrade
2,Cost of Revenue,68214,92367,69005,64005,79443,108125,77090,68457,61511,56593,Upgrade
3,Gross Profit,18722,20998,20155,12527,24346,26236,30790,28707,27114,27222,Upgrade
4,"Selling, General & Admin",3385,3489,3387,3251,3271,3430,3539,3485,2660,2903,Upgrade
5,Other Operating Expenses,-181.72,588.41,-374.19,68.17,716.87,-123.7,-174.41,176.64,-1610,793.53,Upgrade
6,Operating Expenses,3203,4077,3013,3319,3988,3306,3364,3661,1050,3696,Upgrade
7,Operating Income,15519,16921,17142,9208,20358,22930,27425,25046,26064,23525,Upgrade
8,Interest Expense,-493.13,-484.19,-548.26,-530.61,-526.11,-449.06,-416.87,-453.2,-430.69,-352.47,Upgrade
9,Interest & Investment Income,881.36,1117,1342,1143,1172,1057,899.91,1818,-,1597,Upgrade
10,Earnings From Equity Investments,618.39,334.27,1293,624.67,1557,2137,1548,2314,2542,1441,Upgrade
11,Currency Exchange Gain (Loss),-353.71,657.21,-1730,-1892,-2391,1419,1038,3112,-,173.33,Upgrade
12,EBT Excluding Unusual Items,16171,18545,17499,8554,20170,27095,30495,31837,28175,26384,Upgrade
13,Gain (Loss) on Sale of Investments,-,141.25,-,-,1251,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,241.09,Upgrade
15,Asset Writedown,12.33,2529,2316,2291,2504,3507,2033,3993,5198,5505,Upgrade
16,Other Unusual Items,-,89.07,-,-,1237,-,-,-,-,-,Upgrade
17,Pretax Income,16184,21305,19815,10845,25162,30602,32528,35830,33373,32130,Upgrade
18,Income Tax Expense,4657,8470,5604,3883,7568,9507,10561,10925,10570,11148,Upgrade
19,Earnings From Continuing Operations,11527,12835,14211,6962,17594,21094,21967,24906,22803,20982,Upgrade
20,Minority Interest in Earnings,-1213,-715.18,-721.63,-440.59,-850.83,-1718,-1189,-1528,-2277,-688.81,Upgrade
21,Net Income,10314,12120,13490,6522,16743,19377,20779,23377,20527,20293,Upgrade
22,Net Income to Common,10314,12120,13490,6522,16743,19377,20779,23377,20527,20293,Upgrade
23,Net Income Growth,-23.54%,85.84%,-19.43%,-66.34%,-19.42%,-17.11%,1.23%,15.20%,-3.74%,17.13%,Upgrade
24,Shares Outstanding (Basic),10945,10945,10945,10945,10945,10945,10945,10955,10956,10956,Upgrade
25,Shares Outstanding (Diluted),10945,10945,10945,10945,11002,10945,10948,11071,10956,10969,Upgrade
26,Shares Change (YoY),-,-,-0.51%,0.00%,0.49%,-1.14%,-0.07%,0.93%,-0.00%,0.11%,Upgrade
27,EPS (Basic),0.94,1.11,1.23,0.60,1.53,1.77,1.90,2.13,1.87,1.85,Upgrade
28,EPS (Diluted),0.94,1.11,1.23,0.60,1.52,1.77,1.90,2.12,1.87,1.85,Upgrade
29,EPS Growth,-23.54%,85.84%,-18.91%,-66.30%,-19.93%,-16.40%,1.33%,14.20%,-3.74%,17.13%,Upgrade
30,Free Cash Flow,3452,1372,33703,9936,-21103,17914,4425,3832,7056,16728,Upgrade
31,Free Cash Flow Per Share,0.32,0.13,3.08,0.91,-1.92,1.64,0.40,0.35,0.64,1.53,Upgrade
32,Dividend Per Share,0.279,0.402,0.324,0.366,0.341,0.612,0.374,0.583,0.410,0.516,Upgrade
33,Dividend Growth,-13.80%,9.85%,-5.14%,-40.13%,-8.74%,4.82%,-8.78%,13.03%,3.67%,17.55%,Upgrade
34,Operating Margin,17.85%,14.93%,19.23%,12.03%,19.62%,17.07%,25.42%,25.78%,29.41%,28.07%,Upgrade
35,Profit Margin,11.86%,10.69%,15.13%,8.52%,16.13%,14.42%,19.26%,24.06%,23.16%,24.21%,Upgrade
36,Free Cash Flow Margin,3.97%,1.21%,37.80%,12.98%,-20.33%,13.33%,4.10%,3.94%,7.96%,19.96%,Upgrade
37,EBITDA,15727,16995,17312,9386,20479,22955,27482,25113,26108,23526,Upgrade
38,D&A For EBITDA,208.71,74.37,170.05,177.23,120.98,24.72,57.21,67.75,43.96,0.4,Upgrade
39,EBIT,15519,16921,17142,9208,20358,22930,27425,25046,26064,23525,Upgrade
