,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H1 2018,H2 2017,H1 2017,H2 2016,H1 2016
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Jun '18 Jun 30, 2018","Dec '17 Dec 31, 2017","Jun '17 Jun 30, 2017","Dec '16 Dec 31, 2016","Jun '16 Jun 30, 2016"
0,Cash & Equivalents,424.79,347.56,269.49,128.18,-,256.32,261.92,886.81,446.02,487.32
1,Cash & Short-Term Investments,424.79,347.56,269.49,128.18,-,256.32,261.92,886.81,446.02,487.32
2,Cash Growth,57.63%,171.16%,-,-49.99%,-,-71.10%,-41.27%,81.98%,53.88%,-
3,Accounts Receivable,42.26,34.93,64.14,54.69,-,209.34,208.53,296.77,191.47,374.06
4,Other Receivables,-,-,-,-,-,288.31,284.84,205.58,153.65,128.48
5,Receivables,42.26,34.93,64.14,54.69,-,497.65,493.37,502.35,345.11,502.54
6,Inventory,197.39,174.9,126.83,143.89,-,126.48,135.77,169.05,74.05,50.03
7,Prepaid Expenses,169.16,214.85,-,188.51,-,79.85,70.63,222.05,31.29,38.85
8,Restricted Cash,0,0.09,3.13,2.74,-,-,-,-,-,-
9,Other Current Assets,-,-,174.27,-,-,180.55,166.41,88.84,81.19,278.02
10,Total Current Assets,833.59,772.33,637.86,518.01,-,1141,1128,1869,977.66,1357
11,"Property, Plant & Equipment",286.04,336.06,470.71,585.41,-,946.67,1036,976.15,814.86,573.91
12,Long-Term Investments,89.65,92.06,93.38,98.8,-,108.43,48.55,69.42,48.84,38.2
13,Goodwill,36.8,36.8,36.8,36.8,-,26.89,26.89,25.72,25.66,38.11
14,Other Intangible Assets,59.83,68.01,58.41,66.09,-,81.74,88.91,73.55,71.11,41.15
15,Long-Term Deferred Tax Assets,34.46,40.1,40.5,36.67,-,31.48,31.6,21.02,21.02,0.33
16,Long-Term Deferred Charges,-,-,-,-,-,23.77,0.93,23.73,1.89,15.75
17,Other Long-Term Assets,170.97,167.3,196.14,177.11,-,229.12,300.88,186.14,173.73,47.28
18,Total Assets,1511,1513,1534,1519,-,2589,2661,3245,2135,2111
19,Accounts Payable,242.9,185.44,234.59,214.67,-,223.61,229.93,355.71,209.13,248.6
20,Accrued Expenses,141.04,-,157.95,-,-,0.58,2.67,5.75,4.48,1.01
21,Short-Term Debt,60,79.05,89.05,70,-,105,72.4,188.4,-,150
22,Current Portion of Long-Term Debt,17.53,-,-,-,-,417.63,410.43,206.74,136.7,135.98
23,Current Portion of Leases,11.89,17.34,29.48,38.39,-,-,-,-,-,-
24,Current Income Taxes Payable,3.84,4.49,3.92,3.57,-,9.25,51.21,65.47,54.51,17.18
25,Current Unearned Revenue,37.56,41.41,37.58,7.5,-,-,-,-,-,-
26,Other Current Liabilities,68.84,199.35,59.95,159.48,-,340.32,334.4,218.23,140.63,174.68
27,Total Current Liabilities,583.59,527.08,612.51,493.6,-,1096,1101,1040,545.47,727.45
28,Long-Term Debt,13.99,-,-,-,-,-,-,530,530,530
29,Long-Term Leases,11.67,11.19,14.76,21.29,-,-,-,-,-,-
30,Long-Term Unearned Revenue,-,-,-,-,-,-,-,61.83,32.62,-
31,Long-Term Deferred Tax Liabilities,1.65,2.45,2.45,2.05,-,-,-,-,-,-
32,Other Long-Term Liabilities,-,-,-,-,-,407.88,509.97,606.56,489.37,264.97
33,Total Liabilities,610.9,540.72,629.72,516.93,-,1504,1611,2239,1597,1522
34,Common Stock,779.84,779.84,757.26,757.26,-,608.72,608.72,608.72,496.66,496.66
35,Additional Paid-In Capital,-,1912,1724,1724,-,480.9,524.92,535.37,248.73,331.37
36,Retained Earnings,-1971,-1870,-1695,-1543,-,-11.99,-98.04,-139.24,-215.96,-243.72
37,Comprehensive Income & Other,2066,126.38,91.88,42.35,-,-,-,-,-,-12.98
38,Total Common Equity,874.89,948.21,877.53,980.48,-,1078,1036,1005,529.43,571.33
39,Minority Interest,25.55,23.72,26.54,21.45,-,7.04,14.83,1.3,7.88,17.75
40,Shareholders' Equity,900.45,971.94,904.07,1002,-,1085,1050,1006,537.31,589.07
41,Total Liabilities & Equity,1511,1513,1534,1519,-,2589,2661,3245,2135,2111
42,Total Debt,115.08,107.58,133.29,129.68,-,522.63,482.83,925.14,666.7,815.98
43,Net Cash (Debt),309.7,239.98,136.2,-1.5,-,-266.31,-220.91,-38.33,-220.69,-328.67
44,Net Cash Growth,127.40%,-,-,-,-,-,-,-,-,-
45,Net Cash Per Share,0.40,0.31,0.18,-,-,-0.38,-0.36,-0.08,-0.43,-0.73
46,Filing Date Shares Outstanding,779.84,779.84,779.84,757.26,-,503.73,561.52,242.23,516.65,452.11
47,Total Common Shares Outstanding,779.84,779.84,757.26,757.26,-,503.73,561.52,242.23,516.65,452.11
48,Working Capital,250,245.25,25.35,24.41,-,44.46,27.05,828.81,432.19,629.32
49,Book Value Per Share,1.12,1.22,1.16,1.29,-,1.54,1.84,1.96,1.02,1.26
50,Tangible Book Value,778.27,843.4,782.32,877.6,-,969,919.8,905.58,432.65,492.07
51,Tangible Book Value Per Share,1.00,1.08,1.03,1.16,-,1.38,1.64,1.77,0.84,1.09
52,Machinery,1157,411.7,462.46,485.33,-,-,-,-,-,-
53,Leasehold Improvements,0.87,3.44,15.33,15.32,-,-,-,-,-,-
