,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,164.16,108.87,158.59,140,263.26,91.63,306.97,185.43,432.16,177.05,321.76,387.07,467.27,435.09,387.51,188.67,236.1,314.67,198.59,123.81,Upgrade
1,Other Revenue,-13.36,13.36,-,21.61,-17.03,17.03,-,26.56,-38.02,38.02,-,32.98,-24.97,24.97,-,33.64,-24.37,24.37,-,27.16,Upgrade
2,Revenue,150.8,122.23,158.59,161.6,246.23,108.66,306.97,211.99,394.14,215.07,321.76,420.05,442.3,460.07,387.51,222.31,211.73,339.04,198.59,150.97,Upgrade
3,Revenue Growth (YoY),-38.76%,12.49%,-48.34%,-23.77%,-37.53%,-49.48%,-4.60%,-49.53%,-10.89%,-53.25%,-16.97%,88.95%,108.90%,35.70%,95.13%,47.25%,-61.09%,-21.53%,-42.46%,-,Upgrade
4,Cost of Revenue,115.2,103.07,127.99,176.96,211.42,96.49,228.62,253.57,324.77,181.31,239.62,523.37,343.06,348.9,286.82,372.59,162.26,267.38,142.55,34.97,Upgrade
5,Gross Profit,35.6,19.16,30.61,-15.36,34.81,12.17,78.35,-41.58,69.37,33.76,82.14,-103.33,99.23,111.16,100.69,-150.27,49.47,71.66,56.04,116,Upgrade
6,"Selling, General & Admin",16.23,54.24,32.3,46.15,49.14,72.25,49.33,67.44,44.25,47.35,60.55,92.77,60.52,47.94,61.11,108.21,60.8,47.42,52.14,68.12,Upgrade
7,Research & Development,23.98,15.62,17.44,20.64,33.49,16.37,21.43,40.95,22.04,23.55,17.59,45.15,34.75,20.62,18.42,40.9,25.63,31.02,11.49,36.07,Upgrade
8,Other Operating Expenses,0.4,0.89,0.85,1.12,-7.17,0.01,0.07,3.57,-0.23,1,-0.57,3.25,-0.22,0.16,0.09,7.71,0.1,-0.56,-1.98,12.39,Upgrade
