,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,-,15325,312890,16129,331355,14262,256910,12171,241687,11722,289510,11484,220945,11758,252594,12173,255954,12042,231506,17412,Upgrade
1,Investment Securities,-,3693697,3412774,3223075,3128828,3053224,3033976,2895257,2872637,2283120,2534101,2416389,2360687,2630662,2355820,2069805,2238191,2051457,2103319,1824784,Upgrade
2,Trading Asset Securities,-,521236,270112,544149,274269,512052,282843,533336,203058,505080,218932,466503,371472,507120,165366,580765,182430,498890,202461,982657,Upgrade
3,Total Investments,-,4214933,3682886,3767224,3403097,3565276,3316819,3428593,3075695,2788200,2753033,2882892,2732159,3137782,2521186,2650570,2420621,2550347,2305780,2807441,Upgrade
4,Gross Loans,-,6497960,6946952,6555072,6690606,6194118,6196230,6080449,6221964,6042481,5553863,5519265,5278118,5736130,5129846,5316656,4823360,4777195,4693196,4958572,Upgrade
5,Allowance for Loan Losses,-,-,-273085,-,-266805,-,-272214,-,-254913,-,-257671,-,-245494,-220645,-241018,-230660,-234522,-,-243746,-226225,Upgrade
6,Net Loans,-,6497960,6673867,6555072,6423801,6194118,5924016,6080449,5967051,6042481,5296192,5519265,5032624,5515485,4888828,5085996,4588838,4777195,4449450,4732347,Upgrade
7,"Property, Plant & Equipment",-,140387,134597,136425,132389,128876,121724,121911,117472,112874,107024,107392,92688,92840,88473,90066,82309,87733,82134,81357,Upgrade
8,Goodwill,-,9954,9954,9954,9954,9954,9954,9999,9999,9954,9954,9954,9954,9954,9954,9954,9954,9954,9954,9954,Upgrade
9,Other Intangible Assets,-,2167,6672,2535,2709,2814,7467,3152,3402,8110,8336,3825,8802,8977,9143,4496,9711,4912,9929,9904,Upgrade
10,Investments in Real Estate,-,1080,1121,1139,1160,1200,1227,1255,1268,1351,1362,1350,1372,1497,1537,1585,1623,1709,1784,1861,Upgrade
11,Accrued Interest Receivable,-,-,39288,-,45145,-,38958,-,43105,-,34911,-,28028,-,30868,-,24469,-,29896,-,Upgrade
12,Other Receivables,-,-,-,92427,-,-,-,102385,525,-,-,120671,321,-,-,93200,340,93076,22935,-,Upgrade
13,Restricted Cash,-,614146,515056,797211,536637,585707,538608,585469,534232,586756,502053,603615,484878,-,499816,564653,472566,487383,451222,-,Upgrade
14,Other Current Assets,-,6786,51902,2209,3087,2792,371299,2233,3003,2851,543028,4680,436706,4100,429678,4449,339530,8308,305232,2720,Upgrade
15,Long-Term Deferred Tax Assets,-,89148,89321,89978,90557,96766,94073,92925,90848,89499,88316,85066,81639,81847,79866,75910,72893,72408,70858,67992,Upgrade
16,Other Real Estate Owned & Foreclosed,-,-,-,-,417,-,-,-,456,-,-,-,513,-,951,-,612,-,813,-,Upgrade
17,Other Long-Term Assets,-,62877,57229,49923,48175,66244,58781,68210,50169,53313,91277,65185,116525,53200,72992,71589,80215,51633,60333,35126,Upgrade
18,Total Assets,-,11654763,11574783,11520226,11028483,10668009,10739836,10508752,10138912,9707111,9724996,9415379,9249021,8917440,8885886,8664641,8361448,8156700,8031826,7766114,Upgrade
19,Accrued Expenses,-,36142,42298,28346,34469,33065,34526,23476,31886,54977,32821,19480,25914,66342,25944,15936,20726,23878,21856,12583,Upgrade
20,Interest Bearing Deposits,-,9420081,9181024,9095897,8662898,8532276,8589043,8404955,8180360,7664073,7678190,7369277,7098332,6741890,6744255,6577026,6348100,6145069,6061574,5716589,Upgrade
21,Total Deposits,-,9420081,9181024,9095897,8662898,8532276,8589043,8404955,8180360,7664073,7678190,7369277,7098332,6741890,6744255,6577026,6348100,6145069,6061574,5716589,Upgrade
22,Short-Term Borrowings,-,76945,122974,180092,152521,144784,113173,140295,125729,213085,126711,139622,184942,180198,159458,191254,192988,189762,172691,188259,Upgrade
23,Current Portion of Long-Term Debt,-,-,-,-,117212,-,-,-,105204,-,-,-,314300,-,258097,-,212023,-,258949,-,Upgrade
24,Current Portion of Leases,-,-,3998,-,3836,-,4022,-,4185,-,4082,-,4031,-,3962,-,3820,-,3781,-,Upgrade
25,Current Income Taxes Payable,-,14782,9489,16308,7301,17739,11583,23111,13392,22744,15067,29809,16539,25025,16411,27316,13907,20868,13128,28059,Upgrade
26,Accrued Interest Payable,-,-,102936,-,85978,-,69104,-,55893,-,48460,-,39840,-,41682,-,39437,-,35476,-,Upgrade
27,Other Current Liabilities,-,-,43984,-,37786,-,14467,-,50804,-,15902,-,68746,-,94560,63645,47475,62324,52004,48662,Upgrade
28,Long-Term Debt,-,723590,741789,843523,685286,712005,683098,706082,455389,600469,685250,716602,462982,917573,643861,901459,609257,873349,654329,1031451,Upgrade
29,Long-Term Leases,-,12770,9133,12907,8839,12805,8615,12700,8828,13150,9328,13544,9781,13792,9786,13975,10422,14367,10576,14114,Upgrade
30,Long-Term Unearned Revenue,-,4714,5011,5251,5486,6047,6646,6621,6679,7679,8083,8042,7536,6537,6769,6806,6829,6843,6586,6553,Upgrade
31,Pension & Post-Retirement Benefits,-,-,-,-,361,-,-,-,765,-,-,-,1629,-,-,-,1240,-,-,-,Upgrade
32,Long-Term Deferred Tax Liabilities,-,1545,1646,1638,1607,1566,1574,1480,1510,1336,1365,1357,1353,1216,1228,1082,1073,999,1005,985,Upgrade
33,Other Long-Term Liabilities,-,204559,193476,210773,139174,186383,218072,200270,144050,201831,204071,216912,147415,169052,118305,104288,123797,109514,100850,70386,Upgrade
34,Total Liabilities,-,10495128,10457758,10394735,9942754,9646670,9753923,9518990,9184674,8779344,8829330,8514645,8383340,8121625,8124318,7902787,7631094,7446973,7392805,7117641,Upgrade
35,"Preferred Stock, Non-Redeemable",-,-,-,-,-,-,-,-,-,27468,-,-,-,-,-,-,-,-,-,-,Upgrade
36,"Preferred Stock, Convertible",-,27468,27468,27468,27468,27468,27468,27468,27468,-,34065,34065,34065,34065,34065,34065,34065,34065,34065,34065,Upgrade
37,Total Preferred Equity,27468,27468,27468,27468,27468,27468,27468,27468,27468,27468,34065,34065,34065,34065,34065,34065,34065,34065,34065,34065,Upgrade
38,Common Stock,-,25220,25220,25220,25220,25220,25220,25220,25220,25220,25220,25220,25220,25220,25220,25220,25220,25220,25220,25220,Upgrade
39,Additional Paid-In Capital,-,-,65432,-,-,-,65435,-,-,65435,66034,-,67523,67523,67523,-,67523,-,67523,67523,Upgrade
40,Retained Earnings,-,880059,841643,856689,818590,788508,750370,759266,720427,692250,655103,662039,626017,600584,568435,571520,539505,520089,493589,501823,Upgrade
41,Comprehensive Income & Other,-,219780,150450,209588,205092,171039,108633,169133,172388,109209,107610,172170,105920,61575,59632,124302,57437,123932,12133,13400,Upgrade
42,Total Common Equity,1125059,1125059,1082745,1091497,1048902,984767,949658,953619,918035,892114,853967,859429,824680,754902,720810,721042,689685,669241,598465,607966,Upgrade
43,Minority Interest,-,7108,6812,6526,9359,9104,8787,8675,8735,8185,7634,7240,6936,6848,6693,6747,6604,6421,6491,6442,Upgrade
44,Shareholders' Equity,1159635,1159635,1117025,1125491,1085729,1021339,985913,989762,954238,927767,895666,900734,865681,795815,761568,761854,730354,709727,639021,648473,Upgrade
45,Total Liabilities & Equity,-,11654763,11574783,11520226,11028483,10668009,10739836,10508752,10138912,9707111,9724996,9415379,9249021,8917440,8885886,8664641,8361448,8156700,8031826,7766114,Upgrade
46,Total Debt,813305,813305,877894,1036522,967694,869594,808908,859077,699335,826704,825371,869768,976036,1111563,1075164,1106688,1028510,1077478,1100326,1233824,Upgrade
47,Net Cash (Debt),540014,540014,37438,42432,-168594,89556,31075,105859,33959,-133532,-94525,74320,148371,279621,-298988,-42581,-279137,-133266,-436667,633967,Upgrade
48,Net Cash Growth,-,502.99%,20.48%,-59.92%,-,-,-,42.44%,-77.11%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
