,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Operating Revenue,179.63,142.35,105.9,236.67,216.85,111.25,97.4,343.69,146.24,44.15,88.7,249.69,124.86,36.03,80.17,146.45,152.19,39.39,75.88,182.64,Upgrade
1,Other Revenue,-11.8,11.8,-,41.99,-29.45,29.45,-,24.49,-13.39,13.39,-,30.89,-18.77,18.77,-,34.12,-23.82,23.82,-,21.82,Upgrade
2,Revenue,167.83,154.16,105.9,278.66,187.4,140.7,97.4,368.18,132.85,57.54,88.7,280.59,106.1,54.8,80.17,180.58,128.37,63.22,75.88,204.46,Upgrade
3,Revenue Growth (YoY),-10.44%,9.56%,8.72%,-24.31%,41.06%,144.54%,9.81%,31.22%,25.21%,4.99%,10.63%,55.39%,-17.35%,-13.31%,5.66%,-11.68%,2.25%,13.26%,0.21%,58.03%,Upgrade
4,Cost of Revenue,92.29,109.25,72.39,194.18,110.07,96.09,63.03,264.8,80.24,32.07,60.31,204.07,77.31,35.94,55.09,124.25,79.4,36.06,57.28,113.03,Upgrade
5,Gross Profit,75.54,44.91,33.51,84.48,77.33,44.61,34.37,103.38,52.61,25.46,28.38,76.52,28.78,18.86,25.08,56.32,48.97,27.16,18.59,91.43,Upgrade
6,"Selling, General & Admin",25.61,25.76,20.25,44.37,25.49,21.5,23.01,42,23.95,19.21,20.89,34.79,18.02,21.53,16.47,22.98,37.37,25.27,18.44,39.18,Upgrade
7,Research & Development,21.75,12.82,8.62,25.24,18.58,20.39,7.43,15.3,18.43,11.06,7.36,13.41,7.77,5.49,6.93,9.37,10.48,13.12,6,12.85,Upgrade
8,Other Operating Expenses,-4.89,2.83,-0.28,-3.08,-5.48,3.91,-1.66,9.87,0.17,-1.76,-0.37,10.68,0.17,-7.13,0.82,1.87,-0.93,-1.67,0.79,-6.4,Upgrade
9,Operating Expenses,46.78,42.13,28.41,70.04,41.7,46.66,27.74,64.11,46.84,27.46,26.33,55.94,32.54,19.16,23.91,43.31,62.92,36.82,24.26,42.11,Upgrade
10,Operating Income,28.76,2.78,5.1,14.44,35.63,-2.06,6.63,39.27,5.77,-1.99,2.05,20.57,-3.76,-0.3,1.17,13.01,-13.95,-9.66,-5.67,49.32,Upgrade
11,Interest Expense,-0.26,-0.42,-0.27,-,-2.14,-1.68,-1.66,-1,-1.88,-1.21,-0.1,-1.36,-0.24,-0.3,-0.24,-0.28,-0.68,-0.71,-0.22,-0.67,Upgrade
12,Interest & Investment Income,0.3,0.58,0.93,1.91,0.83,1.09,1.12,1.52,0.52,0.61,0.98,20.67,0.35,0.58,0.7,0.24,0.55,0.36,0.49,0.3,Upgrade
13,Currency Exchange Gain (Loss),-0.12,0.12,-,0.18,-0.16,0.16,-,0.22,-0.14,0.14,-,0.05,0.05,-0.05,-,-0.33,-0.05,0.05,-,0.17,Upgrade
14,Other Non Operating Income (Expenses),5.27,-2.86,2.72,0.05,4.28,-1.07,0.98,-7.56,1.8,1.74,1.16,-21.98,1.46,1.46,1.33,-5.02,1.68,1.75,1.77,0.43,Upgrade
15,EBT Excluding Unusual Items,33.95,0.19,8.49,16.58,38.44,-3.56,7.07,32.44,6.07,-0.72,4.09,17.95,-2.14,1.39,2.96,7.62,-12.45,-8.22,-3.63,49.55,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-17.23,Upgrade
17,Gain (Loss) on Sale of Assets,0.05,-0.01,-,-0.51,0.29,-0.29,-,-0.21,0.03,-0,-,-0.02,1.12,-0.28,0.03,-0.13,-,-,-,0.03,Upgrade
18,Asset Writedown,0.22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.56,-1.56,0.4,-0.4,-0.17,Upgrade
19,Other Unusual Items,-6.5,6.5,-,9.01,-9.16,9.16,-,15.16,-,-,-,15.63,-,-,-,11.46,-,-,-,-,Upgrade
20,Pretax Income,27.72,6.68,8.49,25.08,29.56,5.32,7.07,47.39,6.09,-0.72,4.09,33.56,-1.02,1.11,2.98,20.51,-14,-7.81,-4.04,32.17,Upgrade
21,Income Tax Expense,2.24,-1.37,1.54,-2.06,4.01,-1.43,1.12,2.61,-2.51,-1.86,1.1,2.99,-1.17,-2.54,1.22,1.43,-1.9,-3.82,0.87,6.74,Upgrade
22,Earnings From Continuing Operations,25.49,8.05,6.95,27.14,25.55,6.75,5.96,44.78,8.6,1.13,2.99,30.57,0.15,3.65,1.76,19.07,-12.1,-3.99,-4.9,25.43,Upgrade
23,Minority Interest in Earnings,0,0,0.03,-,-,-,-,-,-,-,-,-,-,-,-,2.07,9.37,0.78,3.38,-13.75,Upgrade
24,Net Income,25.49,8.05,6.98,27.14,25.55,6.75,5.96,44.78,8.6,1.13,2.99,30.57,0.15,3.65,1.76,21.15,-2.73,-3.21,-1.53,11.69,Upgrade
25,Net Income to Common,25.49,8.05,6.98,27.14,25.55,6.75,5.96,44.78,8.6,1.13,2.99,30.57,0.15,3.65,1.76,21.15,-2.73,-3.21,-1.53,11.69,Upgrade
26,Net Income Growth,-0.24%,19.23%,17.22%,-39.40%,196.97%,495.39%,99.23%,46.47%,5606.42%,-68.93%,69.60%,44.57%,-,-,-,80.94%,-,-,-,-41.57%,Upgrade
27,Shares Outstanding (Basic),118,134,116,126,105,135,119,108,107,145,129,121,91,156,114,109,118,125,121,182,Upgrade
28,Shares Outstanding (Diluted),118,134,116,126,105,135,119,108,107,145,129,121,91,156,114,109,118,125,121,182,Upgrade
29,Shares Change (YoY),12.74%,-0.64%,-2.32%,16.86%,-2.24%,-7.19%,-7.96%,-10.78%,18.03%,-6.83%,13.06%,10.19%,-23.44%,24.93%,-5.57%,-39.99%,19.07%,2.34%,-0.25%,68.16%,Upgrade
30,EPS (Basic),0.22,0.06,0.06,0.22,0.24,0.05,0.05,0.42,0.08,0.01,0.02,0.25,0.00,0.02,0.02,0.19,-0.02,-0.03,-0.01,0.06,Upgrade
31,EPS (Diluted),0.22,0.06,0.06,0.22,0.24,0.05,0.05,0.42,0.08,0.01,0.02,0.25,0.00,0.02,0.02,0.19,-0.02,-0.03,-0.01,0.06,Upgrade
32,EPS Growth,-11.52%,20.00%,20.00%,-48.14%,203.77%,541.60%,116.45%,64.18%,4734.86%,-66.66%,50.00%,31.21%,-,-,-,201.50%,-,-,-,-65.26%,Upgrade
33,Free Cash Flow,-4.23,-95.96,-75.85,-19.15,294.33,-103.56,-53.7,2.45,228.69,-215.43,-88.82,66.63,140.37,-25.42,-49.03,25.66,1.87,24.21,-64.47,132.64,Upgrade
34,Free Cash Flow Per Share,-0.04,-0.72,-0.65,-0.15,2.82,-0.77,-0.45,0.02,2.14,-1.48,-0.69,0.55,1.55,-0.16,-0.43,0.23,0.02,0.19,-0.53,0.73,Upgrade
35,Dividend Per Share,-,-,-,0.170,-,-,-,0.142,-,-,-,0.085,-,-,-,0.058,-,-,-,0.076,Upgrade
36,Dividend Growth,-,-,-,19.72%,-,-,-,67.85%,-,-,-,46.62%,-,-,-,-24.28%,-,-,-,-0.91%,Upgrade
37,Gross Margin,45.01%,29.13%,31.64%,30.32%,41.27%,31.70%,35.29%,28.08%,39.60%,44.25%,32.00%,27.27%,27.13%,34.42%,31.28%,31.19%,38.15%,42.96%,24.50%,44.72%,Upgrade
38,Operating Margin,17.13%,1.80%,4.81%,5.18%,19.01%,-1.46%,6.81%,10.67%,4.34%,-3.47%,2.32%,7.33%,-3.55%,-0.55%,1.46%,7.20%,-10.86%,-15.29%,-7.47%,24.12%,Upgrade
39,Profit Margin,15.19%,5.22%,6.59%,9.74%,13.63%,4.80%,6.11%,12.16%,6.48%,1.97%,3.37%,10.90%,0.14%,6.66%,2.20%,11.71%,-2.13%,-5.08%,-2.01%,5.72%,Upgrade
40,Free Cash Flow Margin,-2.52%,-62.25%,-71.62%,-6.87%,157.06%,-73.60%,-55.13%,0.67%,172.15%,-374.43%,-100.14%,23.75%,132.31%,-46.38%,-61.16%,14.21%,1.46%,38.30%,-84.97%,64.87%,Upgrade
41,EBITDA,35.63,10.04,11.97,21.3,41.68,3.92,12.68,45.32,10.45,3.25,6.73,25.25,1.7,5.32,6.63,18.47,-8.31,-2.77,-0.03,54.95,Upgrade
42,EBITDA Margin,21.23%,6.51%,11.30%,7.65%,22.24%,2.79%,13.02%,12.31%,7.86%,5.64%,7.59%,9.00%,1.60%,9.70%,8.27%,10.23%,-6.47%,-4.38%,-0.04%,26.88%,Upgrade
43,D&A For EBITDA,6.87,7.26,6.87,6.87,6.05,5.97,6.05,6.05,4.68,5.24,4.68,4.68,5.46,5.62,5.46,5.46,5.64,6.89,5.64,5.64,Upgrade
44,EBIT,28.76,2.78,5.1,14.44,35.63,-2.06,6.63,39.27,5.77,-1.99,2.05,20.57,-3.76,-0.3,1.17,13.01,-13.95,-9.66,-5.67,49.32,Upgrade
45,EBIT Margin,17.13%,1.80%,4.81%,5.18%,19.01%,-1.46%,6.81%,10.67%,4.34%,-3.47%,2.32%,7.33%,-3.55%,-0.55%,1.46%,7.20%,-10.86%,-15.29%,-7.47%,24.12%,Upgrade
46,Effective Tax Rate,8.07%,-,18.15%,-,13.57%,-,15.78%,5.51%,-,-,26.97%,8.90%,-,-,40.88%,6.99%,-,-,-,20.95%,Upgrade
47,Revenue as Reported,167.83,154.16,105.9,278.66,187.4,140.7,97.4,368.18,132.85,57.54,88.7,280.59,106.1,54.8,80.17,180.58,128.37,63.22,75.88,204.46,Upgrade
