,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Market Capitalization,30,37,42,69,160,185,292,390,787,192,750,Upgrade
1,Market Cap Growth,-46.30%,-46.30%,-73.64%,-62.94%,-45.30%,-52.56%,-62.86%,102.63%,5.02%,-74.33%,0%,Upgrade
2,Enterprise Value,13,6,7,25,127,129,215,188,772,159,740,Upgrade
3,Last Close Price,2.01,2.47,2.83,4.60,12.27,14.18,22.42,29.90,60.37,29.52,115.00,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-356.14,-,4.78,27.59,Upgrade
5,Forward PE,-,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,Upgrade
6,PS Ratio,0.19,0.24,0.23,0.41,1.30,2.04,1.66,1.84,3.20,0.35,1.49,Upgrade
7,PB Ratio,0.23,0.28,0.29,0.41,1.00,0.88,1.24,1.47,3.05,1.19,5.27,Upgrade
8,P/TBV Ratio,0.29,0.29,0.29,0.42,1.02,0.88,1.24,1.47,3.05,1.19,5.27,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-4.99,-,11.44,-,46.59,Upgrade
10,P/OCF Ratio,-,-,-1.62,-,-,-,-,-,10.51,-,41.03,Upgrade
11,PEG Ratio,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,Upgrade
12,EV/Sales Ratio,0.08,0.04,0.04,0.15,1.04,1.42,1.22,0.88,3.14,0.29,1.47,Upgrade
13,EV/EBITDA Ratio,-,-,-,-,-,-,-,16.13,43.26,2.67,16.20,Upgrade
14,EV/EBIT Ratio,-,-,-,-,-,-,-,134.74,-,3.18,20.47,Upgrade
15,EV/FCF Ratio,-,-,-,-,-,-,-3.67,-,11.21,-,45.97,Upgrade
16,Debt / Equity Ratio,0.13,0.13,0.12,0.09,0.06,0.03,0.00,-,-,0.00,0.01,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-,0.00,-,-,-,0.08,Upgrade
18,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,0.53%,-,30.93%,25.39%,Upgrade
19,Earnings Yield,-100.45%,-81.74%,-65.25%,-83.43%,-39.67%,-24.91%,-8.29%,-0.28%,0.61%,20.93%,3.62%,Upgrade
20,FCF Yield,-,-65.05%,-86.47%,-38.71%,7.63%,-20.02%,-5.23%,8.74%,4.17%,2.15%,Upgrade,
21,Buyback Yield / Dilution,-20.25%,-19.60%,-20.89%,0.31%,-,-,-42.87%,-100.03%,-40.01%,-,-,Upgrade
22,Total Shareholder Return,-20.25%,-19.60%,-20.89%,0.31%,-,-,-42.87%,-100.03%,-40.01%,-,-,Upgrade
