,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Operating Revenue,36.78,107.29,61.35,88.88,21.15,52.99,90.58,75.44,120.18,334.84,Upgrade
1,Other Revenue,1.11,0.39,0.69,-0.83,4.47,1.64,5.57,1.52,7.42,0.66,Upgrade
2,Revenue,37.89,107.68,62.04,88.05,25.62,54.63,96.15,76.96,127.59,335.5,Upgrade
3,Revenue Growth (YoY),-38.93%,22.28%,142.18%,61.17%,-73.36%,-29.01%,-24.64%,-77.06%,3.21%,670.24%,Upgrade
4,Cost of Revenue,33.15,101.42,59.82,84.28,19.39,53.46,72.52,60.39,104.12,274,Upgrade
5,Gross Profit,4.74,6.26,2.22,3.77,6.23,1.17,23.63,16.57,23.47,61.51,Upgrade
6,"Selling, General & Admin",19.7,15.58,13.91,13.48,11.83,15.05,16.75,13.54,10.71,22.92,Upgrade
7,Other Operating Expenses,-0.57,-2.95,-0.39,-0.39,-,-,-,-,-,-,Upgrade
8,Operating Expenses,21.84,20.57,17.88,16.06,18.37,23.09,21.14,17.93,15.22,27.59,Upgrade
9,Operating Income,-17.1,-14.31,-15.66,-12.29,-12.15,-21.91,2.5,-1.36,8.25,33.92,Upgrade
10,Interest Expense,-0.47,-0.43,-0.3,-0.19,-0,-0,-,-0.01,-0.02,-0.03,Upgrade
11,Interest & Investment Income,0.16,0.15,0.27,0.35,0.39,0.13,0.08,0.06,0.03,0.03,Upgrade
12,Currency Exchange Gain (Loss),-,-,-,-0.86,0.86,-,-,-,-,-,Upgrade
13,Other Non Operating Income (Expenses),-0.3,2.27,1.7,-1.35,-0.14,-,-,-,-,-,Upgrade
14,EBT Excluding Unusual Items,-17.71,-12.32,-13.98,-14.34,-11.04,-21.78,2.58,-1.31,8.26,33.91,Upgrade
15,Gain (Loss) on Sale of Investments,0.17,8.19,3.11,0.84,-1.48,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-0,0.24,0.03,Upgrade
17,Asset Writedown,-0.21,-9.71,-0.97,-26.48,-6.46,-,-,-,-,-,Upgrade
18,Other Unusual Items,-,0.14,0.1,0,0.04,0.02,0.16,-0,0.14,0.15,Upgrade
19,Pretax Income,-17.76,-13.7,-11.74,-39.98,-18.94,-21.76,2.74,-1.32,8.64,34.08,Upgrade
20,Income Tax Expense,0.07,0.09,0.07,0.11,-0.31,0.36,1.32,1,2.33,6.48,Upgrade
21,Earnings From Continuing Operations,-17.83,-13.79,-11.81,-40.1,-18.63,-22.12,1.42,-2.32,6.31,27.61,Upgrade
22,Minority Interest in Earnings,3.35,-,-,-,-,-,-,-,-,-,Upgrade
23,Net Income,-14.48,-13.79,-11.81,-40.1,-18.63,-22.12,1.42,-2.32,6.31,27.61,Upgrade
24,Net Income to Common,-14.48,-13.79,-11.81,-40.1,-18.63,-22.12,1.42,-2.32,6.31,27.61,Upgrade
25,Net Income Growth,-,-,-,-,-,-,-77.44%,-,-,-95.01%,Upgrade
26,Shares Outstanding (Basic),15,15,12,12,12,12,12,9,6,6,Upgrade
27,Shares Outstanding (Diluted),15,15,12,12,12,12,12,9,6,6,Upgrade
28,Shares Change (YoY),19.60%,20.89%,-0.31%,-,-,42.87%,100.03%,40.01%,-,-,Upgrade
29,EPS (Basic),-0.97,-0.91,-0.95,-3.21,-1.49,-1.77,0.11,-0.26,1.01,4.42,Upgrade
30,EPS (Diluted),-0.97,-0.91,-0.95,-3.21,-1.49,-1.77,0.11,-0.26,1.01,4.42,Upgrade
31,EPS Growth,-,-,-,-,-,-,-88.72%,-,-,-95.01%,Upgrade
32,Free Cash Flow,-,-0.67,-24.86,-28.93,-28.38,40.87,-90.86,74.24,-17.01,23.76,Upgrade
33,Free Cash Flow Per Share,-,-0.04,-2.00,-2.32,-2.27,3.27,-7.27,8.49,-2.72,3.80,Upgrade
34,Operating Margin,-45.14%,-13.29%,-25.23%,-13.95%,-47.41%,-40.11%,2.60%,-1.77%,6.46%,10.11%,Upgrade
35,Profit Margin,-38.21%,-12.81%,-19.04%,-45.54%,-72.74%,-40.49%,1.48%,-3.01%,4.94%,8.23%,Upgrade
36,Free Cash Flow Margin,-,-0.62%,-40.07%,-32.86%,-110.78%,74.81%,-94.49%,96.47%,-13.33%,7.08%,Upgrade
37,EBITDA,-12.53,-7.97,-12.84,-8.78,-8.59,-18.24,6.89,2.61,12.22,37.98,Upgrade
38,D&A For EBITDA,4.58,6.33,2.82,3.51,3.55,3.67,4.39,3.97,3.98,4.07,Upgrade
39,EBIT,-17.1,-14.31,-15.66,-12.29,-12.15,-21.91,2.5,-1.36,8.25,33.92,Upgrade
