,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+8 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+8 Quarters
0,Cash & Equivalents,-,347.47,329.07,467.88,375.9,361.59,497.84,609.06,508.98,585.43,371.08,-,300.55,298.13,352.5,360.28,318.98,260.58,342.79,384.64,Upgrade
1,Short-Term Investments,-,-,277.05,-,257.52,256.12,243.62,-,181.6,-,80.08,-,100.09,-,130.12,-,120.69,-,503.28,-,Upgrade
2,Trading Asset Securities,-,134.28,242.93,152.27,216.72,271.64,170.27,167.18,291.07,292.63,98.36,-,82.08,171.02,220.27,221.17,261.87,-,-,-,Upgrade
3,Cash & Short-Term Investments,481.76,481.76,849.05,620.15,850.14,889.34,911.73,776.24,981.65,878.06,549.53,482.71,482.71,469.15,702.88,581.46,701.54,260.58,846.07,384.64,Upgrade
4,Cash Growth,-43.33%,-45.83%,-6.88%,-20.11%,-13.40%,1.28%,65.91%,60.81%,103.36%,87.16%,-21.82%,-16.98%,-31.19%,80.04%,-16.92%,51.17%,-28.06%,-30.93%,440.70%,84.23%,Upgrade
5,Accounts Receivable,-,148.76,154.55,131.04,196.82,144.67,170.06,153.76,154.81,81.67,77.65,-,111.44,42.72,58.1,38.28,41.45,44.98,42.62,39.3,Upgrade
6,Other Receivables,-,29.77,26.11,25.37,21.71,22.79,15.9,15.84,11.62,11.44,6.93,-,9.17,7.76,4.83,7.25,6.54,4.32,4.95,6.96,Upgrade
7,Receivables,-,178.53,180.66,156.41,218.53,167.45,185.96,169.6,166.43,93.11,84.58,-,120.62,50.48,62.93,45.53,47.99,49.3,47.56,46.27,Upgrade
8,Inventory,-,49.42,49.83,49.93,47.13,27.74,26.38,35.8,28.47,26.37,20.73,-,15.37,17.3,17.47,16.53,12.39,12.54,12.39,12.35,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,1.69,-,1.69,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,-,388.91,16,277.59,14.29,7.69,12.6,272.22,7.58,129.75,13.13,-,18.43,111.14,6.4,135.04,7.13,546.61,10.41,524.4,Upgrade
11,Total Current Assets,-,1099,1096,1104,1130,1092,1137,1254,1184,1127,669.65,-,638.82,648.07,789.69,778.55,769.06,869.03,916.44,967.65,Upgrade
12,"Property, Plant & Equipment",-,1161,1145,1074,1066,1074,1088,1114,1100,1008,990.95,-,698.99,665.44,651.14,630.02,586.28,540.6,493.11,443.72,Upgrade
13,Long-Term Investments,-,252.52,257.67,263.92,268.94,275.42,278.53,29.78,29.83,29.88,30,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,-,436.57,391.31,181.18,183.99,188.65,193.8,200.74,202.8,205.61,209.85,-,216.18,124.71,125.83,127.42,128.96,111.5,113.35,114.88,Upgrade
15,Long-Term Deferred Tax Assets,-,3.23,0.08,1.27,2.08,3.76,4.49,22.04,24.67,23.56,23.1,-,22.03,6.48,6.52,4.88,3.33,2.16,2.13,1.83,Upgrade
16,Long-Term Deferred Charges,-,235.45,264.55,431.43,403.8,379.34,355.23,306.13,270.53,235.84,197.82,-,145.93,212.54,183.41,154,139.08,126.89,116.98,97.75,Upgrade
17,Other Long-Term Assets,-,150.29,150.71,157.41,148.27,140.78,104.58,82.48,83.81,111.04,94.41,-,172.46,85.06,99.08,102.78,99.56,51.82,43.09,36.12,Upgrade
18,Total Assets,-,3338,3305,3213,3203,3154,3161,3009,2896,2741,2216,-,1894,1742,1856,1798,1726,1702,1685,1662,Upgrade
19,Accounts Payable,-,3.66,2.48,22.51,9.03,4.65,1.11,5.95,0.32,0.82,1.32,-,2.23,1.44,0.21,0.09,3.54,0.18,0.26,0.13,Upgrade
20,Accrued Expenses,-,39.42,115.07,25.35,120.2,39.71,94.25,21.88,77.4,26.82,49.26,-,65.82,33.84,35.1,22.8,27.23,16.38,33,6.99,Upgrade
21,Short-Term Debt,-,71.16,49.98,111.09,130.11,119.13,114.69,189.36,185.78,175.21,274.82,-,120.15,171.4,119.73,89.08,35.21,36.32,37.45,47.55,Upgrade
