,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6716,6293,4482,6223,8132,12596,7780,9162,11334,7748,10671,15280,6510,5264,5791,5399,5414,4775,3931,5509,3580,Upgrade
1,Market Cap Growth,-50.04%,-50.04%,-42.38%,-32.07%,-28.25%,62.58%,-27.10%,-40.04%,74.11%,47.19%,84.28%,182.99%,20.25%,10.24%,47.31%,-1.98%,51.22%,58.16%,25.63%,59.24%,15.76%,Upgrade
2,Enterprise Value,7439,7124,5194,6534,8443,13218,8069,8916,11088,7549,10443,14894,6124,4797,5656,4641,4655,4220,3308,4441,2512,Upgrade
3,Last Close Price,8.90,8.34,5.94,8.15,10.65,15.77,9.74,11.47,14.19,9.70,13.29,19.03,8.11,6.56,7.18,6.69,7.17,9.02,7.34,10.28,6.68,Upgrade
4,PE Ratio,-,-,-,-,-,-,-18.04,-18.87,-,71.77,-,90.32,39.38,29.09,31.13,31.62,66.57,39.34,28.03,-,14.87,Upgrade
5,Forward PE,-,24.85,24.85,24.85,24.85,24.85,24.85,24.85,24.85,24.85,24.85,24.85,24.85,24.85,24.85,27.31,32.18,44.99,41.67,28.21,18.71,Upgrade
6,PS Ratio,2.80,2.47,1.53,1.89,2.22,3.35,1.91,2.28,2.86,1.97,3.01,4.40,1.86,1.43,1.47,1.30,1.32,0.66,0.54,0.73,0.45,Upgrade
7,PB Ratio,2.74,2.56,1.72,2.28,2.86,4.08,2.25,2.65,3.30,-,2.74,3.83,1.66,1.36,1.50,1.40,1.51,1.51,1.25,1.72,0.89,Upgrade
8,P/TBV Ratio,2.82,2.82,1.89,2.49,3.12,4.43,2.43,2.87,3.57,-,2.94,4.11,1.78,1.46,1.62,1.51,1.63,1.64,1.35,1.87,1.10,Upgrade
