,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2017,+11 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '17 Dec 31, 2017",+11 Quarters
0,Market Capitalization,3208,2452,2288,2187,2503,2313,2421,2151,1938,1600,2071,2518,2962,2884,3254,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,6.04%,6.04%,-5.47%,1.67%,29.12%,44.55%,16.90%,-14.57%,-34.56%,-44.52%,-36.37%,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,3543,2747,2544,2510,2825,2594,2651,2350,2137,1813,2187,2553,2997,2845,3290,-,-,-,-,-,-,Upgrade
3,Last Close Price,22.28,17.03,15.89,15.17,17.35,16.03,16.78,14.90,13.42,11.08,14.34,17.14,20.16,19.63,22.15,-,-,-,-,-,-,Upgrade
4,PE Ratio,190.38,-,-,99.60,221.32,-212.93,-,-,-,74.97,60.26,45.09,41.12,33.18,37.76,-,-,-,-,-,-,Upgrade
5,PS Ratio,5.00,3.84,3.78,3.74,4.62,4.64,5.28,4.92,4.49,3.71,4.71,5.33,5.93,5.57,6.32,-,-,-,-,-,-,Upgrade
6,PB Ratio,5.04,3.83,3.57,3.37,3.88,3.64,3.86,3.43,3.06,2.50,3.28,3.81,4.54,4.50,5.22,-,-,-,-,-,-,Upgrade
7,P/TBV Ratio,4.29,4.29,4.00,3.78,4.36,4.11,4.35,3.85,3.44,2.81,3.69,4.26,5.09,5.06,5.90,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,-,-,-,799.11,-90.16,-,-,-,-,-14.36,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,33.87,-,-,30.42,43.65,-,-,68.61,-,20.14,-,41.81,38.93,33.51,35.71,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,5.54,4.30,4.20,4.29,5.22,5.21,5.78,5.38,4.96,4.20,4.97,5.40,6.00,5.49,6.38,-,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,37.78,36.21,33.84,33.06,46.91,105.88,157.68,165.32,-,50.43,48.29,36.84,34.19,27.22,30.19,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,111.56,81.07,-,64.23,102.47,-655.73,-,-,-,86.97,-,46.37,40.67,31.33,34.52,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-3496.18,-,-,916.98,-101.78,-,-,-,-,-16.27,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.69,0.69,0.72,0.70,0.67,0.68,0.66,0.58,0.60,0.54,0.55,0.51,0.40,0.41,0.41,0.30,0.30,-,0.18,0.18,-,Upgrade
15,Debt / EBITDA Ratio,4.72,5.34,11.37,6.07,2.76,5.36,10.31,28.96,36.15,7.01,11.11,7.95,3.71,3.06,2.02,0.86,0.96,-,0.59,0.59,-,Upgrade
