,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,0.18,0.47,0.3,17.79,112.15,37.4,21.17,8.57,19.32,187.58,Upgrade
1,Cash & Short-Term Investments,0.18,0.47,0.3,17.79,112.15,37.4,21.17,8.57,19.32,187.58,Upgrade
2,Cash Growth,-40.53%,-97.34%,-99.73%,-52.45%,429.72%,336.23%,9.57%,-95.43%,-90.05%,790.47%,Upgrade
3,Accounts Receivable,96.23,73.56,108.34,117.33,24.76,24.22,71.24,11.42,8.96,47.73,Upgrade
4,Other Receivables,48.16,17.61,6.23,4.19,15.5,9.42,9.42,14.36,19.27,7.29,Upgrade
5,Receivables,144.39,91.17,114.57,124.93,46.26,33.64,80.66,42.93,45.38,72.17,Upgrade
6,Inventory,162.14,235.91,94.57,83.35,35.66,119.23,0.01,54.18,50.02,0.01,Upgrade
7,Prepaid Expenses,24.94,3.15,64.24,18.2,72.4,6.78,167.8,153.09,139.93,5.7,Upgrade
8,Total Current Assets,331.65,330.71,273.68,244.27,266.47,197.05,269.64,258.78,254.65,265.46,Upgrade
9,"Property, Plant & Equipment",2.88,3.31,14.84,17.75,26.09,0.82,1.04,1.81,3.09,3.88,Upgrade
10,Long-Term Investments,2.17,2.12,2.15,2.25,1.9,105.07,50.9,52.73,55.94,20.83,Upgrade
11,Other Long-Term Assets,-,-,-,-,-,-,10.65,11.69,12.74,13.79,Upgrade
12,Total Assets,336.69,336.13,290.67,264.27,294.46,302.94,332.23,325.01,326.42,303.95,Upgrade
13,Accounts Payable,28.78,28.38,15.1,2.08,2.13,5.01,14.87,11,16.76,41.44,Upgrade
14,Accrued Expenses,14.55,9.23,29.61,13.03,21.26,29.88,19.15,15.13,12.52,9.7,Upgrade
15,Short-Term Debt,2.5,2.5,2.5,2.5,-,-,-,-,-,-,Upgrade
16,Current Portion of Leases,0.69,0.77,1.81,1.77,1.94,0.25,0.28,0.72,1.13,1.05,Upgrade
17,Current Income Taxes Payable,10.31,13.45,6.49,4.92,3.77,4.24,4.4,3.47,1.85,0.88,Upgrade
18,Current Unearned Revenue,12.01,9.03,-,-,-,-,-,-,0.53,0.51,Upgrade
19,Other Current Liabilities,-,4.29,-,4.52,-,-,-,-,-,-,Upgrade
20,Total Current Liabilities,68.84,67.65,55.52,28.81,29.1,39.38,38.69,30.32,32.79,53.58,Upgrade
21,Long-Term Leases,2.15,2.43,1.55,2.46,3.35,0.17,-,-,0.31,0.83,Upgrade
22,Other Long-Term Liabilities,-,-,-,-,-,-,0,-,-,-,Upgrade
23,Total Liabilities,70.99,70.09,57.07,31.27,32.45,39.56,38.69,30.32,33.1,54.41,Upgrade
24,Common Stock,92.52,92.52,77.1,77.1,77.1,64.25,64.25,64.25,64.25,53.54,Upgrade
25,Additional Paid-In Capital,1478,1478,1475,1475,1475,1461,1461,1461,1462,1443,Upgrade
26,Retained Earnings,-1301,-1300,-1314,-1315,-1292,-1290,-1260,-1256,-1251,-1251,Upgrade
27,Comprehensive Income & Other,-0.12,-1.36,-0.69,1,0.77,26.95,24.32,20.79,14.26,2.34,Upgrade
28,Total Common Equity,269.5,269.85,237.51,237.51,261.2,262.28,289.52,290.58,289.7,247.43,Upgrade
29,Minority Interest,-3.8,-3.8,-3.9,-4.51,0.82,1.1,4.01,4.1,3.61,2.11,Upgrade
30,Shareholders' Equity,265.7,266.05,233.61,233,262.02,263.38,293.54,294.69,293.32,249.54,Upgrade
31,Total Liabilities & Equity,336.69,336.13,290.67,264.27,294.46,302.94,332.23,325.01,326.42,303.95,Upgrade
32,Total Debt,5.34,5.71,5.86,6.73,5.29,0.42,0.28,0.72,1.44,1.88,Upgrade
33,Net Cash (Debt),-5.16,-5.23,-5.55,11.06,106.86,36.98,20.89,7.86,17.88,185.7,Upgrade
34,Net Cash Growth,-,-,-,-70.09%,411.51%,370.54%,16.85%,-95.77%,-90.55%,781.57%,Upgrade
35,Net Cash Per Share,-0.00,-0.00,-0.00,0.01,0.08,0.03,0.02,0.01,0.02,0.17,Upgrade
36,Filing Date Shares Outstanding,1850,1850,1542,1542,1542,1285,1285,1285,1285,1071,Upgrade
37,Total Common Shares Outstanding,1850,1850,1542,1542,1542,1285,1285,1285,1285,1071,Upgrade
38,Working Capital,262.81,263.06,218.16,215.46,237.38,157.67,230.95,228.45,221.86,211.88,Upgrade
39,Book Value Per Share,0.15,0.15,0.15,0.15,0.17,0.20,0.23,0.23,0.23,0.23,Upgrade
40,Tangible Book Value,269.5,269.85,237.51,237.51,261.2,262.28,289.52,290.58,289.7,247.43,Upgrade
41,Tangible Book Value Per Share,0.15,0.15,0.15,0.15,0.17,0.20,0.23,0.23,0.23,0.23,Upgrade
42,Machinery,-,2.74,-,22.72,-,5.32,-,5.1,-,4.95,Upgrade
43,Leasehold Improvements,-,0.09,-,0.09,-,7.21,-,6.92,-,6.4,Upgrade
