,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Market Capitalization,2478,1109,1465,1246,1219,246,272,418,575,650,904,Upgrade
1,Market Cap Growth,-10.99%,-10.99%,20.22%,405.56%,347.24%,-40.98%,-52.62%,-35.79%,-36.36%,-16.67%,-30.53%,Upgrade
2,Enterprise Value,3255,1794,1518,1251,1238,240,214,325,386,433,1053,Upgrade
3,Last Close Price,1.81,0.81,1.07,0.91,0.89,0.18,0.20,0.30,0.42,0.47,0.66,Upgrade
4,PE Ratio,-,-,-,-,66.65,-,-,-,-,-,-,Upgrade
5,PS Ratio,8.59,3.85,7.05,5.76,5.91,1.67,3.45,7.77,8.97,18.22,-,Upgrade
6,PB Ratio,2.69,1.20,1.44,1.07,1.01,0.21,0.23,0.30,0.36,0.37,0.51,Upgrade
7,P/FCF Ratio,-,-,-,25.68,183.05,-,-357.09,-,-,-,-,Upgrade
8,P/OCF Ratio,-,-,-,25.68,183.05,-,-357.09,-,-,-,-,Upgrade
9,EV/Sales Ratio,11.29,6.22,7.30,5.78,6.00,1.62,2.71,6.04,6.02,12.13,-,Upgrade
10,EV/EBITDA Ratio,-,-,-,22.84,16.58,6.43,-12.75,-,-,-,-,Upgrade
11,EV/EBIT Ratio,-,-,-,-,32.22,-107.39,-,-,-,-,-,Upgrade
12,EV/FCF Ratio,-,-,-,25.80,185.90,-,-280.44,-,-,-,-,Upgrade
13,Debt / Equity Ratio,1.59,1.59,1.09,0.95,0.42,0.41,0.43,0.37,0.33,0.28,0.28,Upgrade
14,Debt / FCF Ratio,-,-,-,22.88,75.60,-,-673.09,-,-,-,-,Upgrade
15,Earnings Yield,-7.70%,-17.21%,-9.01%,-0.92%,1.50%,-51.19%,-94.10%,-68.87%,-42.09%,-14.00%,-,Upgrade
16,FCF Yield,-,-2.09%,3.89%,0.55%,-3.46%,-0.28%,-4.77%,-1.71%,-0.87%,-,Upgrade,
