,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Operating Revenue,18.37,18.37,3.81,7.35,13.33,-,4.94,4.21,6.12,-,5.02,5.44,3.8,0.01,20.68,0.01,-,0.01,1.49,0.02,Upgrade
1,Other Revenue,-,-,-,-,-9.28,9.28,-,-,-,6.16,-,-,-,5.99,-15.49,5.1,-,9.97,8.88,8.28,Upgrade
2,Revenue,18.37,18.37,3.81,7.35,4.05,9.28,4.94,4.21,6.12,6.16,5.02,5.44,3.8,6,5.19,5.11,-,9.98,10.37,8.3,Upgrade
3,Revenue Growth (YoY),353.24%,98.07%,-22.84%,74.58%,-33.77%,50.53%,-1.46%,-22.67%,60.95%,2.79%,-3.35%,6.45%,-,-39.93%,-49.95%,-38.41%,-,-1.55%,-29.81%,-52.44%,Upgrade
4,Cost of Revenue,10.24,10.24,1.69,2.05,1.96,3.16,3.81,1.39,2,1.54,2.67,4.39,2.82,2.01,3.21,4.88,-,1.49,1.42,0.91,Upgrade
5,Gross Profit,8.14,8.14,2.13,5.3,2.1,6.12,1.13,2.82,4.12,4.62,2.35,1.05,0.98,3.99,1.98,0.23,-,8.5,8.95,7.39,Upgrade
6,"Selling, General & Admin",3.59,3.59,5.68,2.51,2.05,2.36,3.05,1.91,1.91,1.91,6.72,3.38,4.68,4.79,-19.17,49.34,-,12.12,17.95,9.29,Upgrade
7,Research & Development,2.98,2.98,2.97,2.92,2.87,2.63,1.02,2.56,2.55,2.47,1.95,1.26,0.94,0.93,1.04,0.12,-,2.3,1.07,2.29,Upgrade
8,Other Operating Expenses,-0,-0,-0.07,-,-,-0.03,-0.07,-,-0.38,-,0.01,-0.01,-,-0.24,2.68,-1.3,-,-0.01,0.35,-0,Upgrade
9,Operating Expenses,6.56,6.56,8.65,5.44,4.91,4.97,3.93,4.47,4.08,4.37,8.68,4.64,5.62,5.49,-15.46,48.17,-,14.4,19.37,11.58,Upgrade
10,Operating Income,1.58,1.58,-6.52,-0.14,-2.82,1.16,-2.79,-1.65,0.05,0.25,-6.33,-3.59,-4.63,-1.5,17.44,-47.93,-,-5.91,-10.42,-4.18,Upgrade
11,Interest Expense,-0.06,-0.06,-0.5,-0.14,-0.14,-0.11,-0.09,-0.08,-0.07,-0.04,-0.21,-0.41,-0.44,-0.39,-0.36,-0.49,-,-0.5,-0.46,-0.53,Upgrade
12,Interest & Investment Income,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,0,Upgrade
13,Currency Exchange Gain (Loss),-,-,-,-,-,-,0.08,-,-,-,-0.03,-,-,-,-0.01,-,-,-,-,-,Upgrade
14,EBT Excluding Unusual Items,1.52,1.52,-7.02,-0.29,-2.96,1.05,-2.81,-1.72,-0.02,0.21,-6.58,-3.99,-5.07,-1.89,17.07,-48.42,-,-6.41,-10.88,-4.71,Upgrade
15,Impairment of Goodwill,-,-,-1.73,-,-,-,-18.51,-,-,-,-,-,-,-,-19.56,-,-,-,-44.98,-,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-,-,0.01,-,-,-,-,-,11.44,-,-,0.02,0.19,-,-,-,-,-,Upgrade
17,Asset Writedown,-,-,-1.55,-,-,-,-,-,-,-,-3.68,-,-,-,-22,-,-,-,-,-,Upgrade
18,Other Unusual Items,-,-,-,-,-,-,0.04,0.65,-,-,-,-,-,-,2.76,-,-,-,0.02,-,Upgrade
19,Pretax Income,1.52,1.52,-10.3,-0.29,-2.95,1.05,-21.27,-1.07,-0.02,0.21,1.18,-3.99,-5.07,-1.88,-21.55,-48.42,-,-6.41,-55.84,-4.71,Upgrade
20,Income Tax Expense,0.04,0.04,-0.1,-,-,-,-0.11,-,-,-,1.22,-,-,-,-3.57,-0.53,-,-0.53,-0.53,-0.53,Upgrade
21,Earnings From Continuing Operations,1.48,1.48,-10.2,-0.29,-2.95,1.05,-21.17,-1.07,-0.02,0.21,-0.04,-3.99,-5.07,-1.88,-17.97,-47.89,-,-5.88,-55.31,-4.18,Upgrade
22,Earnings From Discontinued Operations,-,-,1.89,1.7,-0.04,-0.51,0.02,0.02,0.02,0.03,-57.28,-0.04,-0.08,-19.61,-8.9,0.84,-,-,-,-,Upgrade
23,Net Income to Company,1.48,1.48,-8.3,1.42,-2.99,0.54,-21.15,-1.05,-0,0.23,-57.32,-4.03,-5.16,-21.48,-26.87,-47.05,-,-5.88,-55.31,-4.18,Upgrade
24,Minority Interest in Earnings,0,0,0.78,0,0,0.01,0.09,0.01,0.01,0.01,3.84,0.15,0.25,0.41,6.64,6.91,-,1.36,2.62,1.33,Upgrade
25,Net Income,1.48,1.48,-7.52,1.42,-2.99,0.55,-21.07,-1.05,0,0.24,-53.47,-3.88,-4.91,-21.08,-20.23,-40.14,-,-4.52,-52.69,-2.85,Upgrade
