,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Operating Revenue,475.48,467.63,437.53,215.11,842.75,523.77,579.54,497.56,545.79,714.78,678.85,537.35,409.83,354.56,338.01,385.51,388.63,303.42,154.06,234.25,Upgrade
1,Other Revenue,-48.71,48.71,-,282.17,-194.53,194.53,-,180.65,-44.41,44.41,-,22.99,-15.92,15.92,-,8.61,-,2.85,-,21.46,Upgrade
2,Revenue,426.77,516.34,437.53,497.27,648.22,718.3,579.54,678.21,501.38,759.18,678.85,560.34,393.91,370.48,338.01,394.11,388.63,306.28,154.06,255.71,Upgrade
3,Revenue Growth (YoY),-34.16%,-28.12%,-24.50%,-26.68%,29.29%,-5.39%,-14.63%,21.04%,27.28%,104.92%,100.83%,42.18%,1.36%,20.96%,119.41%,54.12%,32.71%,9.38%,-15.87%,33.16%,Upgrade
4,Cost of Revenue,448.45,486.11,438.08,796.67,657.14,730,573.22,638.35,437.52,647.94,575.53,480.81,360.12,312.74,277.78,348.56,344.05,272.19,138.25,215.05,Upgrade
5,Gross Profit,-21.68,30.23,-0.55,-299.39,-8.93,-11.7,6.32,39.86,63.86,111.24,103.31,79.52,33.79,57.74,60.23,45.56,44.58,34.09,15.8,40.67,Upgrade
6,"Selling, General & Admin",26.78,23.39,23.85,30.34,18.43,17.31,12,21.59,8.16,9.27,10.55,4.6,10.78,6.06,7.03,7.79,5.63,7.51,4,8,Upgrade
7,Research & Development,18.54,31.78,28.9,27.14,27.09,21.25,9.35,31.95,16.93,15.14,20.19,26.96,9.02,14.55,15.28,13.58,10.11,10.78,4.42,8.95,Upgrade
8,Other Operating Expenses,1.57,-1.14,1.64,-4.54,-1.88,-1.1,-1.89,7.76,-1.52,0.8,-2.01,8.5,0.05,-2.66,-2.39,0.29,-0.24,-0.08,-0.17,0.09,Upgrade
9,Operating Expenses,47.65,58.33,50.36,59.89,48.31,65.19,2.01,77.03,9.69,43.03,33.73,41.13,19.71,22.62,17.52,24.89,19.24,26.13,6.02,21.65,Upgrade
10,Operating Income,-69.33,-28.11,-50.91,-359.28,-57.23,-76.89,4.31,-37.17,54.17,68.21,69.58,38.39,14.08,35.12,42.71,20.66,25.34,7.96,9.79,19.02,Upgrade
11,Interest Expense,-6.35,-6.32,-4.13,-5.44,-6.48,-6.15,-5.55,-5.78,-7,-6.73,-4.87,-2.74,-2.07,-2.17,-1.46,-1.22,-1.53,-1.5,-1.69,-2.94,Upgrade
12,Interest & Investment Income,0.14,3.74,0.44,-,2.7,3.05,4.56,5.99,2.96,0.4,0.35,0.04,0.41,0.94,0.61,0.38,0.79,0.64,0.53,0.45,Upgrade
13,Currency Exchange Gain (Loss),-,-,-,-0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,Upgrade
14,Other Non Operating Income (Expenses),-4.45,-0.36,-0.01,-5.97,-0.64,0.13,-0.05,-5.28,-1.11,1.19,0.47,41.19,-42.13,-0.21,-0.13,0.07,-0.11,-0.06,-0.37,-0.53,Upgrade
15,EBT Excluding Unusual Items,-79.99,-31.05,-54.61,-370.72,-61.65,-79.86,3.27,-42.24,49.02,63.08,65.53,76.89,-29.71,33.68,41.73,19.89,24.5,7.05,8.25,15.99,Upgrade
16,Impairment of Goodwill,-,-,-,-6.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-,-3.87,-0.03,-33.26,-2.63,0.24,0.34,0.7,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,-,0.05,-0.03,0.14,-,-0.11,-,-0.02,0.02,-,-,-,-,-,-,-,-,-0.07,0.07,-5.49,Upgrade
19,Asset Writedown,-20.93,-0.08,-,1.39,-1.66,1.71,-1.71,2.44,-2,-1,-0.24,2.12,-1.73,-0.5,0.11,3.37,-,-,-,-0.27,Upgrade
20,Other Unusual Items,1.8,-1.09,7.3,5.53,0.07,-0.07,-,10.41,0.09,-0.09,-,-34.32,-,-,-,-,-,-,-,-,Upgrade
21,Pretax Income,-99.12,-36.05,-47.37,-403.04,-65.87,-78.09,1.89,-28.71,47.14,61.99,65.29,44.69,-31.45,33.18,41.84,23.25,24.5,6.98,8.32,10.23,Upgrade
22,Income Tax Expense,-9.18,-0.5,0,-10.61,-17.04,-13.64,1.4,-1.83,2.96,7.2,6.68,0.21,-4.7,2.75,5.17,2.25,3.03,-0.64,1.28,0.59,Upgrade
23,Earnings From Continuing Operations,-89.95,-35.55,-47.37,-392.44,-48.83,-64.45,0.5,-26.88,44.18,54.79,58.61,44.48,-26.74,30.44,36.68,21,21.47,7.62,7.03,9.65,Upgrade
24,Minority Interest in Earnings,0.69,0.34,1.15,1.18,0.32,0.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
25,Net Income,-89.25,-35.21,-46.23,-391.25,-48.51,-64.38,0.5,-26.88,44.18,54.79,58.61,44.48,-26.74,30.44,36.68,21,21.47,7.62,7.03,9.65,Upgrade
26,Net Income to Common,-89.25,-35.21,-46.23,-391.25,-48.51,-64.38,0.5,-26.88,44.18,54.79,58.61,44.48,-26.74,30.44,36.68,21,21.47,7.62,7.03,9.65,Upgrade
27,Net Income Growth,-,-,-,-,-,-,-99.15%,-,-,80.01%,59.79%,111.82%,-,299.50%,421.40%,117.67%,-2.87%,-72.44%,-41.42%,-,Upgrade
28,Shares Outstanding (Basic),120,121,122,122,121,124,122,120,102,91,91,90,91,92,92,91,93,95,88,81,Upgrade
29,Shares Outstanding (Diluted),120,121,122,122,121,124,122,120,102,91,91,90,91,92,92,91,93,95,88,81,Upgrade
30,Shares Change (YoY),-0.60%,-1.96%,-0.14%,1.04%,18.57%,35.50%,33.17%,34.33%,11.50%,-0.84%,-0.22%,-1.07%,-2.10%,-3.21%,4.28%,12.23%,14.02%,16.33%,9.84%,6.66%,Upgrade
31,EPS (Basic),-0.74,-0.29,-0.38,-3.21,-0.40,-0.52,0.00,-0.22,0.43,0.60,0.64,0.50,-0.29,0.33,0.40,0.23,0.23,0.08,0.08,0.12,Upgrade
32,EPS (Diluted),-0.74,-0.29,-0.38,-3.21,-0.40,-0.52,0.00,-0.22,0.43,0.60,0.64,0.50,-0.29,0.33,0.40,0.23,0.23,0.08,0.08,0.12,Upgrade
33,EPS Growth,-,-,-,-,-,-,-99.36%,-,-,81.53%,60.15%,114.11%,-,312.74%,400.00%,93.96%,-14.81%,-76.31%,-46.67%,-,Upgrade
34,Free Cash Flow,-54.44,-159.28,-199.44,-123.84,131.43,0.62,-106.56,-559.04,-349.13,-85.94,-178.11,-72.22,-58.61,-10.24,-47.99,-64.42,-24.77,5.52,-0.23,-1.19,Upgrade
35,Free Cash Flow Per Share,-0.45,-1.31,-1.64,-1.02,1.09,0.01,-0.87,-4.64,-3.43,-0.94,-1.95,-0.81,-0.64,-0.11,-0.52,-0.71,-0.27,0.06,-0.00,-0.01,Upgrade
36,Dividend Per Share,-,-,-,-,-,-,-,0.300,-,-,-,-,-,-,-,-,-,-,-,0.250,Upgrade
37,Gross Margin,-5.08%,5.85%,-0.13%,-60.21%,-1.38%,-1.63%,1.09%,5.88%,12.74%,14.65%,15.22%,14.19%,8.58%,15.59%,17.82%,11.56%,11.47%,11.13%,10.26%,15.90%,Upgrade
38,Operating Margin,-16.25%,-5.44%,-11.64%,-72.25%,-8.83%,-10.70%,0.74%,-5.48%,10.80%,8.99%,10.25%,6.85%,3.58%,9.48%,12.64%,5.24%,6.52%,2.60%,6.35%,7.44%,Upgrade
39,Profit Margin,-20.91%,-6.82%,-10.57%,-78.68%,-7.48%,-8.96%,0.09%,-3.96%,8.81%,7.22%,8.63%,7.94%,-6.79%,8.22%,10.85%,5.33%,5.52%,2.49%,4.57%,3.77%,Upgrade
40,Free Cash Flow Margin,-12.76%,-30.85%,-45.58%,-24.90%,20.28%,0.09%,-18.39%,-82.43%,-69.63%,-11.32%,-26.24%,-12.89%,-14.88%,-2.76%,-14.20%,-16.35%,-6.37%,1.80%,-0.15%,-0.47%,Upgrade
41,EBITDA,-56.03,-5.11,-37.61,-345.98,-49.09,-67.01,12.46,-29.03,60.85,75.89,76.26,45.07,18.76,36.15,47.38,25.34,29.22,11.99,13.67,22.9,Upgrade
42,EBITDA Margin,-13.13%,-0.99%,-8.60%,-69.58%,-7.57%,-9.33%,2.15%,-4.28%,12.14%,10.00%,11.23%,8.04%,4.76%,9.76%,14.02%,6.43%,7.52%,3.92%,8.87%,8.95%,Upgrade
43,D&A For EBITDA,13.3,23,13.3,13.3,8.14,9.88,8.15,8.14,6.68,7.68,6.68,6.68,4.68,1.03,4.67,4.68,3.88,4.03,3.88,3.88,Upgrade
44,EBIT,-69.33,-28.11,-50.91,-359.28,-57.23,-76.89,4.31,-37.17,54.17,68.21,69.58,38.39,14.08,35.12,42.71,20.66,25.34,7.96,9.79,19.02,Upgrade
45,EBIT Margin,-16.25%,-5.44%,-11.64%,-72.25%,-8.83%,-10.70%,0.74%,-5.48%,10.80%,8.99%,10.25%,6.85%,3.58%,9.48%,12.64%,5.24%,6.52%,2.60%,6.35%,7.44%,Upgrade
46,Effective Tax Rate,-,-,-,-,-,-,73.64%,-,6.27%,11.61%,10.24%,0.48%,-,8.27%,12.35%,9.69%,12.37%,-,15.42%,5.74%,Upgrade
47,Revenue as Reported,426.77,516.34,437.53,497.27,648.22,718.3,579.54,678.21,501.38,759.18,678.85,560.34,393.91,370.48,338.01,394.11,388.63,306.28,154.06,255.71,Upgrade
