,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,4409,3954,3178,2528,2438,1801,2281,2227,2299,2158,1386,1573,1896,2086,2094,2325,1475,1248,1653,1242,Upgrade
1,Trading Asset Securities,0.09,0.07,0.1,0.1,0.11,0.11,0.13,0.13,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,4409,3954,3178,2528,2438,1801,2281,2227,2299,2158,1386,1573,1896,2086,2094,2325,1475,1248,1653,1242,Upgrade
3,Cash Growth,80.81%,119.56%,39.29%,13.50%,6.04%,-16.55%,64.56%,41.56%,21.26%,3.46%,-33.80%,-32.33%,28.60%,67.16%,26.73%,87.21%,-22.00%,-22.65%,84.41%,-45.61%,Upgrade
4,Accounts Receivable,1064,1088,1160,1109,1298,1251,1133,908.17,1477,1371,1425,1273,1314,1161,1314,1125,1448,1080,758.32,982.69,Upgrade
5,Other Receivables,72.14,166.18,70.42,207.99,71.14,203.91,54.03,233.04,49.3,342.45,25.03,415.84,26.34,369.85,38.22,370.08,67.72,320.07,223.51,413.59,Upgrade
6,Receivables,1136,1254,1230,1317,1369,1455,1187,1141,1527,1714,1450,1688,1340,1531,1353,1495,1515,1400,981.82,1396,Upgrade
7,Inventory,119.86,101.99,86.46,59.01,74.77,82.59,62.23,60.43,84.77,97.86,84.97,68.04,78.37,55.19,69.92,62.54,88.09,60.93,48.78,67.61,Upgrade
8,Prepaid Expenses,-,59.49,-,-,-,34.04,-,-,-,10.19,-,12.29,-,62.35,-,13.02,-,11.09,-,2.37,Upgrade
9,Other Current Assets,230.29,75.39,292.08,122.4,193.34,52.89,252.27,55.72,202.05,63.86,467.06,20.64,404.65,54.83,377,15.9,318.26,11.09,285.01,12.62,Upgrade
10,Total Current Assets,5895,5445,4786,4026,4075,3425,3783,3484,4113,4044,3388,3363,3720,3789,3894,3911,3396,2731,2968,2721,Upgrade
11,"Property, Plant & Equipment",19123,19522,19748,20072,20445,20586,20778,21082,21147,21384,21750,22163,22137,22421,22768,20844,20798,21175,21521,21985,Upgrade
12,Long-Term Investments,890.78,844.57,810.71,774.13,759.1,760.4,734.04,723.28,700.17,732.19,720.99,687.87,685.01,679.01,656.86,628.64,673.37,649.84,632.82,502.95,Upgrade
13,Other Intangible Assets,229.87,245.55,260.8,276.25,289.21,304.67,320.05,335.36,343.63,351.64,367.09,382.54,396.47,411.71,423.29,438.53,451.95,467.16,483.34,498.82,Upgrade
14,Long-Term Deferred Tax Assets,635.29,693.72,774.87,838.47,945.83,987.75,1023,1017,837.28,797.22,668.21,636.19,567.66,541.9,484.09,295.88,390.73,390.49,372.62,359.46,Upgrade
15,Long-Term Deferred Charges,6.58,7.58,7.67,8.67,9.68,10.7,11.73,11.6,12.32,8.67,9.31,2.02,5.23,4.99,7.82,2.39,2.48,2.57,2.69,4.96,Upgrade
16,Other Long-Term Assets,200.73,197.11,208.32,194.74,241.23,290.94,284.53,287.54,335.28,356.64,348.56,310.76,364.88,361.86,337.41,177.21,139.82,159.42,119.86,118.79,Upgrade
17,Total Assets,26982,26955,26597,26190,26765,26365,26934,26941,27488,27674,27252,27545,27876,28210,28571,26298,25852,25576,26100,26191,Upgrade
18,Accounts Payable,561.7,571.13,791.71,986.89,657.64,579.27,758.97,875,596.54,678.87,705.01,789.41,554.03,706.2,676.95,756.77,600.14,591.87,653.36,747.04,Upgrade
19,Accrued Expenses,409.66,1016,214.2,666.48,366.06,834.84,204.59,674.95,279.68,796.59,184.23,732.64,284.5,815.72,239.97,942.15,377.99,5981,261.17,1487,Upgrade
20,Short-Term Debt,-,-,-,-,-,-,-,1000,-,-,-,-,20,20,20,20,-,-,-,-,Upgrade
21,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,124,125,-,-,Upgrade
22,Current Portion of Leases,314.61,315.96,418.11,309.26,295.49,298.14,292.58,248.74,308.47,312.36,311.63,293.31,264.5,264.27,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,171.13,16.51,95.02,6.08,97.17,9,96.4,-,77.61,0.78,46.73,1.66,57.15,14.38,80.37,24.77,157.44,166.85,405.93,212.14,Upgrade
24,Current Unearned Revenue,112.17,113.72,183.41,48.16,86.81,59.72,53.75,30.9,65.78,49.72,69.28,61.55,72.36,64.16,35.06,22.28,24.2,28.53,98.84,-,Upgrade
25,Other Current Liabilities,4654,4402,4643,3888,4736,4178,5411,4086,4319,3874,4550,4186,4873,4535,5381,4452,6128,726.76,6470,5068,Upgrade
26,Total Current Liabilities,6223,6436,6345,5905,6239,5959,6817,6916,5647,5712,5867,6065,6126,6420,6434,6218,7412,7620,7889,7515,Upgrade
27,Long-Term Debt,-,-,-,-,-,-,-,-,1004,1000,-,-,-,-,-,-,1453,450,575,600,Upgrade
28,Long-Term Leases,1898,1891,1774,1990,2328,2311,2138,2089,2374,2346,2297,2309,2664,2646,2626,-,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,56.68,61.99,68.17,73.48,81.91,87.22,92.52,97.83,112.24,117.6,122.87,128.23,132.93,141.25,149.57,157.89,165.24,173.32,192.45,188.75,Upgrade
30,Long-Term Deferred Tax Liabilities,19.66,15.03,14.55,12.18,14,14,13.35,14,10.86,12.92,16.04,16.26,17.43,21.63,24.86,23.9,20.31,20.31,20.66,28.88,Upgrade
31,Other Long-Term Liabilities,394.58,394.58,325.53,325.53,325.53,325.53,325.53,325.53,325.53,325.53,325.53,325.53,325.53,325.53,325.53,325.53,325.53,422.63,422.63,422.63,Upgrade
32,Total Liabilities,8665,8870,8606,8384,9079,8786,9476,9532,9574,9614,8729,8944,9375,9664,9669,6835,9625,8936,9353,9020,Upgrade
33,Common Stock,2367,2367,2367,2367,2367,2367,2367,2367,2367,2367,2367,2367,2367,2367,2367,2367,2069,2069,2069,2069,Upgrade
34,Additional Paid-In Capital,9844,9850,9870,9869,9902,9902,9902,9902,9945,9945,9945,9945,9933,9933,9933,9933,7043,7043,7043,7375,Upgrade
35,Retained Earnings,5833,5603,5529,5342,5174,5058,4945,4900,5345,5455,5890,5972,5908,5988,6343,6909,6862,7293,7399,7468,Upgrade
36,Comprehensive Income & Other,38.48,25.4,22.97,15.86,20.95,20.95,19.01,20.95,13.64,19.78,29.15,29.79,33.11,45.71,55.4,52.49,55.34,52.33,53.45,78.77,Upgrade
37,Total Common Equity,18082,17844,17789,17593,17465,17349,17233,17191,17670,17786,18230,18313,18240,18333,18698,19261,16029,16457,16564,16991,Upgrade
38,Minority Interest,234.96,240.54,202.21,213.07,221.54,230.51,224.52,218.1,244.6,274.31,293.29,287.7,259.94,213.12,204.14,202.13,197.91,183.57,183.52,179.74,Upgrade
39,Shareholders' Equity,18317,18085,17991,17806,17686,17579,17458,17409,17915,18060,18523,18601,18500,18546,18902,19463,16227,16640,16748,17171,Upgrade
40,Total Liabilities & Equity,26982,26955,26597,26190,26765,26365,26934,26941,27488,27674,27252,27545,27876,28210,28571,26298,25852,25576,26100,26191,Upgrade
41,Total Debt,2213,2207,2192,2299,2624,2609,2430,3338,3687,3658,2609,2603,2949,2931,2646,20,1577,575,575,600,Upgrade
42,Net Cash (Debt),2196,1747,985.37,228.66,-185.51,-808.38,-148.86,-1111,-1387,-1500,-1222,-1030,-1052,-844.7,-551.66,2305,-102.07,672.88,1078,641.93,Upgrade
43,Net Cash Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,259.08%,-,-,-,-,Upgrade
44,Net Cash Per Share,0.96,0.69,0.42,0.09,-0.08,-0.35,-0.07,-0.44,-0.61,-0.77,-0.44,-0.40,-0.48,-0.32,-0.25,1.20,-0.05,0.32,0.51,0.32,Upgrade
45,Filing Date Shares Outstanding,2367,2367,2367,2367,2367,2367,2367,2367,2367,2367,2367,2367,2367,2367,2367,2367,2069,2069,2069,2069,Upgrade
46,Total Common Shares Outstanding,2367,2367,2367,2367,2367,2367,2367,2367,2367,2367,2367,2367,2367,2367,2367,2367,2069,2069,2069,2069,Upgrade
47,Working Capital,-328.25,-990.87,-1559,-1878,-2164,-2533,-3034,-3432,-1534,-1669,-2479,-2702,-2406,-2630,-2540,-2307,-4016,-4888,-4921,-4794,Upgrade
48,Book Value Per Share,7.64,7.54,7.52,7.43,7.38,7.33,7.28,7.26,7.47,7.52,7.70,7.74,7.71,7.75,7.90,8.14,7.75,7.95,8.00,8.21,Upgrade
49,Tangible Book Value,17852,17599,17528,17317,17175,17044,16913,16855,17326,17434,17863,17931,17844,17921,18275,18823,15577,15990,16081,16492,Upgrade
50,Tangible Book Value Per Share,7.54,7.44,7.41,7.32,7.26,7.20,7.15,7.12,7.32,7.37,7.55,7.58,7.54,7.57,7.72,7.95,7.53,7.73,7.77,7.97,Upgrade
51,Buildings,-,21886,-,21330,-,21458,-,21454,-,21160,-,20996,-,20971,-,20969,-,20950,-,20965,Upgrade
52,Machinery,-,5037,-,4997,-,5007,-,5005,-,4981,-,4964,-,10867,-,5016,-,10560,-,10755,Upgrade
53,Construction In Progress,-,496.94,-,1137,-,698.49,-,610.96,-,590.47,-,688.82,-,356.46,-,247.51,-,164.19,-,372.17,Upgrade
