,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,5619,5298,5780,7144,7947,8546,8465,10158,8707,10481,13786,Upgrade
1,Market Cap Growth,-25.84%,-25.84%,-27.27%,-16.40%,-6.12%,-15.87%,-2.78%,-3.08%,-36.84%,-28.16%,-1.70%,Upgrade
2,Enterprise Value,45962,46552,44796,44685,48198,36378,40966,44458,47110,47285,46711,Upgrade
3,Last Close Price,0.70,0.66,0.67,0.79,0.82,0.84,0.77,0.90,0.77,0.93,1.15,Upgrade
4,PE Ratio,19.76,18.68,6.48,6.16,7.76,7.27,4.22,4.30,-9.91,-,6.38,Upgrade
5,Forward PE,-,7.82,7.82,7.82,7.82,10.05,13.31,13.31,13.31,13.31,13.31,Upgrade
6,PS Ratio,0.97,0.91,0.54,0.38,0.45,0.73,0.39,0.56,1.59,2.42,1.19,Upgrade
7,PB Ratio,0.14,0.11,0.12,0.15,0.16,0.16,0.14,0.18,0.16,0.21,0.25,Upgrade
8,P/TBV Ratio,0.13,0.13,0.13,0.17,0.18,0.18,0.16,0.19,0.17,0.23,0.27,Upgrade
9,P/FCF Ratio,7.18,7.18,4.71,0.94,1.74,-,0.68,1.15,0.76,9.85,-,Upgrade
10,P/OCF Ratio,7.18,7.18,4.71,0.94,1.74,-,0.68,1.15,0.76,9.46,-,Upgrade
11,PEG Ratio,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,Upgrade
12,EV/Sales Ratio,7.93,8.03,4.17,2.35,2.74,3.11,1.90,2.44,8.63,10.94,4.02,Upgrade
13,EV/EBITDA Ratio,14.73,16.88,10.16,7.19,7.55,7.98,5.54,7.13,31.19,23.94,9.44,Upgrade
14,EV/EBIT Ratio,15.27,17.57,10.47,7.33,7.71,8.22,5.64,7.27,33.79,25.16,9.63,Upgrade
15,EV/FCF Ratio,63.06,63.06,36.50,5.90,10.54,-,3.29,5.03,4.14,44.43,-,Upgrade
16,Debt / Equity Ratio,0.91,0.91,0.86,0.91,0.88,0.89,0.70,0.78,0.83,0.92,0.81,Upgrade
17,Debt / FCF Ratio,57.79,57.79,34.03,5.72,9.68,-,3.39,5.07,4.04,43.59,-,Upgrade
18,Return on Capital Employed (ROCE),3.21%,3.21%,5.16%,7.25%,7.15%,4.83%,7.42%,6.29%,1.55%,2.21%,4.95%,Upgrade
19,Earnings Yield,5.05%,5.35%,15.44%,16.24%,12.89%,13.76%,23.72%,23.25%,-10.09%,-10.64%,15.68%,Upgrade
20,FCF Yield,13.93%,13.93%,21.23%,106.01%,57.56%,91.81%,147.31%,87.05%,130.77%,10.15%,-13.93%,Upgrade
21,Dividend Yield,12.86%,-,13.52%,11.95%,12.21%,13.67%,15.52%,3.99%,-,-,10.45%,Upgrade
22,Buyback Yield / Dilution,0.11%,-,0.21%,0.44%,0.22%,-,-,-,7.91%,7.59%,-0.55%,Upgrade
23,Total Shareholder Return,12.96%,-,13.73%,12.38%,12.43%,13.67%,15.52%,3.99%,7.91%,7.59%,9.89%,Upgrade
