,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,7455,5745,9525,11176,10875,17284,14367,14483,11364,10570,Upgrade
1,Trading Asset Securities,-,-,2,-,38,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,7455,5745,9527,11176,10913,17284,14367,14483,11364,10570,Upgrade
3,Cash Growth,-21.75%,-48.60%,-12.70%,-35.34%,-24.04%,19.34%,26.43%,37.02%,-10.52%,-19.34%,Upgrade
4,Accounts Receivable,605,646,655,706,837,690,1018,525,895,283,Upgrade
5,Other Receivables,693,653,475,749,738,591,1305,1398,1524,2126,Upgrade
6,Receivables,7559,7274,6323,6381,2330,1836,2323,1923,2881,2859,Upgrade
7,Inventory,4814,3026,3630,6300,12497,13916,17527,22185,19688,18828,Upgrade
8,Prepaid Expenses,128,79,140,26,567,209,246,502,304,323,Upgrade
9,Other Current Assets,5611,11033,7216,4023,6414,3893,1615,1478,2056,1700,Upgrade
10,Total Current Assets,25567,27157,26836,27906,32721,37138,36078,40571,36293,34280,Upgrade
11,"Property, Plant & Equipment",1017,1061,1142,1327,1319,1341,1360,1414,1438,1262,Upgrade
12,Long-Term Investments,23012,22628,22848,21164,23682,23510,21274,19801,18660,18578,Upgrade
13,Long-Term Accounts Receivable,279,317,316,298,258,289,224,335,280,268,Upgrade
14,Long-Term Deferred Tax Assets,66,230,95,282,306,279,300,825,1004,922,Upgrade
15,Other Long-Term Assets,50431,49597,51947,53879,51619,51317,50463,52529,52719,53106,Upgrade
16,Total Assets,100375,100998,103203,104878,109940,113896,109699,115475,110394,108416,Upgrade
17,Accounts Payable,1399,1817,2590,3103,2990,3875,2406,2123,1480,1349,Upgrade
18,Accrued Expenses,676,1097,1242,1318,1426,2074,2311,1669,496,496,Upgrade
19,Short-Term Debt,188,90,86,-,94,2548,1463,1787,1748,2237,Upgrade
20,Current Portion of Long-Term Debt,11934,12013,11783,11560,11413,6420,8380,13263,14132,5859,Upgrade
21,Current Portion of Leases,9,8,10,11,10,13,17,28,10,29,Upgrade
22,Current Income Taxes Payable,2878,3404,3618,4035,3714,4617,4123,2910,2742,3575,Upgrade
23,Current Unearned Revenue,4099,4005,3869,5416,9262,11056,5930,12907,6822,3127,Upgrade
24,Other Current Liabilities,2482,3207,2195,2081,2800,3546,4201,4854,5336,4224,Upgrade
25,Total Current Liabilities,23665,25641,25393,27524,31709,34149,28831,39541,32766,20896,Upgrade
26,Long-Term Debt,27474,25745,28180,27527,28355,25439,27319,23599,26298,31882,Upgrade
27,Long-Term Leases,96,50,52,56,68,64,67,71,95,86,Upgrade
28,Long-Term Deferred Tax Liabilities,4665,4677,4789,4799,4727,5058,5564,5409,5356,6031,Upgrade
29,Other Long-Term Liabilities,693,727,578,560,-,-,-,117,101,208,Upgrade
30,Total Liabilities,56602,56849,59003,60477,64867,64718,61786,68742,64623,59109,Upgrade
31,Common Stock,146,146,146,146,146,146,146,146,146,146,Upgrade
32,Additional Paid-In Capital,-,18052,-,18052,18078,18078,18078,18078,18078,18078,Upgrade
33,Retained Earnings,21853,22204,-,22096,21895,22019,21706,20624,19741,21983,Upgrade
34,Comprehensive Income & Other,16474,-1539,38530,-1144,-381,3742,3838,3791,3722,5270,Upgrade
35,Total Common Equity,38473,38863,38676,39150,39738,43985,43768,42639,41687,45477,Upgrade
36,Minority Interest,5300,5286,5524,5251,5335,5193,4145,4094,4084,3830,Upgrade
37,Shareholders' Equity,43773,44149,44200,44401,45073,49178,47913,46733,45771,49307,Upgrade
38,Total Liabilities & Equity,100375,100998,103203,104878,109940,113896,109699,115475,110394,108416,Upgrade
39,Total Debt,39701,37906,40111,39154,39940,34484,37246,38748,42283,40093,Upgrade
40,Net Cash (Debt),-32246,-32161,-30584,-27978,-29027,-17200,-22879,-24265,-30919,-29523,Upgrade
41,Net Cash Per Share,-4.03,-4.02,-3.82,-3.49,-3.61,-2.14,-2.84,-3.02,-3.84,-3.38,Upgrade
42,Filing Date Shares Outstanding,8027,8027,8027,8027,8062,8062,8062,8062,8062,8062,Upgrade
43,Total Common Shares Outstanding,8027,8027,8027,8027,8062,8062,8062,8062,8062,8062,Upgrade
44,Working Capital,1902,1516,1443,382,1012,2989,7247,1030,3527,13384,Upgrade
45,Book Value Per Share,4.79,4.84,4.82,4.88,4.93,4.95,4.92,4.78,4.67,4.97,Upgrade
46,Tangible Book Value,38473,38863,38676,39150,39738,43985,43768,42639,41687,45477,Upgrade
47,Tangible Book Value Per Share,4.79,4.84,4.82,4.88,4.93,4.95,4.92,4.78,4.67,4.97,Upgrade
48,Land,-,743,-,958,-,940,-,1020,-,851,Upgrade
49,Machinery,-,535,-,537,-,447,-,621,-,532,Upgrade
50,Construction In Progress,-,52,-,51,-,51,-,51,-,51,Upgrade
