,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Cash & Equivalents,1464,1680,1554,1340,1285,1192,1383,1245,1093,1190,1192,957.81,837.23,-,754.87,911.92,855.87,732.23,491.92,567.36,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,-,-,-,-,Upgrade
2,Trading Asset Securities,1.24,1.21,6.08,7.78,-,7.95,15.45,-,23.77,24.98,41.52,82.06,9.28,-,196.6,370.9,236.45,250.65,314.68,196.25,Upgrade
3,Cash & Short-Term Investments,1465,1681,1560,1348,1285,1200,1398,1245,1117,1215,1233,1040,846.51,-,951.47,1313,1092,982.88,806.6,763.62,Upgrade
4,Cash Growth,14.01%,40.09%,11.56%,8.28%,15.01%,-1.20%,13.35%,19.73%,31.97%,-,29.64%,-20.79%,-22.50%,-,17.96%,71.92%,55.64%,-19.15%,96.23%,-44.77%,Upgrade
5,Accounts Receivable,1709,1759,1899,1896,1705,1626,1482,1431,1088,1048,1012,992.32,781.9,-,561.95,695.88,738.21,625.94,450.81,582.33,Upgrade
6,Other Receivables,173.23,137.62,178.03,177.23,90.34,184.89,106.73,91.65,229.22,230.79,217.12,219.66,189.19,-,118.69,153.25,69.02,120.7,68.96,60.96,Upgrade
7,Receivables,1883,1897,2077,2073,1795,1811,1589,1523,1318,1279,1229,1212,971.09,-,680.64,849.13,807.22,746.64,519.77,643.28,Upgrade
8,Inventory,2586,2430,1856,1821,1634,1595,1595,1682,1564,1740,1690,1688,1695,-,924.6,853.29,703.9,563.05,497.64,418.68,Upgrade
9,Prepaid Expenses,-,-,-,0.04,-,-,-,0.37,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,312.55,308.85,302.26,241.61,227.14,220.88,160.61,192.41,127,144.02,142.49,174.21,121.24,-,90.9,90.37,52.99,79.89,75.31,72.96,Upgrade
11,Total Current Assets,6246,6317,5795,5484,4941,4827,4743,4642,4126,4378,4296,4114,3634,-,2648,3106,2656,2372,1899,1899,Upgrade
12,"Property, Plant & Equipment",3479,2966,3172,2970,2857,2896,2904,2819,2233,2248,2148,2163,2010,-,1722,1367,1310,1132,1092,1082,Upgrade
13,Long-Term Investments,215.18,215.02,210.62,160.98,171.71,224.59,238.05,223.68,689.57,690.85,632.59,607.95,610.38,-,471.1,453.43,478.47,467.45,466.12,459.83,Upgrade
14,Goodwill,384,384,384,384,483.31,483.31,462.51,458.2,217.21,217.21,217.21,181.93,193.97,-,14.68,12.96,12.96,12.96,12.96,12.96,Upgrade
15,Other Intangible Assets,437.75,451.6,454.49,463.11,479.26,479.55,480.83,487.3,326.5,332.04,299.46,300.72,305.17,-,266.47,265.44,233.34,151.77,145.14,146.29,Upgrade
16,Long-Term Deferred Tax Assets,61.58,57.39,62.74,67.88,124.8,141.49,46.77,61.54,38.82,39.35,37.49,37.37,24.99,-,20.04,23.74,19.57,19.07,17.86,19.01,Upgrade
17,Long-Term Deferred Charges,14.52,18.18,18.86,19.99,23.1,23.55,30.2,22.26,34.38,25.35,19.75,18.7,29.67,-,27.19,19.3,22.2,17.78,17.57,14.24,Upgrade
18,Other Long-Term Assets,79.27,44.66,32.65,32.42,167.56,116.22,137.23,87.65,41.93,27.98,44.35,43.87,35.18,-,1,1,9.78,108.95,111.29,111.29,Upgrade
19,Total Assets,10918,10454,10131,9583,9248,9192,9042,8802,7707,7958,7695,7468,6843,-,5170,5249,4743,4283,3762,3744,Upgrade
20,Accounts Payable,2873,2855,1990,1981,1621,1543,1661,1614,1370,1339,1221,1403,1194,-,891.37,1218,1083,833.97,511.07,574.15,Upgrade
21,Accrued Expenses,144.03,167.62,151.25,229.18,122.25,162.53,102.7,175.85,102.76,146.03,90.31,164.12,87.29,-,70.7,125.12,61.11,75.23,52.14,90.2,Upgrade
22,Short-Term Debt,1292,1262,1521,1383,1299,1276,1441,1407,1093,1321,1541,1164,973.86,-,600.21,514.15,343.99,287.39,185.44,58.27,Upgrade
23,Current Portion of Long-Term Debt,320.21,165.2,189.37,234.3,296.96,110.85,244.38,158.17,142.17,90.39,125.25,54.77,79.98,-,7.49,8.14,29.62,29.77,28.81,28.81,Upgrade
24,Current Portion of Leases,-,112.99,-,92.61,-,105.22,-,111.09,-,81.13,-,83.93,-,-,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,45.49,19.52,81.5,38,61.52,25.26,76.02,16.66,54.34,16.22,48.8,22.52,38.31,-,23.07,24.26,25.38,12.45,11.66,12.84,Upgrade
26,Current Unearned Revenue,282.63,309.86,290.32,310.28,360.6,395.26,367.69,397.54,404.12,518.65,450.25,427.33,350.76,-,45.02,61.7,35.31,57.11,28.7,-,Upgrade
27,Other Current Liabilities,130,125.98,134.8,132.16,70.58,180.38,144.05,465.84,115.76,204.56,76.56,67.22,127.29,-,89.34,54.56,68.36,19.59,19.93,74.19,Upgrade
28,Total Current Liabilities,5087,5018,4358,4400,3832,3799,4037,4346,3282,3718,3553,3386,2852,-,1727,2006,1647,1316,837.76,838.45,Upgrade
