,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Market Capitalization,4173,5087,5772,5558,6094,4860,4503,4722,3866,4181,4164,3570,3976,3726,4793,6096,5356,6698,5030,3460,4394,Upgrade
1,Market Cap Growth,4.67%,4.67%,28.17%,17.71%,57.63%,16.22%,8.16%,32.27%,-2.76%,12.22%,-13.12%,-41.44%,-25.77%,-44.37%,-4.72%,76.19%,21.89%,86.30%,53.03%,-5.28%,48.15%,Upgrade
2,Enterprise Value,6342,6654,8093,7486,8022,6844,6350,5980,5124,5487,5563,4745,5152,4408,5044,5668,4928,6329,4742,3207,4141,Upgrade
3,Last Close Price,30.52,37.20,42.21,40.65,44.57,34.76,32.18,33.74,27.63,29.88,28.82,24.71,27.52,25.79,33.17,41.81,36.73,45.93,34.00,23.26,29.54,Upgrade
4,PE Ratio,25.56,31.18,26.15,19.33,-,11.39,11.02,12.98,10.79,11.30,10.85,10.38,11.78,11.41,12.84,15.24,14.74,20.47,18.35,15.25,18.05,Upgrade
5,PS Ratio,0.41,0.50,0.62,0.63,0.74,0.63,0.62,0.69,0.59,0.65,0.66,0.58,0.69,0.68,0.89,1.18,1.13,1.60,1.43,1.17,1.51,Upgrade
6,PB Ratio,1.13,1.35,1.56,1.56,1.77,1.32,1.26,1.39,1.16,1.29,1.31,1.14,1.31,1.27,-,2.16,1.86,2.37,1.88,1.32,1.69,Upgrade
7,P/TBV Ratio,1.76,1.76,2.06,2.09,2.39,1.82,1.77,1.96,1.65,1.57,1.61,1.38,1.56,1.53,-,2.46,2.13,2.69,2.07,1.45,1.86,Upgrade
8,P/FCF Ratio,7.46,9.10,11.37,48.91,-,118.89,18.23,-,-,14.85,114.63,-,-10.89,-,-33.82,-,19.66,-,79.63,-,1107.98,Upgrade
9,P/OCF Ratio,6.11,6.11,6.89,10.26,13.62,8.80,6.49,6.07,6.13,6.84,9.61,-,41.43,10.42,12.96,-,7.78,14.93,13.28,-,15.35,Upgrade
10,EV/Sales Ratio,0.62,0.65,0.87,0.85,0.98,0.89,0.88,0.88,0.79,0.85,0.88,0.77,0.89,0.80,0.94,1.10,1.04,1.51,1.35,1.09,1.43,Upgrade
11,EV/EBITDA Ratio,6.90,8.65,10.37,9.99,11.08,11.06,11.10,11.36,10.82,11.32,11.63,9.50,10.59,8.72,8.86,9.76,9.64,15.82,16.11,14.90,17.22,Upgrade
12,EV/EBIT Ratio,12.15,12.74,14.72,14.28,15.57,16.04,16.30,16.82,16.42,16.51,16.63,13.17,14.47,11.49,10.95,11.58,11.36,18.83,20.14,18.71,-,Upgrade
13,EV/FCF Ratio,11.34,11.90,15.95,65.87,-,167.43,25.71,-,-,19.49,153.17,-,-14.11,-,-35.60,-,18.09,-,75.08,-,1044.20,Upgrade
14,Debt / Equity Ratio,0.95,0.95,0.86,1.07,0.97,0.87,0.87,0.94,0.81,0.72,0.78,0.83,0.75,0.69,-,0.40,0.27,0.20,0.20,0.17,0.12,Upgrade
15,Debt / EBITDA Ratio,3.89,4.83,3.13,4.96,2.88,4.06,3.58,4.80,3.70,3.91,4.78,5.68,3.23,3.51,-,2.81,1.73,0.70,0.83,3.44,43.89,Upgrade
