,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020"
0,Revenue,110.83,114.73,152.97,129.56,128.79,134.63,137.37,121.96,118.15,113.17
1,Revenue Growth (YoY),-27.54%,-11.45%,18.77%,-3.76%,-6.25%,10.39%,16.27%,7.77%,-16.44%,-20.39%
2,Cost of Revenue,82.98,100.76,125.62,114,111.61,89.08,78.8,72.78,57.83,60.37
3,Gross Profit,27.85,13.96,27.35,15.57,17.18,45.55,58.58,49.18,60.32,52.8
4,"Selling, General & Admin",34.07,18.23,20.41,20.99,42.7,24.8,16.5,18.57,18.99,15.24
5,Other Operating Expenses,3.46,1.99,-2.55,0.88,-2.35,3.36,-4.24,-8.7,-1.2,-1.18
6,Operating Expenses,37.52,34.09,17.86,29.71,40.35,32.15,12.26,11.73,17.79,15.76
7,Operating Income,-9.67,-20.13,9.49,-14.14,-23.17,13.4,46.32,37.45,42.53,37.04
8,Interest Expense,-0.54,-0.85,-0.81,-0.87,-1.08,-0.72,-0.57,-0.78,-1.06,-1.59
9,Interest & Investment Income,1.16,1.57,0.41,0.51,4,1.51,1.85,2.01,0.42,0.51
10,Currency Exchange Gain (Loss),-,-0.21,-,-0.19,-,0.19,-,0.56,-,-1.56
11,Other Non Operating Income (Expenses),-,-3.88,-,-4.46,-,-0.31,-,-,-,-
12,EBT Excluding Unusual Items,-9.05,-23.51,9.08,-19.14,-20.25,14.07,47.6,39.25,41.88,34.41
13,Impairment of Goodwill,-,-,-,-,-,-0.06,-,-,-,-
14,Gain (Loss) on Sale of Investments,-,-13.23,-,7.38,-3,-11.61,2.1,5.79,-5.79,-
15,Gain (Loss) on Sale of Assets,-,4.32,-,0.07,-,7.49,0.26,-0.87,22.35,-1.95
16,Asset Writedown,-,-5.12,-,-0.51,-,-,-,-0.33,-,-14.31
17,Other Unusual Items,-,-,-,-,-,0.85,-,3.94,-,-
18,Pretax Income,-9.05,-37.53,9.08,-12.19,-23.26,10.73,49.95,47.77,58.45,18.16
19,Income Tax Expense,-1.69,-3.54,3.39,-0.65,6.19,11.12,11.58,7.84,10.18,5.51
20,Earnings From Continuing Operations,-7.37,-34,5.69,-11.54,-29.45,-0.39,38.37,39.94,48.27,12.65
21,Minority Interest in Earnings,-,-,-,-,-,-,-,0,0.02,-0
22,Net Income,-7.37,-34,5.69,-11.54,-29.45,-0.39,38.37,39.94,48.28,12.64
23,Net Income to Common,-7.37,-34,5.69,-11.54,-29.45,-0.39,38.37,39.94,48.28,12.64
24,Net Income Growth,-,-,-,-,-,-,-20.53%,215.87%,98.68%,-28.99%
25,Shares Outstanding (Basic),6195,6195,6195,6195,6195,6195,6195,6200,6190,6195
26,Shares Outstanding (Diluted),6195,6195,6195,6195,6195,6195,6195,6200,6190,6195
27,Shares Change (YoY),-,-,-,-,-,-0.08%,0.08%,0.08%,-0.08%,-
28,EPS (Basic),-0.00,-0.01,0.00,-0.00,-0.00,-0.00,0.01,0.01,0.01,0.00
29,EPS (Diluted),-0.00,-0.01,0.00,-0.00,-0.00,-0.00,0.01,0.01,0.01,0.00
30,EPS Growth,-,-,-,-,-,-,-20.59%,215.74%,98.83%,-28.99%
31,Free Cash Flow,45.26,42.16,0.76,36.43,90.33,-117.48,17.75,-94.72,138.72,25.53
32,Free Cash Flow Per Share,0.01,0.01,0.00,0.01,0.01,-0.02,0.00,-0.02,0.02,0.00
33,Operating Margin,-8.73%,-17.55%,6.20%,-10.91%,-17.99%,9.95%,33.72%,30.71%,35.99%,32.73%
34,Profit Margin,-6.65%,-29.63%,3.72%,-8.91%,-22.86%,-0.29%,27.93%,32.75%,40.87%,11.17%
35,Free Cash Flow Margin,40.84%,36.75%,0.50%,28.12%,70.13%,-87.26%,12.92%,-77.67%,117.41%,22.56%
36,EBITDA,7.76,-17.76,28.34,27,29.27,55.34,65.5,33.16,86.38,50.91
37,D&A For EBITDA,17.44,2.37,18.86,41.14,52.44,41.94,19.18,-4.29,43.85,13.87
38,EBIT,-9.67,-20.13,9.49,-14.14,-23.17,13.4,46.32,37.45,42.53,37.04
