,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,792.46,761.07,829.23,965.66,102.18,82.68,106.59,396.82,142.8,142.39,192.4,219.15,192.36,191.75,226.16,244.19,223.77,187.42,173.16,199.77,Upgrade
1,Cash & Short-Term Investments,792.46,761.07,829.23,965.66,102.18,82.68,106.59,396.82,142.8,142.39,192.4,219.15,192.36,191.75,226.16,244.19,223.77,187.42,173.16,199.77,Upgrade
2,Cash Growth,675.57%,820.46%,677.94%,143.35%,-28.45%,-41.93%,-44.60%,81.07%,-25.76%,-25.74%,-14.93%,-10.25%,-14.04%,2.31%,30.61%,22.23%,6.37%,-24.57%,-39.76%,-35.25%,Upgrade
3,Accounts Receivable,651.62,592.85,536.53,560.63,220.78,236.75,226.65,532.86,221.04,207.32,135.6,144.63,171.43,186.32,133.58,122.1,117.03,137.32,129.06,121.42,Upgrade
4,Other Receivables,29.97,88.79,48.72,19.27,10.03,10.48,8.47,19.49,7.33,6.77,6.9,6.66,7.39,6.58,6.54,6.98,5.25,5.94,3.55,2.59,Upgrade
5,Receivables,681.59,681.64,585.26,579.89,230.81,247.23,235.12,552.34,228.37,214.09,142.5,151.29,178.82,192.9,140.12,129.07,122.28,143.25,132.61,124.01,Upgrade
6,Inventory,316.49,329.38,348.9,288.45,20.09,20.29,18.64,209.2,24.4,30.43,40.51,15.65,23.76,19.2,18.73,7.99,32.77,22.64,13.77,17.51,Upgrade
7,Prepaid Expenses,-,1.47,-,-,-,0.05,-,-,-,1.06,-,0.1,-,-,-,-,-,-,-,-,Upgrade
8,Other Current Assets,41.78,21.63,46.82,35.88,13.32,11,8.39,12.28,6.8,8.65,20.95,7.93,9.1,7.19,7.6,9.22,9.19,12.74,19.74,15.62,Upgrade
9,Total Current Assets,1832,1795,1810,1870,366.4,361.26,368.74,1171,402.37,396.62,396.36,394.12,404.03,411.03,392.61,390.47,388.01,366.05,339.28,356.92,Upgrade
10,"Property, Plant & Equipment",313.31,303.77,279.1,261.94,209.98,188.49,159.97,180.24,112.76,92.45,63.03,60.44,38.11,37.69,38.01,38.38,38.54,39.04,40.29,39.97,Upgrade
11,Long-Term Investments,2282,2240,2274,2236,2121,2006,1936,1953,1828,1798,1868,1822,1786,1779,1701,1707,1668,1681,1649,1653,Upgrade
12,Other Intangible Assets,25.09,25.68,26.25,26.67,25.73,26.21,26.7,27.18,27.66,28.27,28.99,29.72,28.74,29.51,30.28,31.05,29.86,30.54,31.09,31.76,Upgrade
13,Long-Term Deferred Tax Assets,14.77,14.09,15.91,15.24,-,-,-,13.47,-,-,-,-,-,-,-,-,1.42,1.42,1.42,1.42,Upgrade
14,Long-Term Deferred Charges,7.2,3.32,3.32,3.32,3.78,3.78,3.78,3.78,2.3,2.3,3.31,2.3,2.14,2.14,2.14,2.14,3.7,2.35,1.13,1.13,Upgrade
15,Other Long-Term Assets,21.9,21.99,23.53,23.62,14.56,14.54,14.78,21.34,15.34,15.43,9.61,9.7,9.79,9.88,9.97,10.06,10.14,10.23,10.32,10.41,Upgrade
16,Total Assets,4496,4404,4432,4437,2741,2600,2510,3370,2388,2333,2369,2318,2268,2269,2174,2179,2140,2131,2073,2095,Upgrade
17,Accounts Payable,658.27,591.11,578.39,620.27,242.61,249.85,218.97,484,188.74,191.28,141.3,124.69,107.79,114.84,75.65,76.75,65.41,48.83,46.15,41.74,Upgrade
18,Accrued Expenses,16.34,52.58,21.7,72.25,12,16.69,13.72,90.09,12.02,15.24,13.7,18.21,11.33,17.73,13.72,23.68,10.28,16.66,12.97,17.83,Upgrade
19,Short-Term Debt,3,23,23,23,20,23,20,30.05,20,20,31,31,28,30,55.9,55.9,59.9,64.4,42.5,49.11,Upgrade
20,Current Portion of Leases,7.37,7.23,2.05,2.05,1.15,1.75,1.11,6.21,1.22,2.23,0.92,0.91,-,-,-,-,-,-,-,-,Upgrade
21,Current Income Taxes Payable,46.31,0,46.41,0,3.54,0,3.45,0,4.48,0,2.04,0,7.33,0,2.5,0,5.86,0,3.42,0.01,Upgrade
22,Current Unearned Revenue,159.83,136.91,179.28,176.33,1.09,1.13,0.94,166.97,9.91,1.54,10.35,6.42,1.98,1.7,1.72,1.47,1.96,3.28,3.13,-,Upgrade
23,Other Current Liabilities,41.59,59.98,71.05,50.34,2.6,7.53,2.8,38.43,13.21,14.91,15.56,18.17,11.98,14.9,14.34,16.29,6.95,10.26,7.76,21.75,Upgrade
24,Total Current Liabilities,932.7,870.8,921.88,944.25,282.99,299.95,261,815.75,249.57,245.21,214.87,199.41,168.41,179.17,163.83,174.09,150.36,143.44,115.92,130.44,Upgrade
25,Long-Term Debt,90.1,90.8,80.8,60.8,30.8,30.8,19,4.8,4.9,-,-,-,-,-,-,-,-,-,-,-,Upgrade
26,Long-Term Leases,7.49,7.56,0.67,0.67,0.93,0.35,0.97,1.03,0.86,1.38,2.01,2.15,-,-,-,-,-,-,-,-,Upgrade
27,Long-Term Unearned Revenue,3.24,3.24,3.24,4.74,-,-,-,5.75,-,-,-,-,-,-,-,0.5,-,-,-,-,Upgrade
28,Long-Term Deferred Tax Liabilities,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,Upgrade
29,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.76,0.76,0.76,0.76,Upgrade
30,Total Liabilities,1040,978.57,1013,1017,320.91,337.28,287.15,833.52,261.51,252.77,223.05,207.74,174.59,185.35,170.01,180.77,157.3,150.39,122.87,137.38,Upgrade
31,Common Stock,329.61,329.61,329.61,329.61,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,Upgrade
32,Additional Paid-In Capital,1352,1355,1371,1339,676.82,552.58,549.95,631.3,543.83,542.6,667.3,650.9,649.07,632.14,619.07,619.07,619.39,617.67,633.84,633.84,Upgrade
33,Retained Earnings,1751,1726,1699,1728,1518,1482,1456,1522,1370,1326,1268,1251,1237,1243,1176,1170,1152,1148,1100,1107,Upgrade
34,Comprehensive Income & Other,23.63,15.43,19.66,23.93,27.56,30.4,18.46,15.19,14.97,13.76,12.59,10.25,10.15,10.38,11.43,11.43,13.07,16.75,18.43,18.43,Upgrade
35,Total Common Equity,3457,3426,3419,3420,2420,2263,2222,2367,2127,2080,2146,2110,2094,2084,2004,1998,1982,1981,1950,1957,Upgrade
36,Minority Interest,-,-,-,-,-,-,-,169.65,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
37,Shareholders' Equity,3457,3426,3419,3420,2420,2263,2222,2537,2127,2080,2146,2110,2094,2084,2004,1998,1982,1981,1950,1957,Upgrade
38,Total Liabilities & Equity,4496,4404,4432,4437,2741,2600,2510,3370,2388,2333,2369,2318,2268,2269,2174,2179,2140,2131,2073,2095,Upgrade
39,Total Debt,107.96,128.58,106.52,86.52,52.89,55.9,41.08,42.09,26.98,23.6,33.93,34.06,28,30,55.9,55.9,59.9,64.4,42.5,49.11,Upgrade
40,Net Cash (Debt),684.5,632.48,722.71,879.14,49.29,26.78,65.51,354.72,115.83,118.78,158.47,185.08,164.36,161.75,170.26,188.29,163.87,123.02,130.66,150.66,Upgrade
41,Net Cash Growth,1288.75%,2261.35%,1003.14%,147.84%,-57.45%,-77.45%,-58.66%,91.65%,-29.53%,-26.56%,-6.92%,-1.70%,0.30%,31.48%,30.31%,24.97%,-13.92%,-48.41%,-49.24%,-44.38%,Upgrade
42,Net Cash Per Share,2.36,1.73,2.12,4.47,0.24,0.13,0.36,1.78,0.58,0.64,0.77,0.91,0.85,0.82,0.84,0.92,0.83,0.58,0.72,0.76,Upgrade
43,Filing Date Shares Outstanding,329.61,329.61,329.61,329.61,198,198,198,198,198,198,206.04,198,198,198,201.7,198,197.7,198,182.28,198,Upgrade
44,Total Common Shares Outstanding,329.61,329.61,329.61,329.61,198,198,198,198,198,198,206.04,198,198,198,201.7,198,197.7,198,182.28,198,Upgrade
45,Working Capital,899.62,924.38,888.33,925.64,83.41,61.31,107.75,354.89,152.79,151.41,181.49,194.71,235.61,231.86,228.79,216.37,237.65,222.61,223.36,226.48,Upgrade
46,Book Value Per Share,10.49,10.39,10.37,10.38,12.22,11.43,11.22,11.95,10.74,10.51,10.42,10.66,10.57,10.53,9.94,10.09,10.03,10.00,10.70,9.88,Upgrade
47,Tangible Book Value,3431,3400,3393,3394,2394,2236,2196,2340,2099,2052,2117,2081,2065,2054,1974,1967,1953,1950,1919,1925,Upgrade
48,Tangible Book Value Per Share,10.41,10.31,10.29,10.30,12.09,11.30,11.09,11.82,10.60,10.36,10.28,10.51,10.43,10.38,9.79,9.93,9.88,9.85,10.53,9.72,Upgrade
49,Buildings,-,54.27,-,54.27,-,42.38,-,54.27,-,42.36,-,55.4,-,55.4,-,55.4,-,55.4,-,55.4,Upgrade
50,Machinery,-,36.39,-,45.27,-,21.91,-,44.54,-,21.71,-,21.22,-,19.79,-,19.35,-,19.73,-,19.34,Upgrade
51,Construction In Progress,-,255.35,-,223.7,-,161.58,-,132.19,-,62.37,-,23.37,-,3.29,-,3.04,-,2.25,-,2.22,Upgrade
