,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8306,6160,5903,7044,6385,3869,4449,3970,3071,2831,3093,3010,3305,3251,3148,2875,3497,3956,4015,4105,4465,Upgrade
1,Market Cap Growth,59.23%,59.23%,32.69%,77.43%,107.90%,36.64%,43.85%,31.91%,-7.07%,-12.91%,-1.76%,4.68%,-5.49%,-17.82%,-21.60%,-29.96%,-21.69%,-14.87%,-26.55%,-42.81%,1.39%,Upgrade
2,Enterprise Value,7622,5528,5181,6995,6335,3842,4384,3854,2955,2713,2934,2845,3140,3089,2978,2711,3333,3833,3885,3914,4275,Upgrade
3,Last Close Price,25.20,18.69,17.82,21.27,19.28,19.44,22.36,19.88,15.38,14.18,15.44,15.03,16.50,16.23,15.67,14.31,17.40,19.69,19.88,20.33,22.11,Upgrade
4,PE Ratio,39.17,37.53,35.30,-,33.02,26.03,25.49,-,15.48,19.78,33.56,27.85,36.13,34.07,27.12,29.71,41.91,52.86,48.13,-,39.59,Upgrade
5,PS Ratio,9.27,5.78,5.82,7.27,6.71,4.92,6.22,6.14,4.86,15.00,21.08,24.66,30.07,19.53,15.73,16.93,19.80,28.11,24.80,24.97,25.33,Upgrade
6,PB Ratio,2.40,1.78,1.72,2.06,1.87,1.60,1.97,1.79,1.21,1.33,1.49,1.40,1.57,1.55,1.51,1.43,1.75,2.00,2.03,2.11,2.28,Upgrade
7,P/TBV Ratio,1.80,1.80,1.74,2.08,1.88,1.62,1.99,1.81,1.31,1.35,1.51,1.42,1.59,1.57,1.53,1.46,1.78,2.03,2.06,2.14,2.32,Upgrade
8,P/FCF Ratio,-,-31.04,-,-,-32.11,-,-,-,-,-,-,-,-104.26,-,-,-,183.57,-65.11,-,-,-,Upgrade
9,P/OCF Ratio,-,-48.50,-,-,-48.69,-,-,-,-,-,-,-,-134.94,-,-,-,141.89,-70.24,-,-,-,Upgrade
10,EV/Sales Ratio,9.40,5.18,5.10,7.22,6.66,4.89,6.13,5.96,4.68,14.37,20.00,23.31,28.58,18.56,14.88,15.97,18.87,27.23,24.00,23.81,24.25,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-97.66,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-86.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-92.13,-27.85,-,-,-31.86,-,-,-,-,-,-,-,-99.07,-,-,-,174.97,-63.08,-,-,-,Upgrade
14,Debt / Equity Ratio,0.03,0.03,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.03,0.03,0.03,0.03,0.02,0.03,Upgrade
15,Debt / EBITDA Ratio,-,-,87.80,-,2.29,-,-,-,4.86,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,-,-0.54,-,-,-0.44,-,-,-,-,-,-,-,-1.07,-,-,-,2.93,-0.99,-,-,-,Upgrade
17,Asset Turnover,0.15,0.19,0.06,0.70,0.17,0.25,0.06,0.64,0.08,0.16,0.06,0.03,0.00,0.12,0.04,0.14,0.07,0.07,0.05,0.07,Upgrade,
18,Inventory Turnover,3.36,1.61,1.81,0.58,10.48,16.54,22.53,1.32,9.72,5.50,9.42,4.24,4.14,0.28,11.93,5.31,12.65,4.23,6.06,5.61,6.11,Upgrade
19,Quick Ratio,1.58,1.58,1.66,1.53,1.64,1.18,1.10,1.31,1.16,1.49,1.45,1.56,1.86,2.20,2.15,2.24,2.14,2.30,2.31,2.64,2.48,Upgrade
20,Current Ratio,1.96,1.96,2.06,1.96,1.98,1.29,1.20,1.41,1.44,1.61,1.62,1.84,1.98,2.40,2.29,2.40,2.24,2.58,2.55,2.93,2.74,Upgrade
21,Return on Equity (ROE),2.91%,6.08%,-3.19%,13.72%,4.81%,9.38%,-0.30%,14.05%,10.28%,9.83%,4.26%,2.76%,0.58%,13.28%,1.21%,3.72%,4.79%,9.88%,-1.49%,2.03%,Upgrade,
22,Return on Assets (ROA),-0.54%,-0.25%,-2.41%,0.06%,-2.05%,-0.86%,-3.71%,-0.68%,-0.81%,-0.50%,-1.15%,-2.04%,-1.47%,-0.27%,-1.10%,-1.81%,-0.47%,-0.29%,-0.48%,-2.42%,Upgrade,
23,Return on Capital (ROIC),-0.67%,-0.31%,-3.05%,0.07%,-2.29%,-0.95%,-4.51%,-0.83%,-0.90%,-0.55%,-1.25%,-2.19%,-1.58%,-0.29%,-1.16%,-1.91%,-0.49%,-0.31%,-0.50%,-2.54%,Upgrade,
24,Return on Capital Employed (ROCE),-,-,-,-,-2.11%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
25,Earnings Yield,2.31%,2.66%,2.83%,2.38%,3.03%,3.84%,3.92%,4.38%,6.46%,5.06%,2.98%,3.59%,2.77%,2.93%,3.69%,3.37%,2.39%,1.89%,2.08%,1.60%,2.53%,Upgrade
