,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Operating Revenue,229.89,176.79,159.21,127.1,225.62,190.57,127.35,127.34,227.91,173.91,116.69,89.59,138.11,120.54,86.42,73.49,115.7,136.46,92.83,97.62,Upgrade
1,Other Revenue,-2.64,2.64,-,15.57,-13.58,13.58,-,4.02,-3.66,3.66,-,10.47,-5.85,5.85,-,8.28,-1.73,1.73,-,3.82,Upgrade
2,Revenue,227.24,179.43,159.21,142.67,212.04,204.15,127.35,131.36,224.25,177.57,116.69,100.06,132.26,126.39,86.42,81.77,113.97,138.19,92.83,101.44,Upgrade
3,Revenue Growth (YoY),7.17%,-12.11%,25.01%,8.61%,-5.45%,14.97%,9.13%,31.28%,69.56%,40.50%,35.02%,22.38%,16.05%,-8.54%,-6.90%,-19.40%,-12.17%,38.27%,65.87%,43.69%,Upgrade
4,Cost of Revenue,77.84,57.09,83.91,69.13,81.27,82.25,59.85,78.25,83.8,65.04,66.01,51.57,50.16,50.89,48.66,45.5,40.51,64.34,58.93,70.61,Upgrade
5,Gross Profit,149.4,122.34,75.3,73.54,130.76,121.9,67.5,53.11,140.45,112.53,50.68,48.49,82.1,75.5,37.76,36.27,73.46,73.85,33.9,30.83,Upgrade
6,"Selling, General & Admin",20.48,12.62,11.72,15.87,16.91,12.38,9.98,14.53,16.84,11.42,12.06,15.04,16,12.72,13.15,13.97,19.28,18.67,17.82,28.55,Upgrade
7,Research & Development,4.98,6.59,6.06,5.4,7.3,1.54,6.22,2.68,10.3,1.18,3.41,4.09,2.82,1.75,2.77,3.25,5.08,4.94,2.99,3.57,Upgrade
8,Other Operating Expenses,-14.23,1.7,-1.6,-0.43,-1.32,-2.83,-1.23,-1.33,-1.61,-5.59,-0.58,16.82,-11.42,-2.88,-1.02,35.64,-7.35,-24.59,-2.49,9.17,Upgrade
