,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,11.2,11.2,11.84,11.21,13.33,15.94,17.72,13.91,14.43,14.77,21.48,13.85,15.23,16.09,22.98,16.22,20.65,16.48,18.42,18.1,Upgrade
1,Revenue Growth (YoY),-16.01%,-29.73%,-33.15%,-19.38%,-7.61%,7.93%,-17.51%,0.46%,-5.25%,-8.22%,-6.53%,-14.63%,-26.24%,-2.40%,24.78%,-10.40%,27.39%,-21.93%,-12.01%,-5.45%,Upgrade
2,Cost of Revenue,5.33,5.33,11.01,5.43,6.3,5.5,4.65,4.89,5.19,5.86,2.43,7.83,14.33,8.67,35.13,9.42,12.47,4.71,10.53,4.93,Upgrade
3,Gross Profit,5.87,5.87,0.83,5.78,7.04,10.44,13.07,9.02,9.24,8.9,19.05,6.02,0.9,7.42,-12.15,6.8,8.18,11.78,7.89,13.17,Upgrade
4,"Selling, General & Admin",9.16,9.16,13.68,11.58,14.99,11.54,21.2,13.1,13.01,11.44,20.17,11.17,11.26,11.55,23.92,10.62,9.97,8.74,16.27,12.61,Upgrade
5,Other Operating Expenses,-0.12,-0.12,-0.21,-0.12,-0.01,0,1.8,-0.85,-0.68,0.01,0.11,-0.01,-0.06,0,1.73,-0.76,-1.64,5.23,1.41,-,Upgrade
6,Operating Expenses,9.04,9.04,13.47,11.46,14.98,11.55,23,12.25,12.33,11.45,20.27,11.17,11.19,11.55,25.66,9.86,8.33,13.97,17.68,12.61,Upgrade
7,Operating Income,-3.17,-3.17,-12.63,-5.68,-7.94,-1.11,-9.93,-3.24,-3.08,-2.54,-1.23,-5.15,-10.3,-4.14,-37.81,-3.07,-0.16,-2.19,-9.79,0.56,Upgrade
8,Interest Expense,-0.07,-0.07,-0.06,-0.05,-0.08,-0.1,-0.13,-0.14,-0.15,-0.18,-0.18,-0.16,-0.15,-0.15,-0.07,-0.08,-0.04,-0.05,-0.04,-0.01,Upgrade
9,Interest & Investment Income,0.05,0.05,0.01,0,0,0.01,0,-,0,-,0,-,0,-,0,0.01,0.04,0.08,0.07,0.07,Upgrade
