,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,23.37,23.37,9.21,-,17.11,-,26.95,-,31.46,-,37.54,-,39.18,-,34.22,-,74.06,-,92.36,-,Upgrade
1,Short-Term Investments,3.2,3.2,3.03,-,2.95,-,3.27,-,3.31,-,4.23,-,5.7,-,2.87,-,-,-,5.02,-,Upgrade
2,Trading Asset Securities,8.43,8.43,9.79,-,6.32,-,5.3,-,11.04,-,10.62,-,11.28,-,12.27,-,14.36,-,6.23,-,Upgrade
3,Cash & Short-Term Investments,35.01,35.01,22.04,26.37,26.37,35.52,35.52,-,45.81,52.39,52.39,-,56.15,49.36,49.36,-,88.41,103.61,103.61,-,Upgrade
4,Cash Growth,32.73%,-1.44%,-37.95%,-,-42.43%,-32.20%,-32.20%,-,-18.42%,6.13%,6.13%,-,-36.49%,-52.36%,-52.36%,-,-14.78%,0.64%,0.64%,-,Upgrade
5,Accounts Receivable,2.63,2.63,2.46,-,3.27,-,2.53,-,3.65,-,5.25,-,5.26,-,9.07,-,9.69,-,6.64,-,Upgrade
6,Other Receivables,1.25,1.25,0.79,-,0.2,-,7.96,-,7.2,-,2.02,-,0.12,-,0.15,-,5.82,-,0.11,-,Upgrade
7,Receivables,30.44,30.44,28.76,-,34.36,-,47.05,-,56.39,-,59.91,-,65.1,-,85.8,-,95.75,-,96.51,-,Upgrade
8,Inventory,-,-,-,-,-,-,-,-,0.62,-,-,-,-,-,-,-,0.42,-,0.44,-,Upgrade
9,Prepaid Expenses,1.46,1.46,2.8,-,2.68,-,3.38,-,3.31,-,2.41,-,-,-,3.93,-,-,-,-,-,Upgrade
10,Total Current Assets,66.91,66.91,53.6,-,63.42,-,85.95,-,106.13,-,114.71,-,121.25,-,139.09,-,184.57,-,200.56,-,Upgrade
11,"Property, Plant & Equipment",6.53,6.53,6.93,-,7.2,-,11.48,-,12.24,-,15.69,-,11.79,-,12.91,-,6.88,-,8.38,-,Upgrade
12,Long-Term Investments,0.29,0.29,0.35,-,0.58,-,0.73,-,2.2,-,2.66,-,7.22,-,7.36,-,6.84,-,7.53,-,Upgrade
13,Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,6.73,-,6.73,-,-,-,-,-,Upgrade
14,Other Intangible Assets,0.23,0.23,0.23,-,0.23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Long-Term Deferred Tax Assets,0.16,0.16,0.14,-,0.18,-,0.15,-,0.13,-,0.25,-,0.19,-,0.19,-,0.15,-,-,-,Upgrade
16,Other Long-Term Assets,7.35,7.35,7.36,-,7.23,-,2.6,-,3.96,-,6.18,-,0.5,-,-,-,-,-,-,-,Upgrade
17,Total Assets,83.19,83.19,68.6,-,81.55,-,103.63,-,124.66,-,139.48,-,148.47,-,169.2,-,198.44,-,216.47,-,Upgrade
18,Accrued Expenses,3.97,3.97,3.57,-,5.57,-,6.79,-,4.5,-,5.87,-,5,-,-,-,-,-,20.32,-,Upgrade
19,Current Portion of Leases,3.4,3.4,3.06,-,4.1,-,6.87,-,7.51,-,7.64,-,5.09,-,4.85,-,2.04,-,2.05,-,Upgrade
20,Current Income Taxes Payable,-,-,-,-,0.2,-,-,-,-,-,-,-,1.09,-,-,-,2.43,-,3.91,-,Upgrade
21,Current Unearned Revenue,11.27,11.27,9.53,-,7.74,-,9.96,-,14.53,-,11.37,-,14.17,-,11.96,-,27.46,-,18.13,-,Upgrade
22,Other Current Liabilities,8.45,8.45,12.74,-,9.78,-,14.23,-,11.14,-,15.67,-,13.88,-,24.41,-,1.11,-,-,-,Upgrade
23,Total Current Liabilities,27.09,27.09,28.89,-,27.38,-,37.85,-,37.68,-,40.53,-,39.22,-,41.22,-,33.05,-,44.42,-,Upgrade
24,Long-Term Leases,1.92,1.92,2.1,-,1.22,-,2.2,-,3.38,-,7.01,-,5.97,-,6.91,-,0.59,-,1.59,-,Upgrade
25,Long-Term Deferred Tax Liabilities,0.07,0.07,0.07,-,0.07,-,0.07,-,0.07,-,0.07,-,-,-,-,-,0.54,-,0.4,-,Upgrade
26,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,0.02,-,0.02,-,1.62,-,1.08,-,Upgrade
